pretty_comp,et_c55
ZrBeNb,37.7
LiBH2,28.6
NaMoO2,95.2
NdAs,33.6
PmYMg2,39.3
VAsPt2,14.1
SrCuSF,41.0
MgBeIr2,49.0
Pm2AgRu,26.2
Be2CdRu,39.2
MgAg,49.8
CeN,73.1
TcB,72.3
TaGaNi2,80.5
Nd3InC,42.1
MgGeO3,107.7
TmCdHg2,30.9
NaCaAs,20.7
Tm3InN,66.9
Na3NiF6,20.1
Tm2AgPt,39.1
Ag2PdCl4,5.5
Ba4NaBi3O2,48.0
CeTe,28.8
AcH2,44.9
Pm2AgSn,29.9
Li3PO4,44.5
GaPt3,89.8
LuSF,30.6
VCo2Sn,75.6
La2CuO4,47.8
RbHF2,10.6
Bi2Pb2Se5,28.1
K2ZnO2,20.2
HfBeNi,43.1
YbOs3,64.4
MgFeO2,27.5
NaLi5N2,16.7
CaSn,19.4
AlH3,54.8
TaZnRh2,88.0
CeSi2Ru,60.2
BeCrNi,59.3
BaMgV4O8,39.3
KAu(I2O)2,27.4
BaAg2GeS4,17.2
Ag2Se,8.2
Ba2ScBi,16.0
MgCuF4,48.7
Rb2LiAsO4,12.0
Ca3MnO4,75.4
ErTaOs2,80.2
HfPt,42.0
ZnCu2SnSe4,32.2
TaAgF6,2.2
Li4Mn(BO3)2,45.4
Pr2SiTeO4,54.8
AsIrW2,49.9
LiCaAs,13.8
Li(Co3P2)2,89.3
PmCd3,32.4
GaS,8.9
ErTiSi,51.2
MgBeRu2,95.5
YbNdAg2,26.3
Ba2HfBi,21.8
BaCa(FeO2)4,39.2
IrRu,115.4
Cd(GaTe2)2,23.9
NaDySe2,25.1
NiMoO4,58.6
K3YF6,10.9
Li4Mn(PO4)2,38.9
Sr6Li2Cr2N8O,56.0
SbCl5,0.5
NaSi,17.0
BeCoNi2,113.2
Dy2In,31.7
YPPt,53.4
ZrBe2Si,31.2
MnPt,188.5
SmBRh3,64.9
CeCuGe,46.7
Sc2AlTc,55.6
CrH,111.6
HoGeAu,54.6
Rb3Ho,5.5
LiBeV2,36.2
MgNiBi,32.7
MgCr,52.9
AgBiO2,7.4
PrCoO3,96.2
CaSnF6,8.3
BeCrP,183.0
Be2SiTc,111.9
Tm(CoGe)2,74.3
H2O2,12.7
CuPd,90.2
HfFe2,68.8
Nb4CrS8,61.4
PrCo2,33.3
BeSO4,39.9
Li2MnO2,71.2
K3ZnPCO7,27.4
MgGeO3,45.4
ReSe2,8.3
Te2O5,21.2
Ba2NaHf,14.9
LaTiO3,50.2
Sb2O5,59.1
TaC,173.9
Er3Al3NiGe2,86.9
ErSF,61.3
Sm2SO2,73.8
TiF2,18.6
DyInAu2,33.6
SmDyRu2,36.2
V2ZnO5,11.2
ScMnSi,84.8
NaBeTl2,4.3
ZrInPd2,54.3
Sr2ZrO4,60.7
PdSe2,6.9
TlClO3,12.4
Ga2PdBr8,11.1
FeBr2,4.6
Cd(CO2)2,42.5
KSnAs,17.4
HoScRu2,42.3
Rb4In2S5,10.7
ScGa,44.5
KSnSO4F,15.5
VFe,64.2
MoRh,107.0
Th(TeI)2,8.7
KBeMo2,17.1
CaSe,9.5
LiCoO2,32.8
NaIO4,16.8
Rb2NaHoF6,11.3
LiCeSn2,31.5
PrRh2,63.4
K2UO4,16.3
SrAcTl2,23.9
Mn(PtO2)3,25.3
ZnCO3,42.4
ZrBePd,36.5
AuS,13.0
RbCu3S2,18.8
LuTiSi,57.2
LiVS2,33.1
Tl2CdGeTe4,11.5
NbS3,21.4
Lu2ZnPd,40.1
CoHO2,24.4
ZnP2(HO)4,23.7
GeO2,37.2
Mg3B(HO2)3,44.3
HfBrN,11.9
Mg2PbO4,58.7
MoC,249.2
LiI,10.0
Ca4BeRh,9.4
NaAgO,12.6
RbLuO2,38.3
SeBr,7.9
Co2SbO6,19.1
ZrGeSe,71.7
CrPO5,33.9
AlIr,119.7
FePd,109.7
Be2CdFe,72.7
HfAl,60.4
RbGeIO6,17.6
FeAgS2,17.4
KNaThF6,19.4
HfBe2Ni,80.2
Ba2ZnF6,35.3
Ti4ZnO9,3.0
ScNbO4,92.9
RbScO2,41.7
Na3GaS3,13.8
GaCuCl4,13.7
MgSc2Os,25.1
SrHI,19.0
U(SiNi)2,57.6
NaFeAs,28.6
NaYPO4F,72.3
Er(CoGe)2,75.7
LuAl,47.9
Na5InO4,15.6
Y2Ti2S2O5,45.7
Hf2BeZn,72.3
ZnPd,72.5
Sr(SiAu)2,47.6
RbHoS2,30.4
BaCaI4,14.4
BeZnFe4,75.3
LiBe2Ni,82.3
SmDyMg2,40.6
NaCuSe,20.7
V2CrTe4,26.7
PmHo3,22.5
KMnO2,55.2
LiAlPHO5,89.3
K2AgP,7.6
TbSi2,45.5
Ca2AlSbO5,46.7
K2SrTa2O7,31.7
NaAl3,16.7
SmI3,5.4
AgCNO,6.3
UCuP2,76.2
HAuO2,6.8
Rb2CrCl4,2.0
Ba2ScHg,19.2
Mg(C2N3)2,18.9
LaN,72.9
ThS,12.7
MgB2,72.4
VCo2Si,82.5
BaMnBr2,0.7
Ca2AlSnO5,42.4
ScSbRu2,93.7
ErN,133.0
MgCl2,16.7
PrTiGe,14.6
NaMnSb,8.8
NdAl2,45.8
Cu(HO)2,5.2
Ce2Dy2O7,50.3
TbAu,34.4
BeZn2Cr,30.8
Rb2Pd,4.1
VCuRh2,102.5
SrNd5S8,34.1
Al9Co2,57.9
SmTmMg2,41.5
PaBr4,14.3
K2RbPt,5.2
KF,12.7
Rb2NaSbCl6,8.0
K3AlH6,10.4
ZrAl3,76.5
KRb2GaF6,12.7
ErBi,22.6
NdPb4F,26.7
SrLiAlF6,45.6
YbCo3B2,123.3
LuNiC2,127.8
Be2CrHg,3.2
BeV2Pb,34.4
DyGa2,57.3
ScAl2,63.7
NaCO2,16.4
BaHfN2,37.9
GaBiO3,98.0
NaAgO,14.4
Hf2Ag,70.7
GaH3NF3,29.0
SrLiSb,28.0
Mn5O3F5,22.3
FeH,126.1
HgPS3,5.4
LiPrO2,60.3
MgTaOs2,118.1
KNa2BN2,0.0
Ti3Si,65.2
Ca(NdS2)2,35.2
Rb3Mn,2.2
Al2HgS4,32.4
MgBeCr,89.5
Zn(CoO2)4,19.1
Hg(SbO3)2,15.2
Li2PmSi,33.1
SmIn2Rh,41.2
CdSiP2,5.2
HfMnBe2,46.9
CdSe,25.6
Na2BH4ClO4,27.1
NiSnF6,39.0
VGeAs,29.0
Ca2CoO3,57.1
Mn(AlTe2)2,17.9
HfNCl,10.6
HfBe2Ge,60.7
CaN6,20.3
SmTlO3,46.1
MnCN2,17.6
KRb2CrF6,11.6
KHo2CuS4,25.7
Np3Al,60.6
Cr3S4,42.1
CoSi,49.3
LiBi(PdO2)2,41.0
KHfBe,10.5
KCu4AsS4,20.5
TePb,12.1
Ag3PO4,10.8
NaSO2,27.1
Ba2ScTl,22.3
ThMnSe3,27.3
KHoS2,31.4
CaMnGe,32.6
BaNdMn2O6,106.6
HoCuO2,12.8
YbMgTl2,18.5
SrCdO2,52.2
TbC2,4.8
HoAgSn,48.9
MoWSe4,0.1
SnIr,94.0
Sc2O3,95.0
Be2FeSn,56.3
ZrGeTe,46.6
NbPt2,150.1
Al2RuPt,104.8
ZnAgF3,21.1
PrGa2,58.1
ZrAlNi,88.9
DyRh5,70.2
ScAlAg2,50.9
LiYSe2,27.2
Ta2CrRu,76.9
ThAg2,31.5
FeSi2,117.1
K2H4Pd,7.9
LuPb2,27.3
Rb2Pt3S4,15.5
Sc3Al,48.7
CaCd3O4,55.2
BeCu2Os,53.9
BeTeW,123.4
NdHO2,37.0
KLi3PbO4,39.5
ZrBeTl,22.7
Sm2TlHg,27.5
Al2Mo,54.8
TaTi2Be,71.6
HgPb2(ClO)2,8.0
Sm3Np,28.1
PtRh3,156.0
Na2BeFe,6.0
SiNi,105.5
Ga2NiS4,10.3
LiPd,43.1
ErClO,5.7
MnP,144.4
Sr(SbPd)2,22.3
CeBi,6.0
CeP,31.5
TmNiSb,52.3
TiNiSn,63.2
Sr(CoP)2,43.6
LiFe(CoO3)2,75.5
LiBeH3,68.5
Pr2TeO2,23.3
SmBi2IO4,26.7
CoTe(PbO3)2,73.1
HfSe3,6.8
Nd2Be2SiO7,80.7
Co2P2O7,60.2
NaV(OF)2,12.7
BaSr2Sb,11.1
ZrIn3,46.1
NaBePd2,17.4
Be2CdOs,55.1
YbPmAg2,28.1
Ba(P2Pd)2,38.1
HfMn2Be,76.7
RbNa2NiO2,2.8
UC,37.0
Er(FeSi)2,84.6
TbCuS2,39.1
Yb(NiGe)2,34.1
SrHCl,28.2
NaBeRh2,44.0
NaMnP,34.9
PmRh2Pb,36.9
ZrAsP,32.7
RbNaO,14.7
MnBeIr2,88.8
AgSbS2,13.1
Zr2BePb,29.1
DyPd,32.5
NaCa2Be,12.4
CuO,11.9
NaPN2,119.6
ZnPbF6,36.3
Ti3PO7,42.1
HoCuSb2,13.2
ErI3,5.2
Mn2CoSn,80.6
CaTlF3,16.9
TiAlCu2,93.9
BaSi2,42.7
YbIn3,26.6
PI3,5.7
K2Pt,6.9
CuNi2Sn,80.7
AcF3,101.0
UGa,58.9
TbTe,7.1
BaNa2Ge,2.4
Dy3Y,34.2
TmNiC2,125.8
BaPIr2,19.7
VSnO4,85.0
UAl3Pd2,69.9
HfBeBi,13.7
Cr3Ni,143.0
CaCuAs,36.0
YV2O4,59.8
Hg2Rh,49.9
InAg(PS3)2,8.2
ScAsO4,80.7
Mg2As2O7,53.8
Mg(CoS2)2,55.8
K3H5Pt,8.5
CoH2SeO4,19.8
ScGaCo2,88.1
Mg3Mo,61.0
Ca3Mg,12.6
BeVSi2,46.4
PrAl3Ni2,67.5
Ba2Ti3Tl2,29.0
Ba2MoPb,21.1
Sm3Ir,29.5
Sm2GeRh3,23.0
Li2MnCoO4,58.0
Rh3F,3.7
Sr3(AlGe)2,26.8
HfIN,9.1
Te2Mo3(SeS)2,8.0
MgAgAs,25.0
BeZn2Mo,18.4
Ba2YZr,20.9
PuGe3,43.8
Pb2S(O2F)2,21.1
Zn(GaO2)2,109.1
TmPd3,75.7
SmInIr,49.3
TiBe2Cr,141.6
Sr2BeRu,4.4
Ti2BeCo,45.3
ScMnBe,55.3
ScMnRh2,36.4
TiI4,6.9
ThBr4,14.8
Sb2Ir,58.3
CaReBi,15.9
Ba4Na(BN2)3,30.0
Np3In,47.3
ScBeV,68.6
Y2SeO2,7.0
DyN,122.2
BaBeCl2,14.0
Ba4InTc,3.2
KErO2,40.5
AlTlI4,4.4
MgSnRh2,83.6
BaBeF4,31.1
CaSn(BO3)2,52.9
HoBi2BrO4,27.0
CrCdO4,22.9
Rb2NaRhF6,23.1
RuPbO3,62.0
CrFe3,181.9
Na5LiN2,10.2
HfMn2Be,57.7
BiCl3,16.0
ScInAg2,57.7
Zn(CoS2)2,63.9
HoAsPd,46.8
TmInRh2,64.2
Be2NbNi,17.7
Ce3Al,42.0
MgAs4,28.2
BaSrNi2,4.7
Pm2S3,24.0
KCl,9.3
Li6Fe(SiO4)2,44.0
Th(SiNi)2,81.2
Yb3PbO,56.9
Ba4NaCuC2,20.6
Co3Se4,44.1
Zn2NiN2,32.8
Lu2AlZn,64.0
TiNbO4,20.8
TlFeSe2,9.7
Rb2VAgSe4,4.1
Be2CoCl,12.5
DyHg,32.5
In5AgSe8,18.0
Zr2Be2Ga,12.7
FeO2,2.4
LiBePb2,0.9
Be2NbCo,100.9
SrMgH4,23.2
AsF5,1.2
NbH2,81.2
Dy(SiOs)2,80.8
TmAgPb,38.6
Zr3O,73.4
YI3,5.7
PbF4,14.8
Tm3AlC,2.6
K4CO4,8.5
Li2PmGa,30.4
ScBeFe4,73.5
ZrBeSi2,74.0
Na2Ni2O3,23.7
LiBeZn,76.6
TbNiC2,120.8
TaCuN2,15.5
BeNbTc,26.9
Be2NbSb,93.2
Ag5(PbO3)2,9.4
CoPt,117.3
Ta2C,126.8
CrC,123.7
USe2,27.4
Mg(AlSe2)2,11.2
Hf2BeV,61.2
LiCrP2O7,90.8
NpSnIr,53.0
TiTeOs,54.9
Ti(CrTe2)2,3.8
Mg2Sb2O5,32.5
CoHO2,25.9
TbBRh3,68.1
KB6,82.0
ThAl2,75.6
CrGaFe2,111.2
BaVHg2,16.8
ZnTe,19.4
Ca2TaSbO6,57.9
ZrZnO3,25.3
VF4,24.5
Mg(MoO2)4,56.0
ZrO2,65.5
NbB,179.2
SmTlTe2,27.7
Rb3TaO8,11.3
H4NF,3.9
V3Co,81.0
RbTcO4,13.1
BeNbW,63.0
Tm2ZnRu,42.3
Ni3(PbS)2,33.5
Al2Se3,20.5
MgSiP2,51.9
NdBO3,33.5
SrPd2,41.2
CoHg3,7.9
NdTe3,11.7
MoAsPd2,52.1
NbAlPt,0.7
ScS,35.2
Co3Mo,168.9
SrZnCl4,14.0
Be2TcIr,58.0
TiBe2Pt,68.1
LuSb,29.3
CeScGe,9.3
Li4FeN2,17.4
YN,52.0
Ca2Sb2O5,41.9
NbGeAs,28.1
Np(GeRh)2,56.2
CaZrGeO5,63.8
TbAl,60.6
SbI3Cl8,13.5
InFeCo2,11.1
HoInCu2,47.7
KCuSe,18.1
PdPb2,12.4
HPbClO,16.0
LaC2,11.3
AlCrCo2,90.0
ZrCoSn,84.8
NiSbSe,41.2
YAgS2,13.3
Na2CdCl4,12.2
Mn(CoO3)2,79.0
PmH3,88.5
SnRh3,96.4
HoPd,34.1
NaHF2,15.5
BeCr4In,48.0
ZrCl2,8.5
NiSnRh2,96.8
Tm2ZnPt,40.9
Li2ZnGeO4,43.3
LiAuO2,39.8
Sm4Sb3,25.7
V(CrTe2)2,23.2
AgHgAsS3,13.6
Na3CuO2,22.0
Ca(SbO3)2,77.6
BaCa(CoO2)4,30.9
AlVF5,17.5
KInP2S7,5.7
BeVSi4,55.0
Li2CeO3,8.2
Ti2Te2P,15.4
Tm2IrPd,48.3
CuBiO2,12.3
Ba2TmRuO6,71.4
RbSb2,6.3
HoHg,34.6
TbAu2,30.0
ThSbTe,33.5
HoTlRh2,60.6
Be2ZnCo,97.0
CeSb,18.2
NpH3,79.1
SmLuZn2,39.7
TiTl2F6,14.9
RbScO2,44.4
HIO3,19.8
KAuF4,12.5
NdCuO2,10.2
UO3,51.9
ScBe2Br,16.4
CeDy3,34.0
Ho2S3,33.7
Sm(HO)3,8.6
Tl4Te3Pb,17.1
BeV2Se,19.4
BaPd2Rh,42.5
TiIr3,225.8
ZrNiSb,56.3
Be2WSe,48.7
Li(TiS2)3,16.7
BeSiRh2,90.2
NdAl3Ni2,69.5
BeFePt2,8.6
ErInCu2,49.3
Na2SiF6,16.0
CeHg,20.9
Sr(GeRu)2,50.3
SiC2,30.0
TaCo,31.9
Rb2Te,5.1
MnAuO2,35.4
RbCeTe2,19.4
KSO4,13.2
Fe2CoGe,112.8
SbN,3.5
ZrBeFe4,68.5
YCu,36.0
LuBi2BrO4,28.9
NaLuO2,73.9
BaAlSiH,40.9
BeV2Sn,53.4
NbAl3,96.8
HoErZn2,42.8
NaMn4Be,61.0
BaBr2,11.7
Ti3Ni,4.1
MgInNi2,73.4
InPd,36.5
CrNiSb,25.4
Sc2AgIr,49.2
AlB2,36.6
KBaV4,0.5
Hf2Cu,70.6
CoAs3,75.2
TaMn2Be,77.5
MgBe2Co,55.3
Ca3BiAs,4.8
LiHO,2.0
CrNiAs,59.8
As(IF2)3,3.0
NdGe2,14.1
InSiTe3,7.8
InSn2Br5,9.2
Sc2BeTc,64.1
Si3Ag,0.9
TmAs,43.1
TlSn,5.2
TaAsBr,29.5
CaB2Rh3,91.9
NbF4,19.5
K5As4,9.8
NaFe2O3,85.9
Ti2Pd,83.5
KErO3,13.3
BeTc2Hg,40.8
MnAu,79.0
Sc3GaC,76.5
KHCO2,10.8
TbB2,160.9
NaPmHg2,22.9
NaBeRu2,82.2
U(SiPt)2,59.5
CaB6,43.2
TbAl2Ni,54.7
CaGa4,28.7
KNaSe,14.0
BeCr2Cd,60.4
MgTiF4,45.9
YbOF,74.5
Rb2Zr2O5,37.2
CuCl,12.6
Mg2Ti3O8,55.2
LuP,51.9
Ni3Hg,72.2
KNaTe,10.8
TaBi3O7,33.7
FeNiN,63.9
BaLiAs,18.7
Ba4CdBi,2.3
RbTeAu,17.2
SmSiRu,32.9
Tl2CdTe4,14.7
Sc6FeTe2,52.0
K2BaCdSb2,12.5
Zr(CoSi)2,109.1
KNaH2,14.1
NbCu3Te4,20.9
K2Mg2Si2O7,67.8
Mg2PN3,104.1
AlInO3,114.2
TmBPd3,1.5
K3W,7.1
VGeRu2,75.5
FeSn2(CN)6,25.5
ErAgSe2,11.6
CdSnP2,37.6
UTeP,54.0
Mg3ZnO4,129.6
NpIO,12.9
TaBe2Os,85.6
ZrSiTe,34.1
ZnAsAu,4.7
NaBeSi2,28.8
SmCuO2,10.1
VCu3Te4,18.8
Na2Mg(CO3)2,24.6
Bi2TeI,11.5
Sc2MnSn,28.3
LiBe2Au,50.8
LiAuF6,24.4
BaLiBi,15.6
V3Sb,57.0
Er3InN,64.8
Pm3Tl,23.4
VH2,93.1
Ba2LiV,15.0
Zn4(B2O)3,96.3
Na4GeO4,28.0
Cd2P3Cl,22.0
MgBeNi2,79.7
H3N,7.0
U(SiPd)2,65.4
H2SeO4,13.0
TiBe2Nb,99.5
BeInOs2,97.6
SrS,26.2
H3F2,4.5
Nd(BOs)4,114.9
DyMgRh2,48.2
Rb3Sn,7.4
K2SnHgSe4,10.4
NaCrSe2,28.1
Ba2VBr,2.6
HfBe2Ru,38.8
Eu(PRh)2,72.8
Na2ZnSe2,12.5
Dy6FeSb2,43.4
BaYSb2,0.6
HfCoSb,11.0
Mn2CoGe,47.6
MnPS3,6.6
TmBi2ClO4,24.2
TaBe2V,29.7
AgTe2Au,3.9
TePd,18.3
BaReH9,22.5
RbCaSb,6.5
BeZn2Ir,53.9
YSiAu,52.2
RbMnBi,5.7
SrGaGeH,38.1
Li2PrAs2,20.3
Sc2AgRu,44.2
IrC2,17.3
BaAl2O4,31.1
BaZn(FeO2)4,41.5
ScIO,8.3
BeP2Ir,28.0
Rb2WBr6,8.2
CaI2,5.8
Ba2MgGa,19.0
ErIr,61.1
ZrNiBi,28.9
LuVO4,47.3
NaBe2Cr,33.1
RbNdO2,30.2
Ta3B2,195.0
KCaBi,6.3
Te2Mo,0.1
HoInPt,52.9
ErTl,29.9
SiTe2,7.3
DyGa,36.0
KrF2,8.4
Th(SiPd)2,78.1
HfSiO4,111.6
GaAsO4,24.9
LiPrSn,24.7
Tl2SiF6,6.8
CaMn2,28.1
PrMg2Ag,18.6
Dy2OsPd,47.2
YAl,47.0
BiN,22.4
Li2AcTl,10.1
HfGeS,74.2
TlN,52.0
FePH5CO4,10.7
Sr2FeSO3,32.3
Cr3CdTe4,12.3
Ho2InAg,37.5
FeI2,4.2
K2NiP2,23.0
Mg2GeO4,117.1
CaBeNi2,37.5
CaZnGe,35.6
Na3MoNO3,15.7
Na4BeTc,6.7
Sc2InAg,50.7
LuSiIr,84.3
YBeHg2,6.8
BePBr,18.3
SmGaO3,107.8
BeHgPd2,28.7
Tl2SnCl6,13.4
AlBr3,7.0
Li2V(OF)2,49.3
AsIr2Rh,100.2
CeOF,47.6
RbSb,4.4
U(SiAu)2,6.4
InPt3,76.6
KCa2Be,0.4
Yb5Sb3,24.4
Pr2ZnAg,29.4
RbNdS2,27.0
Ca(AsRu)2,34.9
InSe,9.3
Th(MnSi)2,27.8
VCoTe,12.8
RbMnSe2,20.9
Ta2OsW,114.4
TbN,118.3
GeRu,101.9
Zn(CoO2)2,71.5
CrSiO5,24.2
AgAuCl4,8.9
PRu,65.6
Li2GeO3,43.2
KNaSmTaO5,31.0
Na2H6Pt,17.9
NaBeIn,20.6
UCuGe,60.4
RbVF3,30.5
BiClO,25.7
Yb3SnO,57.9
ScCo3C,76.2
AlCl3,26.3
CaMnF6,32.9
ScPO4,99.6
Al2Cu,46.8
MoWS4,0.9
YbSn,32.9
Hg3(TeBr)2,8.1
RbLiBr2,3.0
BeSiBr,19.1
YCoC2,131.8
YHo3,34.7
KPAuSe3,5.6
BeNbCr,52.3
LiB,39.9
LiMgN,73.0
TbHg,30.0
InGaTe2,16.3
KCuS,8.1
SmCdAu2,16.2
MnB4,169.0
SiH2O,5.6
Ba(MgSb)2,28.5
Pd(Se3Br)2,18.5
Zr(MoO4)2,27.7
Sc3P,35.5
PCl2OF,7.6
SrO,2.0
B2Mo,138.9
RbBaSiHO4,32.7
VNi2,134.9
ZnSe,15.9
Sm2AlNO3,130.4
Ca2AgBi,22.0
BaCoO3,12.7
MgTiO3,71.4
DyPt3,90.0
NiCl2,5.7
Ca2CuSbO6,19.8
Th2SeN2,73.7
MoIr3,159.9
CaCO3,35.8
Na5Al3F4,33.1
RePbClO4,9.4
BaSnW2,1.0
MnTe2,48.2
NiSb2,60.9
Sr(CdP)2,29.9
RbNdTe4,12.9
CrRh3,193.1
K2SiAs2,10.2
Be2NbMo,38.6
PrB2ClO4,21.0
BeFe2Co,91.7
PrAs2,49.6
BaF2,26.4
Rb3Tm,5.5
Hf2Ni,20.3
CeTh2O6,67.1
Sr2CrO4,72.4
TiBeTl,9.3
NaCu3,27.1
Ta2BeOs,54.0
Er2Mg,33.9
K3Na(FeO4)2,15.5
LuSnAu,45.1
BaCa(CuO2)4,29.0
BaYPd2,9.2
GePd2,71.8
ErAgTe2,27.4
Ho(SiPd)2,60.6
AlRh,101.9
MnBe2Cu,122.8
BaScNi2,8.4
Al3Os2,109.6
Rb2In4O7,33.1
Rb3BP2,11.9
BaZnSi,30.9
CaTiF4,34.3
Ba2YTi2TlO7,24.6
InN,78.2
Be2GaOs,89.4
NdC2,5.3
BaBiTe,4.6
CeAlO3,156.0
BH3OF4,15.7
HfSb,41.4
Si2Mo,135.2
NbZn3,85.9
Th(SiPt)2,72.4
Nd(CoP)2,64.4
In2AgSe4,12.4
ZnBr2,5.9
CaTaBe,41.1
KBeNi2,0.5
CrSb2,58.6
PrSm3,26.9
Th2Ge,53.1
Yb(ZnAs)2,28.3
AgB(CN)4,3.5
KScO2,50.3
KEuS2,29.7
TlInS2,25.6
TiFeCoGe,96.6
MnAlF5,26.6
Zr3Tl,64.3
Ca(NiGe)2,40.1
Rb2NaGaF6,28.9
NpRh3,78.8
NaBeV2,33.5
RbZnH2Se2ClO6,15.5
Ca(ZnSb)2,7.3
Cr(SiO3)2,76.9
MnBe2Te,36.9
AsBr3,5.8
SrH4O3,10.0
BaCeO3,46.5
SrCaGe,21.4
NaLuS2,31.0
Si3CCl8,6.6
UP3,53.5
CaCdGe,38.3
K2RbPdF5,14.9
SmFeSi,33.2
CrF6,2.5
Pd4S,31.7
NiB,96.3
NaNbO3,70.0
BeCo2Ir,132.5
Rb3H5Pt,6.5
BaCr2Te,6.0
MnSbRh,21.2
Na2UO4,20.2
ZnAg,51.1
HoScO3,103.8
Pr(BO2)3,94.9
KTlCl4,5.9
YbN,30.6
CuBi(WO4)2,51.6
CoCu2GeS4,31.2
CoS2,16.9
Nd(CrSi)2,93.4
Lu(SiPd)2,54.2
Li4MoO5,83.5
CaSiO3,210.0
Ce3InC,37.7
SmFeC2,57.7
Ho6FeSb2,45.6
SiRu,62.0
MnBe2Tc,120.4
Al3V,82.0
TbGeAu,54.2
Na3Mo(OF)3,27.6
HfFeCl6,6.1
UAl3Ni2,97.6
NaNi3,63.6
Ba2PrSbO6,49.6
YbCuSi,40.7
Mn(AsO3)2,47.4
BaYSc2,28.6
Pd(SeBr3)2,6.7
N2O,6.7
BeFeOs2,201.6
NdSn3,30.2
IrI3,7.0
AlAgTe2,21.7
H8Pt(NCl3)2,14.4
NiTeO4,17.1
MnBeGa,76.0
NiCO3,26.3
MnCu2GeS4,21.1
NaBiSe2,15.6
PW,162.8
PICl6,7.7
Ce(SiRu)2,72.0
HoZn,41.7
NaZr2MnF,49.1
Li3Nb,8.5
MnZnF6,45.1
HoPt3,92.4
Zr2Te2P,19.2
Ba2NbTe,16.0
Cr2GeC,82.4
SnF2,4.9
K2NaAlH6,26.8
BaSrYb2,13.4
Ca4BeP,8.2
Li3NdSb2,33.3
SF6,1.8
Ti3Al,50.0
TiAlCo2,107.1
Be2ZnFe,90.0
Dy(GePd)2,36.7
H4N2O3,4.7
HoMg,42.2
PbCO3,28.0
LuTlTe2,28.3
ZrC,53.2
Rb3Cr,3.9
Si(GeN2)2,246.1
TaO2F,46.1
V3Pd,58.9
Sr2Co(BrO)2,23.7
USb2,34.1
Ba2TiBr,2.4
Mo2Se3S,1.5
Sc2ZnOs,60.7
Ti2Ge,34.1
NbSb2,65.5
ScC,58.2
Ag3PS4,11.9
Ca3AsBr3,18.3
SbAsRh,18.4
Rb3ClO,7.6
ScBeNi2,38.1
Ho(SiRh)2,84.2
Ce(AlGa)2,27.9
Mn3O4,34.2
Ta2Ni,78.4
VTe2,17.3
ZrSiSe,81.0
AlFe3C,106.1
Sr2BBrN2,10.9
K3BP2,14.4
Al2CdTe4,24.6
NdAl,49.3
SiGeN2O,64.6
VSbRu,39.4
CdP2,28.4
Mg2VO4,91.9
Tm6FeSb2,49.2
Pm2O3,75.6
ErNi4B,67.4
TiMn2Si,113.4
ErVO4,61.0
BaSrLi2,9.0
Na5CuSO2,11.1
V(CoSe2)2,51.3
MgSO4,58.5
BePRh,75.9
Rb3Dy,5.4
BeCuPd2,28.4
NaTl2InF6,18.4
Pm2MgAl,45.2
BaCaTi4,5.4
HoPO4,77.8
Sc2CoOs,62.0
LuScPd2,38.4
DyCd,39.8
USi2,61.2
CaMnF5,60.9
Rb2CoI4,6.6
Sc2PdRu,52.4
MnNbP,122.1
NpGa3,67.1
Mn3N2,108.4
BaNdCo2O5,61.6
RbAsF6,5.7
H4BrN,12.5
BeNbNi,97.6
ErInNi4,63.7
LiCd,31.5
CdNi3N,55.3
LiAlH4,23.4
LiAl,52.3
Tm2SO2,87.0
SmBi2ClO4,18.5
K2NaInP2,10.7
NaTaN2,55.9
TbO2,54.6
BaLi2Ca,8.9
YScBe,20.6
Mn3Rh,199.3
Fe(NiSe2)2,42.4
Zr(PS3)2,14.6
K3NbO8,11.9
Pt3Pb,49.0
TaPt3,102.7
ErHg,36.2
NpNi5,70.6
Eu2O3,81.9
YbSiAu,47.8
Nd3Tl,22.8
BeAl2O4,139.3
Yb(CuSi)2,51.8
CrCl3,6.0
Li2CdGeO4,40.4
CaPmPd2,27.1
NbGaNi2,72.3
Dy(NiGe)2,48.4
Be2FePb,9.5
Cr(FeSe2)2,50.9
BeInSn,0.4
Al2Ru,156.8
YbPb3,23.5
NaSmTe2,19.0
CdCu2SnSe4,26.7
BeCu2Ni,79.8
Al2FeO4,115.4
Sc2IrPd,58.6
SmPPt,54.6
USn,55.2
ZrVF6,13.0
CoSbO4,48.3
Ac2O3,56.7
LiCaAlF6,52.7
NaBeGa,21.0
SrMnSn,16.8
HfBePd,50.8
DySnRu2,61.2
Tb3(CoGe2)2,45.3
PdI2,10.2
Au2S,6.2
Nd2PbSe4,26.3
LiFe3(OF3)2,28.2
Rb2NaMnF6,21.9
Na2CaBe,8.8
BeFe4Ge,58.1
NbRu,63.1
U(OF)2,5.2
LiCrBO3,20.6
Ba(POs)2,29.0
NdBRh3,62.0
CeAg,26.1
HoSe,11.5
RbF2,5.9
Nd5AgS8,33.0
Hg(BiS2)2,9.3
NaCuTe,13.3
CdAsOs,38.4
PdO,12.1
PaAs,15.3
CuPtO2,8.1
Mn3Fe,178.0
CdF2,21.2
Pm5Mg,6.9
LiBO2,21.6
UB2C,185.1
Cr3B4,216.4
Li4CoO4,34.4
Np(SiPd)2,60.9
Mn2Au,67.6
NaY2Be,9.6
TlBiTe2,28.3
RbBS3,2.6
