pretty_comp,et_c13
HoMg,38.4
Yb(MnAs)2,55.1
Na3SbO4,24.9
HfMgAu2,115.9
TbAsO4,91.7
Tm2RuPt,121.6
BeZnP,21.9
VGaNi,116.6
Be(CN)2,59.7
K3H5Pd,13.2
BaNiRu2,74.0
TbTl,56.0
CeSiOs,64.5
SmTl,53.9
UNi5,146.3
Li2BeNi,31.4
TiZnSiO5,88.0
TlHg5Cl,8.9
TiInAu2,125.2
NdMnAsO,76.6
MnSbRh,94.1
TiInPd2,138.0
ZnNi3Sb2,79.6
KH3F4,13.1
TiAlF5,33.0
Y(MnBe)2,82.0
ErAg,61.2
KErTe2,19.7
Na2BePb,20.2
ThH2,110.8
MgBeV2,89.6
KCaBr3,6.3
MgC2,36.9
K4V2O7,16.2
LiUAsO6,48.1
DyCuSn,46.3
Li2Pd,25.2
KMgSb,15.0
ErAl3,35.3
Mg2TaBiO6,96.0
NaHF2,31.4
CeCr2Si2C,85.0
Mn2OF3,24.4
CaTiPO5,74.4
Be2NbPt,166.1
Cu2H3ClO3,36.9
Pd(PbBr3)2,16.2
SrH2,17.7
MnH4(BrO)2,14.2
InCoSi2,111.9
Ba2YCo3O7,91.1
FeAs2,32.9
Nb2CrAs,174.7
CoTe2,43.6
Mg5(HO3)2,19.5
K2Li4UO6,5.4
IClO3,92.0
KAuF4,24.6
DyTlO2,49.8
Rb2SnCl6,13.8
NdMnPO,80.0
K2RhF6,21.3
Rb2P3,9.1
Pr(Al2Fe)4,66.3
YTl,54.6
HfAlCu2,117.0
BeHgRu2,170.6
Al4CN3O,115.8
UTl3,47.7
PH4I,13.5
BaGaW2,56.0
FeSiTc2,201.7
ZnCO3,78.4
UAg3,80.8
Sr2BeOs,10.4
Pr2Tl,28.8
Lu2NiOs,96.5
Si3Os,135.0
ZnBiF6,24.5
ZnH4(ClO3)2,29.9
Li2PmGa,27.9
Zn(CrN)2,40.3
CaSn,24.4
Co3Ni,159.5
TiAlCu2,118.9
TbS,25.5
BaEr2CoO5,147.1
Tm2CdOs,89.1
TaB2,213.7
HgC2(SeN)2,10.9
BaV2P,14.4
TaCoSb,113.8
Li2MnOF3,54.2
ZrNiGe,111.3
NaBeBr,10.9
BeCdCu2,83.1
Ce(FeSi)2,90.6
Ca4BeIr,25.5
Be2FeP,105.3
Ca2BeW,43.6
SnHgO3,103.6
Ga2BiS4,9.1
HoVO4,87.7
Be2VCl,7.6
K2NaGaP2,17.9
H6PbCNCl3,8.2
TbH3(CO2)3,56.0
TmBi2BrO4,33.8
RbLuS2,28.9
BeIrOs2,226.6
Mg(CN)2,35.9
Li2Mn4O5F3,73.0
B4CCl6O,6.4
Al2CdS4,72.0
Ba3N,3.9
BeNi2P,114.3
Nb6C5,150.3
TiBeGe2,51.7
Li2PmSi,31.5
Tl3F,21.4
NbAlRu2,150.7
P2Ir,78.6
Sr(CuGe)2,47.8
Be2CuBr,27.6
NaSrP,21.4
TbCd3,39.8
YAl2,33.9
Ca(FeN)2,90.5
Rb3Cr,3.2
TaBeRu,167.1
NaSmO2,33.8
InAgTe2,34.9
BaCaCr,16.5
Zn2SnSbO6,106.9
HfAlAu2,140.3
HfGaCo2,172.1
Mg(BH4)2,10.9
SrTaBe,50.0
K2TeI6,11.6
Na5LiN2,17.7
BeNi2Ir,193.9
Ta4O,171.4
NaErSe2,23.1
V3Sb,110.6
TiAsRu2,220.3
ZrAs2,64.2
KTm,2.1
LiCN,6.1
HfN,118.0
ErI3,4.1
BaBrF,34.7
GaGeRu2,133.8
TaBe2Os,205.5
BeW2Se,84.3
NaErS2,26.3
KMnCl3,18.4
XeF2,11.0
RbBiF3,30.3
ErSi2,50.9
BaThO3,64.4
Be2NbMo,107.6
Ti2CrTe4,45.0
Ce(MnSi)2,98.7
Th2Pd,65.9
BaSi2Br,8.0
NbGaO4,102.6
LuTlTe2,25.0
PbCl2,29.1
Co2C,190.6
Sr(ZnAs)2,31.1
Si2SnO6,62.9
BaSiN2,42.4
Li2InPd,58.5
LiHfRh2,115.7
VAu4,129.9
Cr2FeSe4,39.4
Ce3Sn,48.8
ZnNiF4,74.9
Nb3Ga2,115.5
DySbPd,52.3
TiMnBe2,107.0
HfRh,177.4
Y3TlC,33.5
NbCrCo,126.3
MgSiO3,77.5
ZrZnAs,97.4
Sm2CdS4,33.9
Ba3LuIr2O9,87.3
USb,9.4
TeRuSe,98.0
MnOF,38.5
YMnAs,64.6
BaCaV,16.5
Bi2TeO6,97.2
Er2CuPt,78.7
Rb(FeAs)2,37.3
ZrB,61.3
Ce3AlN,44.0
UAl4,52.4
MoW2(Se2S)2,9.5
BAsPb,40.9
VSe,34.4
UBrN,18.5
CaSbF6,18.8
SrTePd,36.6
SrS,17.8
YbBRh3,86.5
LiAsRh2,141.3
Nd2ZnIr,65.8
Ti2GaCo,132.5
Dy(SiIr)2,104.5
TiGaRh2,219.6
Tl(NiSe)2,39.2
Ca2Al2SiO7,57.4
ZrGeTe,41.0
Ca4Bi2O,25.9
AuClO,41.8
BiPbClO2,31.0
Li2MgBr4,10.1
NdO2,155.1
H(WO3)2,65.1
Cr3Pt,183.0
KAcTe2,13.8
ZrAg,92.9
CaPdF4,64.6
Cd2Bi6O,48.1
SmMg,34.5
BeNiRu2,215.2
Na2H4Pt,13.5
RbF2,6.4
Mn3NiO8,48.9
HfSiRh,155.9
NaBeBr4,31.5
LiMnPd2,93.1
SmBPd3,109.3
GaAgS2,51.8
IOF3,12.0
KBaSiHO4,47.3
CaTl,28.6
SrMnGe,37.6
Pr3Ga,35.7
DySbPt,72.8
Cu3Se2,66.5
CdGeAs2,43.2
TmNiC2,86.3
Be2CrTc,128.6
ZrCoBi,65.3
PtO2,30.0
BaY2F8,33.4
TmAl2Ni,86.8
SmCuSe2,49.0
CeBrO,35.8
ZrCuF6,24.0
CePRuO,81.2
CaB2,42.5
Li4TiS4,19.4
CdCu2SiS4,50.1
Rb2H6Pt,12.5
SrTiN2,69.9
HoAlO3,140.6
PtO,185.9
NdS,23.9
Tm2CuPd,66.6
Sm3CuGeS7,52.6
NaTiS2,35.6
HfAlPd2,151.8
Sb2O5,108.4
CoH2SeO4,18.3
BeNbTe2,61.3
RbInTe2,9.4
P3Ir,86.9
HoSF,80.7
HfCuHg2,108.2
RbBe2F5,11.9
CaP3,23.6
Hf(VH2)2,138.2
YMn2,131.9
ErTaO4,93.6
NaNdO2,61.2
Yb2PrDyS6,41.3
Te2I,8.6
Rb3TlO3,20.8
RbBaTaS4,13.9
MoCl5,20.3
BaRu2Pt,86.6
LiHoS2,24.8
BaNi2Br,1.1
BeAlH5,13.9
BaTi2Ga,31.4
LiSi,9.5
LiErSe2,21.6
CuCl4,11.5
Ba(NO3)2,22.3
BeV2Se,74.5
RbLuSe2,24.8
TlF,12.7
YCu,50.7
Al2Os,116.1
LiNbO3,70.9
SmAlSi,55.9
MnAlGe,82.5
NaLiS,23.9
CaI2,7.8
ScSb,80.2
BeFe4Pb,97.1
MgBeRu2,163.5
HfBeCd,57.2
Nb2SiTe4,41.8
TiGePt,131.6
BeCoBi4,47.6
ScNiBi,54.6
BaMgPb,19.2
CuH6(NO)4,24.2
TcAgO4,45.4
FePt3,171.6
LiTiNiO4,112.7
CdHgO2,73.6
DyTe,13.3
Rb3Os2Br9,9.2
Mn2BeCo,195.0
YTiO3,116.3
Be2VCr,117.5
KLiSe,18.1
YbAsO4,59.5
BeBiPb,19.7
NpSi3,70.0
Sr(NiGe)2,50.2
MnGaNi2,182.1
SiH4,3.8
MoAsPd2,163.6
YGa2,34.5
Mg4H2O5,25.9
TaF3,27.3
ScTlRh2,131.5
Tm2CoRu,72.5
KNbSe2,31.5
ZnPd5Se,120.6
BeBr2,9.2
TaBeFe4,149.0
LiNbIr2,181.8
DyTh,61.5
Sc(CoSi)2,105.3
TiOF,29.3
Zr(MoO4)2,40.3
Rb2Se,10.8
Ba2AlFe3O8,93.2
ErTaO4,96.5
VOF,29.6
TiPN3,108.2
Sr3AsP,2.1
As(CN)3,9.0
Na3VO4,44.4
AlMo3,122.9
Mn5O3F5,57.0
PbSe,2.0
ZnI2,7.7
UAl3Pd2,80.9
CaCuSb,26.1
TlN3,20.9
MoC,174.6
LiFe(CoO3)2,67.4
BeRu2Pb,148.0
Mn3RhN,149.5
TiAl2,58.3
BaTe3,17.7
BeInBr,13.6
SmSF,77.9
KNaTe,17.4
SrCaO2,50.8
Ca(BH4)2,1.6
K2BeF4,18.6
SmMgGa,40.7
AlAu,109.9
AlN,134.3
Sr4ZrBe,11.1
TiBe2Cr,111.4
As2Ru,39.5
Ag2SO4,67.9
UCr2O6,182.7
KAgSe,24.1
SmDyMg2,35.4
ZrAgB,113.5
PrSm3,29.7
Rb3Ru,8.0
Zn(AgO2)2,47.6
Zr3Tl,82.6
NbTe,94.9
BaZnSn,22.4
BeTlSi,33.2
USbAs,36.5
VPt,155.0
K2BeSe,14.7
NbS3,9.5
InBr,19.0
BaCoO3,45.2
Sb2Te,24.7
NdAgSn,42.0
PHF4,8.1
BaAl2O4,49.9
RbVF3,53.2
PuSi3,43.2
V2AsSe,133.8
AlFe3,166.9
BeMo4Os,177.1
NaAuC2,4.8
NdTlTe2,23.9
HfAsPd,118.4
CaMnGe,42.5
Ca2Sn3O8,96.8
LaTiO3,122.4
UAl2,34.2
ScCu,70.8
Nb(SeBr)2,10.5
Li4Co(OF)2,53.2
ThAl2,59.5
Tm2AgHg,65.1
Y2SeO2,38.4
Ca3PbN,0.0
BeVIn2,70.8
CdGe2O5,91.8
PbCO3,70.1
IrPbBr,58.9
Rb2PdC2,10.3
Sc4C3,64.9
CaZnSe2,39.7
Li2AlNiO4,62.9
BaYSn,32.9
Pr(SiAg)2,71.3
Tm2S3,50.2
Sr(GaTe2)2,15.9
RbCeTe2,19.3
AlNiF5,50.7
Na2S2O3,24.8
BaHgO2,44.7
MnF2,119.5
TaBe2Hg,111.7
Na3MgP2HO8,51.5
MnCu2SiS4,45.1
Ca2BeCu,28.3
Ti3Hg,67.2
Fe2B,236.1
HfTe2,10.8
Sr2MnO4,92.2
KNdGeS4,10.8
SrS,6.7
MnBePd2,118.3
ScAlPd2,116.3
KHCO2,17.0
SmFeP,48.0
CaS,22.6
BeCo4Sb,134.3
ZnCrF6,37.1
Pr2CrS4,67.8
ZrBr,10.6
BaNiO3,38.1
DyFeSi,69.5
CaAlH5,8.2
Ba3Te,15.3
BaZn(NiO2)4,80.3
Mg(SnN)2,16.9
Mo2Se3S,0.5
PbClF,12.0
K5As4,13.0
BaSbBr,21.9
CaMnF6,20.2
Na3GaS3,21.4
LiP(HO)2,4.7
NaBe2P,39.5
Mo2W(SeS2)2,0.6
Er2SO2,81.7
NaScAs2O7,85.7
Na3Co2SbO6,51.6
SF4,7.8
Zr2CuSb3,61.8
P2Rh3,179.2
ScBe2Cl,42.8
DyN,79.4
YBeHg2,72.4
Ac2O3,72.7
Rh3Se8,54.6
UCd2O5,95.1
Ca3TeO6,67.0
TiS3,16.8
AsCl2F3,12.1
TaBeTc,177.9
NbBO4,181.7
Sr3BiN,20.3
YAs,24.2
LiCoO2,71.3
TbNiSb,46.3
Mn2Co3Ge,152.2
LiBeCo,43.0
SrN2,21.7
BaNaTi4,24.6
BaTlSb,25.2
Nd2MgAl,39.0
AgAsSe2,54.7
KCaF3,19.0
AgF,62.6
PH2F3,7.6
BeFeOs,102.0
Ba2YHf,28.1
BaHfS3,39.6
KErS2,27.3
TaNO,117.8
LiTlPHO3,24.6
Li3N,17.8
MgScGa,30.1
Fe2Cu(AsH)2,46.4
HgO,117.5
XeO3,9.3
TmNi5,102.2
BaTePb,32.5
CeFeGe3,64.1
MgNiH2,62.0
FeCl,26.2
MgGeN2,91.6
NdBi2ClO4,31.7
NbCrW,155.6
BaTa2Be,50.6
Ca5As3,22.1
Li2FeSi3O8,27.0
Te2Mo2WSe4,0.4
Ti2Cu3,118.6
Zn2AsRh,133.3
Ba2SbI,0.0
Ba4NaBi,10.7
SrIr2,122.4
CaTe2O5,11.5
ScRh3C,147.2
Ni2Ge,99.6
Sc2BeTe,69.8
Co3SnC,147.9
LiBeNi,27.4
TmBi,15.9
PrB2ClO4,24.2
Na2Zr(CuS2)2,26.2
Ba4PdW,18.5
Hf3Pt,100.0
TmUTc2,107.1
Nb2CoS4,39.8
PrPtF7,38.3
K2BaP,4.7
Zn(CrSe2)2,52.7
GaCo2Ni,197.5
LiCuO2,64.0
MnSnPd2,147.1
CaBe2Ru,48.9
Tl2MoO4,20.4
NdScGe,37.3
Sc2AlAg,72.4
ZnNiSb,71.8
Re2NiO8,20.6
LuPb3,51.0
TiGa,90.1
LuNiC2,85.2
PuSi2,70.4
Sr2ZnCu2(SO)2,49.5
Lu2RuAu,104.2
AlPt3,180.8
NaLi2Bi,17.9
AlTlF4,31.8
Zn(PtO2)3,126.2
SmCuSeO,58.7
Be2ZnSi,47.6
TaBeFe,136.9
ZrVF6,18.1
Sr2NiTeO6,29.3
Rb2TlInCl6,8.5
Tl(FeS)2,36.6
TbCo3B2,151.3
Sr3As2,2.7
Pm2ZnPt,64.1
LiFeS2,40.2
Sr(Li2P)2,12.2
CeZnSbO,44.4
SO3,2.3
LiSnCl3,12.7
HfCuP,67.1
Cu2WS4,8.2
Br3N,14.6
Bi2SeO2,45.0
RhSe,112.2
V5SiB2,116.8
Be2VTe,55.1
ScNiP,87.9
BaCaO2,47.4
Nd3TlC,6.7
Na2Cu3(Ge2O)2,49.2
KVP2S7,8.8
BeCu2Br,15.0
TaSe2,3.4
KCoO2,46.4
ScAlCu2,84.7
Ga2CoS4,38.4
Ti2AlRe,146.2
V3Ir,140.5
Ba2ZrS4,31.9
NdC2,20.5
CeCuSO,64.3
CeZn5,50.3
Rb2ZrF6,19.4
Ca(MnGe)2,63.9
Li2B2S5,5.2
PrPIr,116.3
MnBe2Ge,90.8
SrAlGe,19.8
Zn(InS2)2,18.0
Ta3B4,153.9
VO2,21.9
Ca4BeRh,19.7
BeTl2Fe,44.9
ScCd,62.8
BaCaIn,18.0
BaCdW2,48.1
CaAl4O7,75.9
LiMn2O2F3,72.8
NaErO2,37.7
Ho2SeO2,75.6
YbGa4,31.6
YBeOs2,130.2
BeVSe,22.6
YCo5,101.7
CaMn2Be,47.7
Li(NiP)2,86.9
YVF5,9.8
LiErO2,103.4
Ba(CdP)2,32.1
TiB2,105.6
ErPd3,113.8
TiAgHg2,84.2
DySCl,47.0
Nd(NiGe)2,87.4
SrPd3O4,117.3
AsPW2,202.9
Hf3Si2,99.0
KTbGeS4,11.1
SmSnF7,38.1
Ba(TeO3)2,79.7
TiB,90.1
MgBe2Co,75.5
BaNa2Mn,10.7
ScCd3,40.9
Fe3Pd,113.1
BeTlSe,5.8
HfCo2Sn,151.0
CrFe3,194.8
TlPd2Se3,24.0
FeSi5,176.1
Na3MoNO3,35.3
Zr2Ni,93.4
Sr4CaMn2(SO3)2,48.6
CoSO4,45.5
BeGaBr2,15.5
KBeOs2,50.6
Pr(FeGe)2,82.6
BeCoHg2,54.6
LiMgBi,20.2
Lu2TlAg,58.9
PrN,38.1
Rb2PbO3,31.2
Li7SbO6,52.2
DyPb3,50.3
Mg2Ti3O8,119.0
Te(HO2)2,12.3
KBa4W,11.6
Mn3Sb,157.5
AsIrW2,222.2
MgNbAs,68.9
BeHg2Te,5.0
BaSrO2,43.9
BeCoNi2,168.8
HfCl4,6.2
AlFeF5,41.2
Sr2Co(ClO)2,40.7
PdPbO2,78.9
TiBeHg,90.8
NbInNi,87.2
CaNiF6,28.3
GeO2,50.5
Na2H6Ir,23.4
RbMnTe2,16.7
SnBrF,32.0
ErNi2B2C,137.4
Be2B,82.3
Rb2Mo3,16.2
LiYBe,22.1
YBrO,14.2
Na4GeO4,39.9
K2SbAu,21.3
VB,148.0
HgSe,42.0
AlGa3N4,141.6
CaBeBr,4.7
NdTeCl,41.1
Hf2OsRh,177.4
Sc2MnGe,98.0
NaSi2N3,88.3
HoPt3,143.5
NdTe3,57.2
HfBeCd2,75.7
U2N3,145.0
Ba2CaUO6,57.3
CrSiRu2,219.2
MnTePd,68.6
TaPd,164.2
HfMnRh2,195.8
LiEr2Ru,53.1
NdCrO4,80.1
HNO,11.0
BaV2Cu,9.5
PbF2,56.4
SrBeHg2,37.7
Tl2Au,35.3
Li2MnPO4F,39.9
NiPbF6,23.4
MgCrO4,49.5
KZnP,11.7
CrBr3,5.1
Ba(PRh)2,59.1
Te2Ru,47.3
Pr(HO)3,49.9
LiCl,22.3
Zr2Te2P,19.1
ZnSnO2,16.9
Sc2Si2O7,134.9
UV2O6,155.6
Y(FeB)2,84.0
CdI2,9.0
NaIO4,21.9
HfSO,108.5
Ba2SmNbO6,66.2
Tm2OsPd,100.3
K2YBe,5.4
Zr2SbP,87.5
HgI2,6.7
V3Si,150.0
ZrBe2,82.0
K2Os(Cl2O)2,12.2
ThTi2O6,99.3
CoF2,122.4
VH,211.9
FeBiAsO,76.7
Li8PbO6,44.7
BaTeCl,30.9
Sr3Mg,7.9
ScAlAu2,112.8
Y2BeW,33.9
K4Br2O,9.0
MgAl2Cu,59.9
Ta2Te4O,10.8
ZrTe,74.1
LiCrPO4F,51.7
YbCo3B2,149.0
YMnSi,84.7
Nd2ScSi2,52.5
UTeAs,54.3
BeNbSi,106.2
Sm(CoSi)2,98.3
Dy2Cr2C3,118.7
Nd2CuRu,64.6
BeCo2Cl,22.0
Co3Mo,196.3
Mn2PtRh,145.3
LiNbO2,44.3
Ba(PIr)2,55.0
PaAs,28.3
Dy(CuSi)2,81.6
Ta2Se,29.1
ThPb,55.6
ScInAu2,100.3
BeInMo2,108.0
TbPb3,49.8
Ce(AgGe)2,70.4
MgAuO2,39.9
ScBeTl,51.3
BeSi2W,96.8
AlCl3,36.1
S3(NO)2,7.0
BeI2,9.0
YbZn,3.4
Ca2BiAu,21.8
KLiS,20.9
Ca(PrTe2)2,24.6
YInPd2,91.8
BeV2Tc,145.2
PrBi2ClO4,31.5
Na2Cd3(PO)4,56.6
RbYO3,31.9
K2NaAs,8.3
SrSiO3,65.0
Al2Au,86.7
SmPPt,79.4
TaGeAs,124.4
Ce(GeRh)2,98.0
BaMg2Fe,27.1
ScRu3C,124.3
SmInIr,91.4
Hf2BeMo,120.1
LiTl2GaF6,49.3
PmAgHg2,67.4
TlHCO2,18.4
ZrZn,95.3
MgO,90.7
Ca(AsO3)2,58.9
MgBePb,29.2
BeSiPt2,147.3
BeCdPt2,107.2
BaVS3,24.3
Tb3(CoGe2)2,48.8
Be2InTe,26.5
UCuP2,98.7
LuGa,63.4
HoCo2,120.3
Hg(SbO3)2,67.1
CaFeF4,55.5
KTlCl4,11.7
Sc2Ti2O7,100.8
TmMnGe,110.2
Pr3SiAgS7,49.2
CdSnF6,26.2
ZrAl3,43.7
Pm2MgAl,41.3
CaGaGeH,20.5
SmPtF7,44.0
Be3N2,71.5
U3Si,128.2
Sb2O5,55.1
Yb3W,42.9
NaDySe2,23.0
USbTe,35.9
Mn3Fe,127.8
Ga(MoS2)4,66.3
LiI,10.1
SrSn(BO3)2,78.5
HfHgO3,97.0
V2O5,34.1
BeNbCr2,136.0
Sr2CaIrO6,72.8
NbPd2,102.6
BeCuBr4,44.7
Te4Mo(WSe)2,9.3
ClF3,13.2
MgNiBi,43.7
NpIn3,45.7
Li2Mn(CO3)2,15.7
K2Sr(P2O)2,14.1
Na2SO3,23.3
ZrSiSe,75.5
ThMnSe3,41.9
KSn2Br5,10.1
Mg3ZnO4,58.8
TaRh3,191.2
Pu2SO2,47.6
BaTiCd,30.2
USO,92.9
PrPO4,71.5
InPH2O5,6.5
Mn2SnRu,153.6
RbZnH2Se2ClO6,22.2
Al2ZnTe4,26.3
Ag3AuS2,41.6
RhN,215.6
ZrCl3,8.3
BaMnCr2,28.0
Ni3(PbS)2,49.8
SrClF,42.7
NaHoS2,26.3
B4C,75.0
YbSi,32.9
BeFeSb,107.7
BaHfCu2,43.1
Na6ZnSe4,17.1
Ca2BeBi,13.9
Cr2CoTe4,50.4
PrPt,84.4
Ba4NiCl,11.7
Ga2Os,137.1
CuI,12.2
RbTmO2,38.3
Al2FeO4,195.1
Cd(InSe2)2,25.2
Be2NbSb,59.9
NbCo3,150.7
HfSb,83.1
YP5,33.9
NaHO,23.0
BaSrTl2,20.4
CuAsS,37.5
RbF,12.2
NiS2,19.2
Al2NiRu,146.0
Dy2PbS4,36.3
Ca4TiN4,59.2
FeSe2,43.5
LuTiGe,55.2
PIr2,126.2
CdNi3N,132.7
BaNa2Ge,12.4
Sm3PbC,2.8
TaAs,119.2
TlSe,16.4
Li2CaGeO4,63.6
Bi(TeBr2)2,14.6
LuAgSn,65.0
Nb3Se4,62.5
HOF,8.0
AgNO2,19.6
YRh3C,148.0
Ba5Sb3,16.3
SrTl,22.2
Zn2Sb2O5,35.0
Ti2BeCo,118.3
SrCuAs,30.9
KBr,7.0
Te2Mo3S4,0.8
LiScF4,65.4
Sr2SnO4,87.1
Cu2SnHgSe4,47.9
Mg(PtO2)3,120.7
BaCaTe,22.1
CaCr2,17.3
SnO2,49.7
SrMnBe,15.0
Sc3TlB,37.0
K2HfF6,15.2
NdSF,76.1
LuB2,81.8
Tm3InC,2.7
SrBePd,32.7
RbAlF4,28.8
SnIr,119.9
CrSi2,102.4
Sr2As,17.6
YOF,81.1
CaBe2Si,50.4
TmMg,40.1
Sc2BeIn,43.9
BaHg2(ClO)2,41.1
SrTe,6.1
Be2IrBr,32.6
KO3,13.4
Nd2HgO4,63.1
Tl2CdTe4,19.5
Y(CoSi)2,98.9
TmBRh3,108.5
FeClO,11.6
Li3PO4,42.5
LaUO4,106.2
Ca4Mg3H4,32.5
Na2CuAs,32.8
Y2Al3Si2,58.6
Ca2IN,25.1
CaBeTc2,120.2
Al(CoSi)2,104.1
K2Se3,10.7
YbClF,54.7
K2Sr2O3,29.8
K2IrF6,24.1
PrAu,65.2
KBeTc2,92.0
Nd3AlC,34.0
HfBeCo4,147.7
Tl2SnF6,23.2
Rb2CuF4,34.3
RbTe6,8.5
Zn4(B2O)3,135.4
SrIn4,25.1
ZnCu3H6(ClO3)2,25.9
BeVFe,119.2
PrTl,50.3
Ca2ScBe,28.2
SrS3,32.5
NaZnAs,23.6
TiGaRh,148.3
Li6UO6,43.2
U(MnGe)2,137.5
SrSnP,11.7
Zr2Zn,94.3
Ca(SnN)2,12.0
CeTeCl,37.2
KBeCo4,117.1
CdBiSe2I,25.5
NpO2,94.0
SmI3,4.8
LuBi2BrO4,34.3
Ho3Pd2,69.2
Nb2O5,148.1
PuPt2,147.1
SnO2,21.0
NdMnSi2,75.1
Ba2SnPb,27.7
Ti2BeBi,50.1
SrC2,37.1
Al2CoIr,164.9
BaGeBi2,20.2
BaSi6N8O,75.1
Sr(PRu)2,55.4
MnBeFe2,192.7
TaAgF6,31.2
CaCrF4,44.4
Ho2TeO2,67.1
Ba4YTe,14.6
K3AuSe2,13.9
SbAsOs,110.4
Sr2Cu(BO3)2,64.3
InP,36.7
Zn(CuN)2,81.3
ThP,33.9
MgZr3,61.9
U(NiP)2,131.0
ZnAsAu,87.1
MnAu2,120.1
CeCoGe,62.8
HgCN2,24.6
TiTeAs,65.3
BaTlIn,23.7
TbGa2,38.0
Yb3Tc,39.4
Ti3Au,124.9
Ba(P2Pd)2,69.5
UBr4,3.3
Al2CdTe4,25.5
RbDyO2,38.8
LiCa2Be,18.2
SiP2O7,101.1
NaSbS2,7.6
Rb3Tc,3.5
NaBeH3,42.2
MnZnF6,34.6
Sm3AuO6,114.6
NiAsSe,57.3
Mg3H4O5,10.3
K2PtI6,11.9
BaSO2,31.4
BeNbRu,161.2
CaBe2Tc,41.8
YbO,47.4
Mn2BeOs,209.4
MgZrBe,40.4
Li3CeSb2,21.1
Nd3Ho,29.7
Yb5Sb3,20.0
Ba4MoSe,16.9
ScSiPd2,138.4
Ca2AsI,19.3
NbAsRh2,205.1
Yb(Al2Mo)2,65.2
Sr2N,5.5
Ce(CuGe)2,75.4
Er(MnGe)2,93.8
LiTiPO4F,43.8
USn3,58.7
ScBeTc2,160.2
Cd2SiO4,129.8
Ag3SI,37.1
BeTcHg,95.8
Cr3S4,58.1
Mn2BeCo,182.3
TlCoF3,56.8
BeGe2Br,42.9
NaBiSe2,50.8
MnCo2Sn,209.6
Sr3P6(N4O3)2,37.7
KCrS2,32.3
TmTlO2,51.1
Li7BiO6,47.3
Yb(AlSi)2,31.3
ScAg,74.2
Zr2Be2Tl,57.4
YBeZn,44.8
MnSbRu2,153.6
Ti2In,79.6
GaFeCo2,226.6
BeSi2Rh,103.0
Rb3Tl,4.9
ZrBeGa,66.4
SiH,6.5
Li4Mn3,48.1
Ba4GaCu,13.2
Ca(VN)2,81.6
BiF5,4.2
WSeS,0.1
Fe3PtN,137.9
Sc2BeOs,100.3
K2Be2Co,2.0
RbYTe2,19.1
Fe2N,234.1
Ba(SbPd)2,50.0
YAgSe2,21.1
InFe2CuSe4,42.5
Ba2H6Os,27.8
MgBeSb,27.4
In2Co3S2,52.1
LiVIr2,157.8
BeFe2Si,162.7
BaLi2Fe,6.4
Cr(FeSe2)2,54.2
Tb2C,23.4
Rb3InS3,16.5
Ba2DySbO6,69.7
Ga(MoS2)4,66.3
TiRh3,177.0
BePbCl2,32.3
Li5P(S2Cl)2,23.8
ScBPd3,109.4
Sr7(HBr)2,22.4
TlPF6,14.5
RbTbSe2,24.1
Mn2Au,144.3
SrSeO4,36.9
Mg(FeO2)2,96.8
Tb3InC,4.1
NaPaO3,62.4
CoSi,205.8
InAg(PS3)2,10.1
Cr3PdN,140.7
NiB,183.1
Hf2Si,84.7
YNiP,68.9
NiAgO2,112.7
Tb(FeSi)2,97.5
CuBiS2,46.6
MgBe2Sb,51.0
MnZnO2,133.1
MgTa,60.2
HoAs,23.6
PH3,4.4
CaBe2Os,51.8
B2AsP,69.3
ScRu,97.1
UHg2,59.0
ThSO,104.2
NaRu3,168.5
LiGaSe2,22.3
PmI3,4.9
Y(MnSi)2,97.0
CaZrGeO5,72.5
LiAl2Ir,117.5
Sr(CdSb)2,23.9
Si3Sb2O9,25.7
PrSe,16.8
RbSr3,8.1
TlPd3O4,126.2
Cd2B2O5,95.3
Pr(AgGe)2,64.5
Hf2BeTc,129.9
Nd(CuGe)2,71.4
NaRuO2,139.7
VBr2,10.2
VGaNi2,183.4
BaCaI4,22.3
CaBeGa,44.8
PmYMg2,34.4
Dy3Y,32.8
ScPdO3,62.7
NpC,135.9
AgClO4,32.6
CuSbAs,65.5
Rb2IrF6,22.8
Tb3PbC,2.6
Te3Mo2S,12.7
BeCr2Ge,187.1
RbScO2,40.3
SmClO,65.4
BaGe2,25.1
Be2CrGe,59.7
PbBrF,38.5
Sr3Hg2,22.8
CdBr2,10.9
Li7VN4,7.4
SrGe(HO2)2,45.2
LuSF,49.9
ZrTaBe,114.6
Co2Ge,102.2
HoInPd2,95.5
Ba2MgGa,15.8
Na3NiF6,33.7
GeTe,0.1
Bi2TeSe2,21.4
Mn3IrN,170.2
ScGaO3,132.1
NdMnGe,60.7
Er3TlC,5.2
BeCuBr,6.9
KTeAu,11.8
MgSnRh2,142.2
TiFeCoGe,196.7
NbH2,131.2
TbB2,88.0
Zr2Fe,79.0
TiC,122.3
AcYbMg2,23.5
K5P2Au,6.7
MgS2O7,22.1
InSiIr,131.7
BaCd2Te,26.3
ScAl2,39.3
BeCo4Te,144.0
LiYS2,25.9
TbTlS2,32.4
LiYF4,62.9
InPt3,168.8
Cr2CoS4,65.0
Ti2AsRh,138.1
Y(CoGe)2,98.5
Tl3BSe3,13.7
Mn2BePd,153.6
BeGa4Tc,92.0
PuNi,193.6
Al3V,86.1
BeCoBr,32.1
CoCu2Sn,135.4
BI3,3.9
