pretty_comp,et_c44
Ti3Pt,49.9
YbH3,34.4
Ba2YCu,6.2
ErTlO2,69.4
NdBPt3,109.4
BaSr2Te,4.7
NiP2,44.8
Zn(InTe2)2,23.6
ZrBeNb,19.2
BeCuPt2,74.4
RbSrCl3,5.6
BaVHg2,11.8
Yb3InC,19.8
Ti(CrTe2)2,37.9
BeVSe,38.3
NaSnN,57.5
BeGaRu,73.3
BeCu4Rh,44.7
CaBeNb2,51.4
YbB6,46.1
BaMn2Sn,32.9
K3Sb2Au3,11.6
Ca4Sb2O,43.7
SmPPt,44.8
BeGa2Co,60.1
TmBrO,47.0
Lu2CoRh,46.7
LiAl2Pt,101.9
MgCuF4,19.7
Mg(FeO2)2,58.4
Y2BeW,33.3
Cu2Te,28.0
DyTl,31.1
HoCoC,26.9
HoGeAu,36.3
Ho(NiP)2,57.4
RbNO3,10.2
Tb(GeRh)2,85.7
NpOs2,10.0
BeRuRh2,95.2
KPS3,4.4
RbSrCO3F,28.8
TmTe,20.7
Tm(SiPd)2,35.1
ZrAsP,32.7
NiPbF6,17.8
RbH,7.4
TbCdPd2,40.5
Cr(BH)6,4.7
TmBi2BrO4,86.7
K3CrO8,17.6
NaLi2B(PO4)2,47.0
Na3Co2SbO6,31.9
KHS,18.1
GaMo3,95.9
BaYPd2,35.5
Ba2YHf,24.9
KNbO3,86.1
V3Sn,20.2
Y6FeSb2,30.1
Be2NbMo,141.7
NiAsS,52.1
LiVO2,92.5
DyTiClO3,35.6
VB,201.6
AlVO3,54.9
SnSb,14.6
CrP,167.8
BeNbSi2,121.2
Li2BeW,98.9
PrCoSi,54.3
YPO4,16.5
NaVAs,57.8
RbTmO2,74.9
CrFeTe,13.9
MnSiNi2,78.1
NaBeSn2,15.5
HgSO4,23.5
Er2Al3Si2,59.7
YbC2,63.8
HfMoP,102.9
Ba3SnO,27.4
Sr2BeOs,35.1
Na2BeBr,21.7
Y(CoGe)2,70.7
LiGaCl4,7.2
DyAl3,57.9
YbRh,40.5
Ba2SnPb,21.5
Na2Cd3(PO)4,35.3
KBiO2,11.9
CeP,9.4
BaCo2Cl,19.0
MnBe2Ir,125.5
Hg2P2S7,20.3
Rb2MnCl4,15.3
TiGePd,56.7
LiRhO2,63.3
LiAc2Si,25.9
LiCaAlF6,38.0
NaAsRh2,26.9
ZrBe5,71.4
CdBr2,14.9
DyTlPd,28.3
Zn(CoS2)2,63.9
SrCN2,24.2
Yb3U,23.4
PrSm3,26.9
NdPt2,81.2
Ti3AlC,76.8
PrTlTe2,20.6
InP,29.6
TlAgTe,18.1
CaMnF6,21.5
VBiO4,8.6
Te2Mo(WS2)2,42.2
Be3Ir,169.5
Nd2MgAl,42.7
ZnMo3,124.7
InAgTe2,17.8
LiCdAs,22.5
Na2PtS2,15.9
PrTlAg2,28.9
Ga2Os,96.5
Er2TeO2,53.8
Al3Cr,109.8
Tl3SbSe3,7.0
SrCrF4,21.3
Sc2BeGa,93.4
NaZr2Be,7.4
Sr2BiAu,17.4
SbOF3,16.1
CaPd3O4,49.9
NdAgSn,34.0
Y(SiRh)2,116.3
LaS,20.4
BaSr2Ca,1.5
CrSi2,164.7
Rb2Fe4O7,60.8
NbCu3Se4,18.5
RbAu5,20.2
LiTl2GaF6,32.8
SrMnBe,49.4
YOF,111.8
MgPSe3,33.0
AsP2W,66.8
SrAlSiH,51.9
SmCo5,47.2
Mn2BeNi,40.6
HfS3,34.7
HoPaOs2,22.7
ScSbPt,59.1
MgCr2S5,10.0
Ca(BeN)2,182.5
Mg3ZnC,35.0
SiNi3,120.1
Ba3BiAs,3.3
Li5CuF6,31.2
CaBiAsO6,19.7
SrBeHg2,7.5
Yb3Mg,17.7
BeOs2Cl,108.8
SmSnAu,32.6
Nd2Te4O,46.2
MgCuSn,35.5
Li2RuF6,41.0
Rb2MgF4,40.5
Yb(As2Rh3)2,70.8
CuBi(PSe3)2,20.3
PrAlO3,166.4
CrSe,12.8
UCdO4,57.5
KClO2,14.0
HoNbO4,60.1
Mn2BeCo,158.2
Sr2BeZn,14.5
UFeB4,202.8
BaRuPt2,59.1
InP,27.9
NaDyS2,42.4
BaN6,18.9
NaErO2,90.1
Zr2Cu,28.1
ThCl4,11.7
Co2C,125.0
KBe2Hg,17.0
NaGa4,15.5
SiTe2,13.9
TaBe2Tl,114.8
YHSe,63.0
B2Mo,233.3
TmAu2,76.3
YbZn,0.9
BiClO,59.5
ErNbRu2,53.0
TlAsF6,13.7
ZrSe2,43.0
Nd(SiAu)2,29.1
TmNiC2,83.0
HfCo2Sn,74.9
V4O7F5,61.8
Be2FePb,51.7
CaHClO,24.2
DyMn2,17.4
Tb2C,42.0
ZnSiP2,67.2
TbTl3,22.1
MnSnF6,23.8
PbBrCl,20.5
ScN,166.0
CaAgBi,16.9
SmInRh2,50.2
Be2InTc,126.2
Mn3SnC,74.8
Co3(SnS)2,45.9
Be(CN)2,11.7
BaGaBO3F2,46.6
CaBiF6,10.8
TlF,6.1
UFeS3,51.3
SmSnAu,36.2
Cd2SiO4,39.2
NaCrO2,90.4
As2SO6,5.6
Rb2SiS3,3.4
Rh3Pb,66.2
Ba2ScCd,20.4
AlVFe2,126.2
V2TcRu,97.7
TiCo3,148.5
Ho2AlOs,49.9
TiInCo2,74.6
TaMnRu2,84.2
TaGaFe2,126.5
YScBe,13.7
Mn2PtRh,99.0
BaNdMn2O6,110.3
Cu2HgI4,14.2
Sc2BeBr,60.8
Be2TeRh2,40.6
PrClO,58.3
PrVO4,7.4
ErH,55.2
CaWN3,25.9
CuH4(OF)2,21.6
RbNpO3,56.8
U(SiPd)2,56.0
SbRu,100.7
Be2CrBi,60.8
TmCdHg2,30.9
Sc2CoRu,51.8
Zn2CoN2,32.4
MnBe2In,40.4
Ho2Fe2Si2C,74.9
Rb(SbSe2)2,12.1
Li3TaO4,117.3
KPrSiSe4,12.9
MgPd2,58.8
SnPt,24.5
Be2CuMo,105.6
CaAl2,40.2
AlCoO3,51.3
Ba(FeS2)2,23.9
CaAs3,21.4
SeBr,5.9
ZrInRh2,97.1
Be2InTe,28.5
BeNbRu2,117.0
HoSnRh2,54.4
HgPb2(ClO)2,10.6
MgSnO3,52.9
Fe4N,79.6
MnB2,135.4
Ti2N,151.6
SrLi2Pb,18.6
TiFeCoSb,17.2
HoMnGe,53.8
PaC,80.2
Li3V2O6,67.5
KV(CuSe2)2,7.4
MgTe2,24.8
CaBeTc2,71.7
CrP2S7,23.5
YbCo2,47.7
Li3NbS4,3.7
RbSbBrF3,11.3
Co(ClO4)2,23.1
Mg2TiBe,49.4
NaAg2,26.4
GaPO4,16.3
Sm2GeRh3,72.6
TiZnSiO5,48.8
TbCo2,50.0
TiAlPd2,42.1
TaAlO4,62.1
VFe,64.2
Ba2CaUO6,40.4
TbN,118.3
Sm(CoGe)2,65.2
HgO,5.9
CaTaBe,33.5
Zr2Ag,28.4
Ca(BH4)2,10.8
RbCrO2,49.7
DySi2,70.2
LiAgF2,11.2
BaRh2Se,24.2
ErPb3,18.3
SbCl3,9.5
CeBPt3,101.1
InBO3,90.2
LiAsF6,22.4
Ti2FeSe4,67.1
CdSnF6,18.2
PrNbO4,42.1
As(CN)3,15.9
U2InRh2,46.1
BaMo2Br,11.9
MnO,46.3
Nb(SeBr)2,36.8
BaH4(IO)2,14.7
MgCo3C,87.3
ZnCu2Ni,85.9
Li4V2SiGe,59.8
CdP2,36.8
Li2SnIr,68.0
FeI2,20.5
ScInPt2,64.6
Nb3Os,59.1
MgGeO3,107.7
AlH3,47.9
Sb2S3,29.6
Tb(SiAg)2,48.9
NaNdS2,24.8
LiSm2Ru,21.5
Zr2Te2P,45.9
K2S,6.3
SmErRh2,32.8
CaAsAu,28.9
USiS,41.5
NaMo2As,31.4
Mg3Mo,61.0
Li2Se,29.7
MnZn3,65.0
LiSnRh2,77.8
KNaNdNbO5,29.2
YErZn2,42.7
Sr(Li2P)2,43.5
CrGaFe2,111.2
MoPO5,53.0
AlAgO2,23.3
ScVRu2,66.7
SrAgBi,25.7
SbAsRh,18.4
Be2SnMo,26.1
Nd2ZnIr,25.5
Na3AlP2,21.5
Zn3Ir,107.7
V2P,120.6
FeN,45.7
Ba3BiSb,4.2
KCuSe,31.2
Mg2BeFe,53.4
UO3,51.9
Tm2Al3Si2,59.5
RhCl3,24.8
CuAsSe2,4.4
LiC,16.4
Li2MnSi3O8,21.3
BiSbO4,48.5
YBrO,39.1
Dy2TlCd,40.1
SbTeClO3,1.8
KCu4Se3,11.0
TbPO4,16.8
USn,44.8
SmSnF7,34.5
HoScO3,84.5
CeCuSO,55.5
Hf2Si,81.9
NaFeAs,56.4
ScAuO2,66.8
SnF4,11.0
Cr3Fe,86.9
SmNi2,45.3
Cr3CdTe4,12.3
V3As,87.4
Mn2Au5,48.8
KSb2,23.9
Na2GeO3,16.4
Cd3(BO3)2,37.3
YbF2,86.9
YbSbPd,22.7
BaErCuS3,47.2
SmH3,90.2
InNi3,85.2
PmMg,40.1
CoCu2GeS4,36.9
K2Sn2O3,30.8
BaNaSr2,4.0
Li(NiP)2,15.7
Pu(CrSi)2,104.0
SrNd5S8,32.8
Dy6FeSb2,29.1
Dy2Cr2C3,91.9
Dy2SO2,55.0
DyN,122.2
Sr3Cr,13.3
NbS3,31.7
Li3ClO,48.4
Hf2BeV,61.2
AuClO,19.0
CuSnH2(NO3)2,16.4
SrMnGe,27.2
K2PtCl4,6.8
Cd3(ClO)2,23.5
Ti3Pd5,93.4
LiBeH3,41.6
GeMo3,94.9
ScGe2,53.6
HfH2,6.0
NbInNi,56.2
BaMgGe,37.0
ZnCu2GeSe4,33.7
Li2MnBr4,15.5
K2BeTe,14.6
CaZnSO,38.5
RbYO3,9.1
MnBeCr2,134.1
NdVO4,9.8
VZnSiO5,49.0
YC2,86.1
BaLiAs,27.7
Mg(AgO2)2,24.9
KCeS2,30.8
MnZnO2,6.0
PdSe2O5,22.0
TmSb,27.9
SrTaBe,32.1
SrHfO3,84.5
BaSc2Be,24.9
HfCoAs,108.0
TlSiPt5,99.6
LiMgP,46.2
Ba3AsP,6.8
Ba4NaTa,2.7
SrMgSi,40.7
H3F2,7.0
Ga2CoRu,85.9
YCu,36.0
Na3ClO,20.5
NbPd2,109.3
RbAuSe,2.1
PbBrF,30.3
ThIr5,79.5
HfGaCo2,82.7
TiCuHg2,37.0
KH2I3O,6.7
CrHgF6,15.5
PAuS4,13.4
YP,46.4
Sb2Te4Pb,26.4
YbPd,31.1
NaTaN2,167.8
Re2NiO8,29.8
KNaICl,18.8
ThSO,83.9
Hf2BeZn,72.3
ScBIr3,89.6
BeZnFe2,141.6
BaCaSi,23.6
Sc2PdPt,49.3
Pr(CoGe)2,55.7
BaMg2FeH8,45.5
Ba2ZrO4,63.0
LiCu2PO4,34.9
Li2NdAl,32.7
DyTe,6.8
BaAlSiH,47.7
OsC4(ClO2)2,9.1
HoInPd2,40.1
Bi2Te5Pb2,16.3
NaBeRu2,82.2
KCdAs,18.7
Yb2AsAu,31.3
NdPt,23.0
UGaNi,6.0
ScVO4,33.9
LiZn2Cu,0.1
ScZnPd2,50.4
BeCuPd2,78.6
CaHCl,36.9
ErPt3,94.6
FeCuO2,29.0
Na2Hf2O5,89.2
PdAu3,32.1
BeGa4W,48.4
YSbPt,47.2
BeTlFe2,92.9
KTaO3,100.0
MnBe2Cd,88.6
NiAsRh,89.0
KSc2F7,31.7
YAg,35.5
BeTe2Pd,49.1
Nb2SiTe4,23.3
NdY3,30.9
KrF2,15.5
RbBiF3,27.2
AlVF5,51.9
SrClF,32.3
KPrS2,32.2
Ca5As3,43.4
CdSiP2,5.2
ScAlAg2,50.9
LiNiO2,3.7
Ca2Si,20.5
ScAg,43.7
K2TaF7,16.7
Ba2MgSb,18.9
SrCd,21.3
BaTi2As2O,38.6
Na3UF8,16.7
Co3Ni,145.0
Be2VRu,104.7
Th(MnSi)2,64.6
Bi2Pb2Se5,28.9
Ca2As2O7,34.6
K3GeSe3,7.5
NaBeTc2,92.4
TeAsIr,22.1
Np2InPt2,40.3
ScSiPt2,88.9
NaBe2Pt,51.2
CaF2,54.4
VSe,37.9
U(NiP)2,100.6
VClO,25.0
Ca3CdO4,68.0
Al2(FeSi)3,114.9
Dy(CoGe)2,71.2
Hf6NiSb2,62.1
PuNi5,86.3
Sr2TaGaO6,83.3
Tb2Ti2S2O5,106.7
S3(NO)2,4.9
CaPd,27.9
Pa3Si,92.4
NdTe2,30.3
Be2NiPt,100.2
ThP,30.2
Ba3SiO,24.6
IF7,3.0
Mg3Al,22.3
CeHSe,55.8
KCl,6.0
Ti2MnAl,25.2
RbN,10.4
BeFe2Si,147.9
TiH8(NF3)2,20.1
AlCrF5,36.6
Ga3Pt2,30.5
CaVF5,65.2
Ti3O,35.2
CaThBr6,17.8
Pr(FeSi)2,91.2
TiBe2Se,97.3
PrIn,37.0
ScBeV2,65.0
K4SnSb2F4,16.2
Ti2Pd,65.8
TiO,16.7
Rb2Pd,7.7
TeRh,32.2
Ba2Ti3Tl2,55.1
Tl4Te3Pb,16.0
IBr,5.9
Sc(SiNi)2,47.6
YMgBe2,54.8
NbCoSn,31.2
Rb2MnCl6,12.9
TaAl3,124.5
NaSb(PS3)2,13.0
Ba2TiBi,20.9
Lu2CuPt,45.6
FeSnF6,33.2
Y(MnBe)2,66.5
PaTe2Au,36.5
TbNiC2,82.2
Na3BiO4,46.9
Li(NiO2)2,46.7
HfIN,52.0
Nd3AlN,0.7
U(SiPt)2,28.0
LiGa2Ir,70.0
SbOF,76.9
Yb2AgIr,44.7
CeN,73.1
Rb2IrF6,17.5
KAuF6,11.1
Hg2GeSe4,29.6
In2Ge2O7,45.0
CdAsRu,38.0
LuSiIr,86.1
Ca2PI,28.0
ErSnAu,45.5
CrAsRh,27.3
SrSnO3,83.8
Np(Al2Fe)4,76.9
ScIr3,165.7
Na3Al,12.5
BeV2Pt,85.6
BeP2Ir,24.9
PdN,35.0
Nb3CoS6,75.9
TiAgHg2,32.3
CuH2SO5,18.1
HoTe,6.4
TbCd3,10.7
Pm2ZnIr,29.2
Nd3Ho,27.5
HgPd,25.2
YbMgNiH4,37.1
Tb2Cu(Ge2O)2,44.7
Ca(BeP)2,73.8
Ge3As4,34.8
HgPbF6,9.8
Mg2GeO4,117.1
PrSmZn2,36.3
Li2Fe(P2O)2,33.4
NaTaGeO5,37.9
YCu5,39.2
NdCoO3,94.0
Ca3Mg,20.5
Rb2CuH4(Cl2O)2,12.4
MnPO4,12.5
HgO2,18.9
Ba3In2O6,64.3
Sb2Se3,22.1
InCuO2,49.7
PrAs2,51.7
KCBr(NO2)2,13.2
NbCoSb,45.1
Ga(IO3)3,29.1
K2SmF5,25.8
Li3AsO4,34.8
V3S4,72.6
BaBeCo2,34.3
MgVF6,40.3
ThSnI6,7.8
Cd(GaTe2)2,20.8
KZrBe2,60.8
SmTlO2,59.5
AcInTe2,16.6
SnS2,11.3
Ca2SnO4,47.9
HoTmCu2,40.1
Y3TlC,60.9
Nd(CuSi)2,64.5
MgCN2,52.9
RhC,76.9
UCuPO,84.5
Fe(HO)2,70.6
Ba2YMn,17.2
TbNiSb,45.3
Ta(TeBr3)2,5.4
Tb2O3,91.9
K2ZnF4,24.2
Nd5AgS8,28.0
PmHo3,23.5
CuSnRh2,92.9
SrAl2,35.6
SrTeO4,49.6
PmAgHg2,28.0
GeRu,101.9
Pt(SCl3)2,8.4
Ti2CuTc,64.6
VAsPt2,14.1
K2BeSb,7.7
Li8PtO6,60.3
Sr2BeV,21.0
SrCu2O3,86.8
Na2ZnS2,18.4
BaLi2Mg(PO4)2,64.1
MgMn2Be,97.7
Li2ZrN2,144.6
FeB,125.0
Lu(CoGe)2,71.7
DyMgRh2,48.2
PaAs,15.3
SmH3(CO2)3,32.8
LiZrPt2,31.0
ZnSn2O5,2.0
AgNO2,3.8
Pr(MnGe)2,82.7
BeSi2W,64.8
BaCuBr2,22.1
BePbCl2,0.7
VOs,130.9
BaN3Cl,23.7
NbBr2O,12.5
NpPd3,51.3
V(CrS2)2,62.3
CaBeRu2,11.0
Sc(CuSi)2,53.5
Fe2O3,32.0
Ni3Ge,96.4
BeV2Si,142.9
MgCrO4,38.5
AlTlF4,34.3
P3Rh,97.6
LiIrF6,20.2
Sr2CrO4,94.7
TmCu,42.5
SmP3,55.7
PrCo2,33.3
Co3W,143.4
TaCr2,77.6
Ni3S,59.4
BaSi6N8O,132.0
YbGa4,24.4
TiC,167.6
BeBr2,5.1
BeZn2Mo,109.0
Sm(CrSi)2,64.8
PtN,42.4
HfMgIr2,105.1
HfTaNO3,171.9
ZrPdF6,7.0
VF2,147.1
Hf2Pd,61.0
TmAlSi,86.2
CrHO2,16.9
Y2TiO5,67.2
ThNi5,51.1
MgNiPO5,54.2
Al3V,82.0
Li3Cr,19.0
Rb3Cr,3.9
NaLiCO3,38.3
LiYBe,29.1
MnSbRh,4.8
LiTm2Pt,39.5
Na2SiF6,28.2
TmBi2IO4,80.6
MgSO4,47.9
BeMoPd,56.7
DyYCu2,36.5
Lu3TlC,69.6
Co(BiO3)2,9.6
BeAgMo,27.8
BaBr2,17.5
HoCo2,54.8
Th(GePt)2,2.6
AlSnF5,45.3
Yb3Mn,7.2
TiBeV2,89.9
LiIn2Pt,44.6
NiSnRh2,96.8
Ho2CdOs,40.2
YV(WO4)2,53.7
Ba2SmSbO6,62.4
CaBe3O4,99.2
H8(NO2)3,8.4
Ce(PRu2)2,107.7
CeHg2,37.2
DyGeAu,37.8
BaCd,18.2
CuBiSCl2,25.2
TaBeOs,101.9
SmCoSi3,66.5
KY3,2.2
NaGeSbO5,38.4
CuSbS2,26.3
Rb2SnCl6,12.2
Ta3N5,57.3
MnTePd,21.7
Pr(AlZn)2,55.5
Si3Os,53.2
BaP3,24.6
Mo3W(SeS3)2,58.0
ErAgTe2,36.7
MnBe2Si,106.5
LiNi(PS3)2,19.4
Hg3(ClO)2,16.6
SnI2,23.6
RbTeAu,8.2
Ca2CoW,31.5
CaCuSb,42.6
LiNd2HO3,79.7
BaSeO3,39.4
TmHfIr2,57.4
K2PdF4,10.9
SrGa2,40.4
Na2SnF6,41.9
U(GePd)2,37.6
Ta(BeIr)2,147.4
KHgAs,21.3
Rb2NaMoF6,19.9
RbBeH3,9.6
PrGa2,60.8
SrNiF6,23.2
V2ZnO6,33.6
TbGaRh2,38.2
NbNi2Sn,71.0
Li3P,39.8
SiC2,11.8
TaBeFe,57.2
TmTlO2,71.7
MgCoF6,40.1
Rb3As,4.6
NpN2,139.8
NdHO2,68.7
Ca4BeRh,9.4
Ba2HfO4,69.5
Be2HgRu,115.2
Nb3Pb,8.0
Si2O5,37.7
RbScO2,75.0
MnH4(BrO)2,10.4
Ce(NiAs)2,42.1
AlCo,134.7
TbCd,37.7
P4S3,3.4
CeCo2B2C,139.9
CrGe,86.7
Mg(PtO2)3,111.0
Li2MoO3,98.7
NaVO2,88.9
RhF3,41.7
Rb3Tc,2.8
CdSnP2,36.9
UGa5Ni,64.0
ErCdPd2,47.0
UAsS,90.5
PrCd2,37.2
Ce(AsRu2)2,72.3
CrP2O7,56.5
YAsO4,18.1
NaPd3,51.9
GaFeNi2,106.0
K6Ge2O7,20.8
GaCuRh2,105.0
GaN,100.0
AlSeBr7,5.4
Zn3N,20.2
KRb2CoF6,13.8
TiAlFeCo,114.8
Cr3Se4,40.8
Sr(AlSe2)2,24.6
Mn2VSi,136.6
Be2RhPb,28.5
Mg2Sb3O8,18.0
Sc(CoSi)2,108.5
V2O3,92.5
K2NaInAs2,19.9
Ni3Se4,34.4
Ti3TlN,47.2
TiFeSe,69.1
SrAcTl2,23.9
BaPd2,34.8
ZrNi4Sn,67.8
Li4P2(N2O)3,77.1
Ni3Hg,72.2
DyAlO3,157.1
Be2ZnMo,152.8
NdN,91.6
H3NO,19.5
FeH3,106.5
NaAuF4,25.4
RbBr,3.5
TmPPt,29.3
Tm2SeO2,71.4
TiCu,51.4
TbTlTe2,22.4
K8PO3,5.0
Sc3TlC,78.5
Na2S2O3,15.4
SrPd2,41.2
BeNb2Si,106.7
Sm(ZnP)3,55.0
NpSbTe,64.4
U3As4,48.4
U(FeGe)2,115.2
Bi2TeI,15.9
MgMo2O5,4.6
Al5CuS8,66.0
VZnF6,33.1
TaTl3Se4,3.0
Ba4ScW,1.2
Hg3(SCl)2,9.6
WO2,7.5
ZrSiS,117.2
SmYMg2,40.0
Mg3Mn,42.0
K3LuSi2O7,60.4
GeC,183.8
AgTe4Au,26.2
CaPmPd2,27.1
BeGaW2,122.4
Li2MnO3,70.7
CuCN,4.2
U2Ni2Sn,53.6
NaSmO2,73.9
Cd2P3I,33.8
CrCuSe2,16.6
Li2AcTl,10.1
Sc2MnS4,30.7
RbGaH2,12.2
Be2SiNi,63.2
SrS3,5.9
CrFe2Si,92.2
Pd(SeBr3)2,14.8
InFeAs,13.8
TiPbO3,99.6
Rb2HgO2,21.8
Yb(AlSi)2,45.3
SrH3,24.9
Ti2TcPt,83.1
VGaNi2,101.9
DyRh3C,75.1
Sc3AlC,77.3
MnBeSe2,43.4
Ca2MgBe,13.2
BaSiO3,215.4
CaUS2,14.7
ZnRh,98.1
CaBePt,31.4
TeBr2,13.7
ZrPt,31.1
ScGaPd2,47.3
Ta2BeCo,35.5
Sr2BeP,46.4
Eu2I2O,37.8
Te3SeO8,35.2
Pm2AgGe,27.9
AlPd,74.6
Sr3GaO4F,57.3
NaHg2,7.9
NiAgO2,46.6
NdAl,49.3
ZrS,146.7
Mn2BeCu,101.8
Nd2Cd2O5,55.2
Fe2Si,69.2
Ni6Ge2B,68.8
PdPbO2,45.6
SnAu,12.2
BaAg2GeS4,27.1
SrCuAs,51.9
CeB6,70.9
BiCl3,17.1
SrAu5,25.8
RbDyS2,33.8
ZrTiF6,11.1
SmCuO2,53.9
Ca(SbO2)2,50.0
Sr2Fe2Se2OF2,40.0
NbBr5,0.8
Ba2NaFe,1.5
FeAgS2,10.7
Be2CoBr,89.2
K2H4Pd,7.3
BeCr2Hg,94.3
BaTi2Ga,50.3
ZrSiO4,113.7
SnBr4,5.1
Li2US3,29.1
PtPb2,15.2
CeSe,27.4
CrSiRu2,80.4
Sr2BeNi,18.4
Li2GeO3,36.5
Ba3P2,8.3
HfCuP,24.6
MoCl3,36.6
SmSiRu,96.0
BaLiF3,51.8
ErCuS2,23.8
BaSr2Sb,7.9
KBeNb2,35.1
BaBe2Si2O7,62.7
HfBeFe4,75.6
Sr(CoAs)2,35.3
Tb(MnGe)2,88.6
SmVO3,56.4
CdSiP2,49.6
HPbClO,7.6
TiZnPO5,43.9
BaScNi2,30.9
SnF3,3.7
Li2BeFe,21.0
Zr2CuOs,61.4
HfBeRu2,93.2
Sr3BiSb,5.7
BeVNi4,90.7
RbBeO3,24.4
Sr2BeSn,33.9
CdSe,12.7
IrC2,24.0
Sm3AlN,0.5
H4IN,13.6
BaHf2Br,46.1
NdCuSe2,40.1
CaTe2O5,7.1
Al2SiO5,99.3
CeDy3,29.8
Ba2Mn3(SbO)2,41.8
NpIO,43.7
Ba2Ti3O8,95.1
SeS,9.9
TaAgF6,9.8
Y(FeGe)2,71.4
BePdPt2,53.0
ZrRu3C,136.4
CoHg3,7.9
YZrBe2,37.1
UTeP,52.3
MgSc2In,65.1
NdVO3,63.2
GaBN2,119.9
PRu,71.6
KP,5.8
Cr2As,68.8
ErTiGe,71.2
Th(GeOs)2,92.6
K4Sn3Se8,9.5
MnV2Cr,66.6
Li6V(OF)3,32.1
LiFe2F6,100.4
CoCu2SnS4,24.9
MgSiP2,40.4
Nb2MoO8,28.1
CrNiSb,25.4
TmAlAg2,28.7
MgZrO3,44.3
BeV2Fe,74.1
RbF,10.4
Y2Si2O7,51.3
KBeMo2,17.1
Be2RuRh,92.5
MoW(SeS)2,56.5
NbIO2,32.9
TbNbO4,57.8
Mn2As,87.1
ErAu2,74.4
Tb2Fe2Si2C,74.5
UGe2,43.4
Cd(CN)2,2.4
NaBeRh2,28.6
BP,172.7
Na2BePt,24.3
Hf2CuOs,79.1
Li3Co,20.5
MnCo2Ge,68.9
Mg2PN3,74.5
TmHg,37.8
Cr(FeSe2)2,41.5
SmN,101.8
NpAs2,81.2
LiAl,52.3
YbIn3,26.6
HfSiPd,116.0
Be2TcRh,151.0
Tb2SO2,57.7
CrS,51.4
Ba2Pd2O5,64.3
HoBRh3,70.2
Te3MoWS,42.1
YCrO3,52.2
GeSe,30.3
HIO3,20.1
ScSiNi,57.8
Ba4PdW,4.9
Dy3SnC,54.9
ZnPbF6,23.7
Y2SiCO7,51.4
ZnGeO3,92.4
SrAlGeH,50.1
BeB2,223.8
Zn4(B2O)3,96.3
TbC2,93.1
Li3VP2HO8,55.8
CaCrF4,25.5
RbBS3,9.5
Lu2OsPd,58.0
Co2P2O7,31.8
LiFe2O3,68.4
CeO2,52.8
Hf2Zn,42.2
DyGa,37.5
Ho(SiRh)2,116.4
Y2BeGa,72.2
Li2CaGe,32.6
Te2O5,102.5
K3Np(H3O4)2,13.2
AuSe,3.8
Y2MgS4,31.2
MgBe2Os,167.7
PbCl2,30.5
NdZn2Cd,31.7
Mn2BePd,52.0
GaAsO4,15.0
YBeMo,9.0
BeCo2Te,63.9
Tl2CdTe4,16.5
NbCr2,63.6
Dy2PbS4,17.2
NaAlTe2,14.0
KRuO4,16.6
Ca3BiSb,6.4
Al(CoSi)2,101.4
BaCuCl2,16.2
LiTiV2O6,47.3
Al2HgS4,30.0
VPbClO3,33.8
Be(GaPd)2,60.7
Sr2BePd,30.4
ScNbOs2,102.0
BaHfMo,16.2
YbSmHg2,31.6
VPt3,118.6
BeMoP2,73.2
Sm2SeO2,50.3
Yb3SnO,57.9
Zr3Tl,64.3
PmDyCu2,30.1
Na3As,28.2
Ba2LuNbO6,81.1
BaNdCo2O5,110.6
TaW3,107.9
NbCl4,7.8
Sr(SiAg)2,32.3
Be2FeCo,135.6
NbN,72.9
Mg(CrS2)2,26.4
TlClO3,14.1
RbYS2,33.0
NaY2Be,36.8
KPrS2,32.2
RbBaSiHO4,28.6
SrBe2Cr,80.5
NaLiICl,16.5
Sr3Mg,3.6
NaMgSb,11.3
Th(NiGe)2,55.8
CoCO3,51.8
HoClO,71.3
KEuS2,34.9
PrGa,18.3
AlZnRh2,99.7
ZrCoBi,48.6
Sr2ZrO4,55.3
EuMgH4,35.8
BeNi2Mo,73.6
Ba(CdSb)2,23.2
Zn2GeS4,30.4
Al2Au,50.0
RuI,14.7
Er(SiNi)2,53.1
TmPd3,75.7
Mn2SnS4,47.4
NbI2O,10.3
SrBeV2,43.6
Rb2H4Pt,7.8
LiYSe2,54.1
ErSnPd2,27.8
YGa,41.6
NdBi2ClO4,73.5
KSmF4,38.5
BaZnSn,31.1
TiNiSn,63.2
Li3VO3F2,36.9
Lu6FeSb2,37.0
NaBiF6,11.2
TlPd3,46.7
LiGaSi,54.1
Tm2TeO2,55.3
Ti2Cu,38.9
DyTaRu2,49.1
LiMgAs,38.8
Be2NbCo,74.9
MoWS4,63.8
MoAsPd2,52.1
Zr2TiBe,33.5
TmClO,51.0
K2PdO2,34.6
PmInPd2,9.8
Ba2HfS4,28.6
InPt3,76.6
NbAu2,69.5
Ca3BiAs,4.8
MoCl5,0.6
Si2H2O5,39.5
VGaFe2,122.8
VSi2,142.7
ThGe,28.0
NdAg,27.8
Er(MnSi)2,39.1
BaSiTe2,4.5
CrAs,48.4
UAl3,78.6
RbTbS2,33.4
PrCuO2,48.9
KSO4,21.6
TbAl,60.6
Sr4Bi2O,34.1
LiDyO2,46.6
CaAlSiH,50.4
KErTe2,23.2
CoAg3(CN)6,8.6
Hg3(TeBr)2,8.1
K2BeW,12.1
AlSb,27.7
MgPd3,63.5
Zr2Cd,11.6
