pretty_comp,et_c12
FeNiPt2,173.9
NbIr3,214.9
Cr3Rh,174.4
Ba(MgP)2,28.9
HfCuSi2,95.1
Cr3Si,132.2
YbSnRh2,111.9
TaAsRh2,220.4
Tl3AsSe3,16.4
Rb2MgF4,33.6
NdSb2Pd,46.8
Sc2ZnIr,101.7
PrTl,50.3
CeP,50.7
TbPd3,108.9
Ho2Al,33.5
Co3W,194.9
Ce(SiNi)2,81.6
HoIn5Co,40.9
CePt3,138.0
Ta2Ni,189.6
Th(TeI)2,5.4
BaV2Os,120.4
Ta3SeI7,24.9
NdB6,33.1
NpSi3,70.0
PmBr3,12.7
HfMoP,143.8
Sr2FeO4,94.6
Nd(SbOs2)2,48.0
Ba2MnIn,20.2
Ca3MnO4,181.2
CoSnRh2,132.0
TiAsRu2,220.3
Nb2CrSe4,40.4
Ba2ScCd,19.9
SmMgZn2,44.8
LiBe2Co,15.3
Ca2As2O7,50.1
Y3SnC,35.2
GeSe2,2.8
Sc2BeBr,114.5
Al2Cu,13.0
BaPr2ZnS5,47.7
CeZrO4,68.7
Nb2O5,27.9
MgNiSb,53.8
HoScO3,127.4
MgAuO2,70.1
ThCoSn,69.8
BiTeBr,14.7
Sc2AlC,59.1
AlCo3,164.4
ScNi,82.0
UCO5,82.9
NpO2,94.0
LiBeZn,51.6
Er2Au,50.6
MnZnF4,55.9
BaEr2CoO5,74.3
Sc3Sb,74.5
TiI4,5.4
VAu4,115.5
HoHg,62.4
ScCo2,131.6
Li4NCl,27.3
NiS,132.3
LiNO3,31.9
Li2AlBO4,65.1
YbSnPd2,83.6
GeF2,18.9
NaTiO2,74.1
Sr2BeZn,10.1
BaHgO2,31.7
ScSiAu,110.2
B2Os,127.7
SrBe2Cr,92.1
Sr2Co(ClO)2,66.4
Pr3Ga,35.7
MnAlO3,170.3
BaZnCr2,32.4
BaAgAs,34.7
MoO2,112.8
GaSeBr7,6.3
Th(CuP)2,55.7
NbInNi,87.2
Np(SiRh)2,114.0
SrLiP,25.9
DyAgHg2,75.2
BaCa(FeO2)4,80.8
Zn2AgSbO6,107.7
LuSb,17.8
U3P4,74.4
SrGe2,32.0
CdSe,39.7
TlHg5Cl,10.6
TlS,16.9
ScPS4,8.4
ErSnAu,85.7
ErFe4B,121.6
Na2Ti2As2O,85.6
TiSnO4,104.9
K3TaO8,31.3
MnBe2,77.3
K2MnF6,21.0
YbP,15.7
KTa2Be,60.7
LiTlO2,65.5
HgS,9.0
DyPPt,156.4
PdO,190.2
Co2B2O5,121.0
EuS,52.1
UCuGe,70.5
Ag2S,73.3
H4IN,13.1
LiVPO4,74.6
CF4,4.8
V2Zn2O5,99.7
K3H5Pd,11.3
Y(CrSi)2,147.3
RbMgBO3,46.2
MoH2Cl2O3,14.3
DyIr3,177.1
AgCNO,10.4
Sn2Ir,84.6
Mg3Nb6O,132.0
MnAsPd,149.7
SnTe,31.3
InCuSe2,47.9
YbGa2,23.8
TiAlAu2,137.7
PrOF,82.9
Yb5Ge3,31.0
Be2SnP,88.5
CdHgPd2,99.6
Nd(CuO2)2,115.1
NdGeRu,56.9
VNi2,196.0
Ba3Nb2ZnO9,93.9
NaBeCl2,57.3
UTe,13.9
MnBeCo4,147.7
AlBN2,42.4
TlAsF6,15.4
HfHgO3,97.0
NaVS2,29.9
HfIN,66.4
K4CO4,22.3
DyBRh3,109.0
Fe(Sb2O)2,93.5
Ba2LuNbO6,76.0
CN2,19.2
HoSbPt,73.9
CdGeO3,144.4
Nd2Ta2Cl2O7,66.3
NaNdSe2,23.8
CaCrF5,66.3
MgHg2,39.6
VTe2,20.4
PrCrO3,159.9
SmTaO4,76.9
Ba3MgTa2O9,82.5
K2TiCl6,16.2
Pu3Al,58.6
NdSnAu,72.4
CaPdF6,12.0
BaLiNi2,30.3
TaF3,27.3
Nd3PbC,2.9
BeTc2Ge,182.1
Be2FeMo,179.9
HoSnPd2,104.2
IBr,6.0
Np3In,58.9
Sm2MgRu,59.5
SbRhO4,5.9
PrSm3,29.7
MgMoN2,159.3
BeZnFe,118.7
MgScAg2,68.3
K2SO3,27.2
CrP2O7,61.9
ErGa,40.5
RbSc5Te8,18.1
MgBi2O5,57.8
RbClO4,9.5
ScTl2W,124.9
TmZr,36.4
LiHF2,28.2
LiFePd2,123.8
Ca3Hg2,28.7
Sc3PbC,43.0
ErSCl,24.2
SmTmMg2,36.3
BaSi2,55.6
KLi2Be,12.9
Mg(SnN)2,4.1
KErO3,22.8
ScSnAu,94.2
NdSF,67.9
SrTeO4,54.6
ScRu3,201.9
SrTcO3,151.5
Na2Mg(CO3)2,48.5
Sb4Br2O5,24.8
HfBRh3,139.7
Co(BiO3)2,30.5
LiBe2Au,57.5
KMgBi,7.8
Ni2Ge,196.1
SiH4,2.7
Sc2BeCo,96.7
Be2BiIr,135.7
Sr4S3O,20.4
Ca(ZnP)2,38.1
K2P2Pd,18.9
HfCo2,156.0
Mg3Mn,45.7
CoAsS,49.6
RbNO2,15.6
Ti2MnSn,143.7
Ti2CrTe4,34.3
ReSn3,89.4
Be2SnHg,96.2
Y2TeO2,44.3
TaAlO4,131.6
AlBr3,4.9
NiPbF6,19.0
SrClF,30.0
Zn(PtO2)3,149.7
Mg3H4O5,56.3
BeCu4Pt,130.3
Li2PrAs2,29.7
TlCrTe2,27.8
Ca2Ge,14.8
MgRh,92.7
VSiRh,151.3
PmH3,91.8
Ca2HN,34.9
LiBeV2,103.3
AsPtRh2,230.6
Ca(HO)2,71.5
BeV2In,95.3
NiSb2,81.5
Sc(Al2Fe)4,59.3
LiH3O2,31.7
Dy2PbS4,43.2
Sr(ZnP)2,31.9
K2NaVOF5,39.0
MgMnF4,48.5
ErH,51.8
MnZnF6,4.0
Rb3BP2,12.8
Ho3In,39.0
Ba(FeP)2,61.0
YbTiO3,97.7
Li2BeNi,98.6
TiInNi2,134.2
ZrO2,102.0
SnF2,35.4
BeSnAs,38.0
BaTlSn,25.7
Sb2Os,80.4
TeRuSe,98.0
Tm(CrSi)2,139.5
NbRu3,215.2
Ba2CrBi,20.1
BeCuTe,51.4
Al2FeNi,131.1
NdMnSi2,66.9
TaBe2,94.7
Sn(CO2)2,18.7
Ca(GeRh)2,82.0
TiTeAs,28.9
ZrCoAs,122.9
BeGaCu,106.1
CaZrSi2O7,85.1
K2RbPdF5,18.3
BaInSb,26.2
YBe2V,80.1
BeNbNi,174.8
TaB,158.1
LiTm2Ir,63.5
MnBeP,202.1
ScBPd3,109.4
Li5NCl2,18.2
BeMoP2,64.7
TiOF2,68.4
Hg3AsS4Cl,32.3
KH8N3,10.6
CaZrGeO5,82.1
SrTeO3,28.7
MgSiP2,51.1
TcBr3,16.5
CeSiO4,50.1
YbAgS2,32.6
K2BeZn,2.4
Li5Si2BiO8,36.3
K3AlF6,16.7
YBe2Ru,143.7
Y2SeO2,45.0
NaCrAs,39.8
Mg(MoO2)4,85.8
Rb2ZrCl6,13.8
YZn,48.5
Eu3As4,42.7
KSO4,23.5
NiHO2,121.0
BeCoCu2,100.5
MgPt3,152.7
LiFe3O4,93.0
Rb3Tl,6.7
TiNbO4,194.0
RbCeS2,19.4
CeH2,56.0
HfSe3,16.0
HfC,115.1
BaSrHf2,20.8
RbPbF3,17.9
NaI,22.9
Zn3(PO4)2,78.4
LiNd2Ru,45.4
AsRu2Se,225.0
MgPbO3,55.6
HoAu,75.6
TbPd,61.9
KCaBr3,7.3
SrCa(CO3)2,26.1
Na2MnBe,60.2
NaTmO2,87.8
HoTmZn2,53.2
Mn2Be2Te,88.4
B6As,92.4
KThCuS3,20.6
ErSe,21.0
CaGaGeH,38.5
NaYbO2,56.8
BCl3,3.9
Bi2SO2,26.3
ScS2,89.1
Rb2CuF4,33.5
Ba2HfO4,60.1
SmDyRh2,98.9
SbTeClO3,18.3
Bi(TeBr2)2,11.3
ZrZnAs,97.4
Yb(As2Rh3)2,125.9
Tb(SiRu)2,120.1
Zn(CoO2)2,115.8
SiNi3,156.5
Zr2Np,112.5
TbAsO4,42.6
ErTlTe2,17.0
Hg3C,102.0
MgMnBe2,107.1
K2TeBr6,13.4
YGe,34.0
BaSc4Mo,109.3
NpS,34.7
NdCuO2,64.6
ZnSbF5,21.7
TaAsIr2,243.3
DyTlPd,77.0
NdTe2BrO5,43.7
CaAl2,28.1
CuBr,34.8
Nb3Au,106.7
CaTiF4,81.3
BaSr2Ca,1.7
LiMoIO6,34.5
CaTi2S5,29.6
Be2CrCd,93.3
BeTlRe4,216.7
RbSmS2,24.3
BiBO3,41.4
Na2Ti2Sb2O,87.9
YbNi2B2C,118.9
NaZnAs,23.6
Ba2CePtO6,82.8
Mn2GaCo,177.4
OsCl4,16.3
CaGaSiH,41.7
NaLi3(H2N)4,14.3
VCo3,186.1
NdPt,68.4
PrCoSi,41.6
SrS,6.7
KSrBe2,110.7
BaTa2Be,128.8
BeBiPb,38.1
RbCdAg3(CN)6,15.5
Pu3Ga,41.2
Rb3Pb,7.6
TaBe2Fe,235.2
Ba2HfTe,24.8
BeSbCl,72.1
Pm2InAg,54.1
K2Al2Sb2O7,57.2
U(CoSi)2,135.0
V2CrTe4,33.7
ErPb3,51.0
MoAsPt2,195.7
SnSb,15.0
UPbO4,62.0
Mg2SiO4,72.9
AlB3N4,184.8
RbBe2F5,15.8
Na4CdP2,12.0
Ni3S,146.6
TiCrO4,187.5
NdHg,54.5
TiSiOs2,167.4
MnTePd,80.7
Li4Cr3FeO8,83.1
CuSbS2,25.6
Ag3SI,48.6
K3IO,10.0
TaMoN,219.7
Sm(SiAg)2,58.2
TmIn5Co,41.1
Ba2PdBr,23.8
MnAl6,35.0
Tm2AgRu,83.6
NbPd3,178.7
Te2W3S4,55.0
BaH4O3,30.1
ErNbO4,84.7
TiCrAs,146.5
Ba3MgNb2O9,80.4
PaBr4,13.7
BaSeO3,48.8
NaMo2As,123.3
Mg3Nb,34.3
TbPO4,30.3
MgBe2In,26.6
LiSi2N3,78.5
TiCo2Sn,167.5
CoO2,122.7
TiBeSi,162.0
HoH2,64.5
MnO2,83.4
AgCNO,68.8
NaBr,9.4
CaCN2,38.3
Li2Si2O5,67.0
ZrCd3,70.4
HfBeP2,72.8
Er3PbC,2.5
CaMo2O5,56.9
ZrBeSi2,85.9
FeAg3,108.2
HoAs,58.1
Na2CrF4,37.4
Tb3TlC,5.8
KAcTe2,13.8
Ni3(PbSe)2,48.2
Sm3Mg,26.4
CdFe2As,112.8
BaTiSe2,12.0
Na3TlO2,24.2
K2HfF6,15.2
Th(SiPd)2,90.1
LiLu2Al,42.9
BaSc2Nb,24.8
BaSi2Br,52.1
CuBiS2,28.9
Li3FeO4,85.5
TbFe2,118.5
Na2BeFe,40.3
Dy(MnGe)2,106.2
BaMgV4O8,177.6
DyP5,38.3
TlAgI2,17.6
Na5NiSO2,9.3
MnSnPd2,147.1
Sc2CuOs,105.2
MgU,28.8
Ca(CoGe)2,62.0
LiYS2,33.0
Na2ZrSe3,23.3
ZnNi3Sb2,76.7
BeGeN2,69.7
TbInCo2,79.1
TiFeSe,104.3
Lu2GaCu,57.6
DyZnRh2,112.6
Rb3Hg,4.3
USi3,79.4
HfC,106.3
Lu2TlAg,58.9
BaLiF3,48.3
Ce(FeP)2,105.8
Hf2BeV,108.7
K2SrTa2O7,54.1
Th3Bi4,42.7
Ca5Si3,23.3
TbGa,41.0
HoBO3,78.6
LiSbS2,17.7
KNbF6,25.1
LiFe3(OF3)2,35.0
TmZn,53.6
TaBeCr,148.9
BaNaGa,18.5
SrAl4,42.4
Al2W,86.9
BaSnW2,127.6
VOs,237.5
Rb2NbF6,22.5
BePb2Br,67.9
ErCl3,13.9
FeNi3,153.0
IF7,5.5
DyB2,57.2
Sc4BeTc,54.2
Rb2Pt3S4,44.4
BaZnTe,20.7
Li2CO3,59.7
Li4FeN2,14.1
NaTl2MoF6,29.3
ZrBeCd,68.7
CrPt3,184.2
Ti6O,136.3
NpP,19.2
GaMo3,132.7
Tm2AgPt,81.9
Mg3P2,32.4
LiSiNO,42.0
Ca2SiO4,83.8
TiPRu,146.8
Sc3SnB,29.3
BaCl2,22.3
Mg2As2O7,72.9
Al2CoIr,164.9
CeMg3,28.4
BaCuSeF,30.9
K2BaSe,1.4
AlPt3,180.8
Ba2CuClO2,40.3
Hg3(ClO)2,46.1
MnBe2Cl,36.3
Li(NiO2)2,121.3
SmGeRu,58.2
BaNa2Mn,11.7
BaCaCr,16.5
Ba4BiP,21.6
NbTlBr4O,9.8
TbRh,97.9
ZrSiS,71.2
RuAu3,141.5
PuIn,41.3
YCo5,118.1
MnSnIr,131.4
ErAs,23.9
Li2FeNiO4,104.0
LiBiF4,54.8
DyCo2,118.7
Sr4CaMn2(SO3)2,68.5
BaNaHg,15.9
Mn3NiO8,64.5
Hg2BrN,47.1
TaN,144.9
NiTeO4,62.6
Sr2BeBi,49.9
Rb3Dy,5.7
Ba4HfSb,16.7
Bi2SeO2,46.5
Be2Zn,98.6
MnN,134.6
YbCrO4,30.0
PrCd2,38.1
Rb4I2O,6.3
HfSiSe,66.6
HoErZn2,52.9
LiMnPH2O5,22.7
FeAg2SnS4,51.2
TiCo3,177.1
ScSe,24.4
BaOsPd2,134.3
K2MnBe,6.0
BaZrBr,22.0
ErMgZn2,48.8
HfGePt,128.5
Ba3Nb2CoO9,95.1
CaS,22.6
SiTe2Os,69.9
SbCl4F,5.4
TcF6,0.0
Al2B2Ru3,187.8
LuBi2IO4,85.6
TbN,77.7
CrTe,28.3
Te2Mo3WSe6,26.6
NaLiSe,16.3
K5As4,13.3
BaAgBi,71.0
K2HgO2,20.3
BeCr2Ge,187.1
Pb2ClOF,23.1
Te2Ru,47.3
Be2TcSb,162.7
SmCuSeO,52.7
BiClO,69.4
SmSe,20.4
KGeCl3,2.9
VOsCl,146.0
MgAsOs2,176.1
Rb3Os,11.5
ZrBeFe4,129.1
NaYSe2,24.2
NaYbSe2,23.7
Rb2GeS3,5.1
ScZnPd2,128.7
HfFeP,144.0
NdMg3,29.2
SmPtF7,27.7
GaNi,141.5
FeCo2Ge,173.0
CrB,183.5
SnIrSe2,127.5
MoWSe4,23.5
Ni3N,152.6
LiTaO3,56.8
AuS,60.9
Ho2TeO2,72.6
NaInO2,73.1
Yb(GeRu)2,80.9
RbNdO2,51.6
TmAu,77.9
CaCl2,34.0
VGeRu2,213.6
V2AsAu,138.2
Tb2Ti2S2O5,88.8
MnGePd,106.8
CdO,96.9
HoSiIr,85.7
Ti3AlN,145.4
Rb2PtF6,22.5
MnBe2In,150.9
CaSbAu,81.1
SNF,18.4
Sm(HO)3,47.1
DyAlAg2,77.5
LuGa,40.2
HoInCu2,70.1
BeV2Ge,215.5
Al5CuSe8,59.9
LiUAsO6,29.7
PHF2,8.2
BrCl,6.0
Bi(BO2)3,63.9
TlHg,28.8
Fe4P,42.6
CaCdGe,28.0
Sr2MnClO3,69.8
CeMg2Ag,37.0
RbH,3.9
TiZn(BiO3)2,89.2
BaTe,8.2
KSc2Be,17.8
Na4Mo(NO)2,30.7
YbF3,72.1
CaTiO2,58.2
DyNi2,102.7
CeSi2,64.1
Be4TeO7,133.8
NaBe2Cr,71.4
Nd3SnN,3.9
RbCd(NO2)3,26.8
InGaO3,146.4
TlHgF3,19.3
BaOsCl2,37.9
DyMgIn,28.4
MgH2,15.7
Dy3Y,32.7
SrPd2,71.5
HgRhF6,26.6
MnIr,102.9
Te2Mo2WS4,37.3
TeAsOs,105.5
SmI3,10.6
ZrV2,131.8
RhF3,34.4
K5Au(IO)2,13.4
XeIF7,12.7
Mg(BH4)2,24.2
BeFeTe2,98.9
Dy2OsPd,93.6
CrGaTe,43.8
Tm(FeGe)2,95.5
FeBiAsO,87.1
CoNi,227.2
AlCrCu2,131.9
KInTe2,13.4
BaCd,16.7
Nd3Tl,35.8
LiBH2,9.2
Mn2BeV,230.1
BeNiMo,142.3
YAs,24.2
Zn(CrS2)2,62.2
Ba2YCu,19.8
Sr(NiGe)2,31.9
PaTe2Au,84.4
V2TcRu,173.7
TiGeRu2,146.4
BeTc2Hg,87.6
CaV2O5,47.9
Zn(GaTe2)2,23.3
SmDy3,32.0
Au2S,72.1
MgBe2Co,191.6
Nd(CoSi)2,80.5
Sm3Pd,58.2
Nb6C5,128.5
TlAgTe,37.3
Rb3SbSe4,8.3
MgSe,35.1
LiScAs2O7,49.5
LiFe2F6,109.9
SrC2,41.3
Ca2BrN,37.3
Ba5Ta2Cl2O9,36.7
Er(HO)3,53.4
BeSiRh,205.5
LiTmO2,78.6
Ag2H3IO6,82.2
MnSbO4,40.9
Li2SiO3,46.4
Yb(ZnP)2,40.5
Li3V(BO3)2,52.0
TiGeTe6,11.3
DyCoSi,90.4
GaAg2,70.5
SrCrO3,133.3
TaCo3,189.7
ScSnPt2,144.3
Li2PtAu,106.7
MgS,51.0
NaAgF4,29.2
Sr4Sb2O,21.3
Ta(BeIr)2,150.0
Ba4BiBr,17.1
Li5ReN4,40.3
NdCoO3,133.7
Be2InTe,35.1
NdB2Rh3,104.8
GaRh,155.4
Hg3(SCl)2,27.6
CrWO4,177.7
AlVO3,133.3
Ba2TlSn2O7,73.8
BaSbPt,73.9
SmMnSi,42.9
Y(SiIr)2,134.4
VF2,169.7
YbB6,9.6
Mn4Al,49.6
Yb(MnAs)2,69.2
YbCl2,39.3
ZrBe2Te,50.6
NiSnRh2,185.2
KNaTe,12.7
KBaGe,18.0
ScCr2AgH4,20.8
Al3Ni5,150.6
VZnF4,27.2
U3C,174.1
Y(SiPd)2,70.6
BaClF,27.5
Li4MoO5,40.7
BeZnFe4,110.3
Ho2Fe2Si2C,77.3
CaGaSnH,33.9
KLiZnS2,10.0
BaMnGe,15.2
PrAgSn,60.1
NbSb2,54.5
Li2PtPb,75.1
TiCl3,14.4
CaCO3,65.7
Sr2HN,26.6
BS2N2OF7,5.9
LuSbPt,78.1
RbNO3,17.1
TiO,84.7
Cd2GaAgS4,43.5
Ba2Ti3O8,78.7
CaZrBe,30.0
Li2VO2F,78.5
SrCaO2,65.7
Li6Fe(SiO4)2,35.3
Mg3ZnC,33.5
NpAs,72.7
MoP2,85.3
Ba4InCl,20.3
DyP,26.7
BeCu2P,125.1
Ca2AgSbO6,61.5
TlBiP2S7,16.4
NaMgF3,34.8
CuAs,95.2
SBr,4.8
TmAlSi,63.9
KBaHf,5.9
TiAgHg2,76.2
BeCrGe,60.8
Be2CdRu,101.2
Be2VRu,139.9
LiTbO2,65.5
TmNp3,60.8
LiC,8.4
Cr3Ge,133.9
PbBrCl,30.7
YTaBe2,124.5
Sc3BPb,28.3
MnCoO3,231.2
ScBeW2,151.5
NaLiO3,30.2
ErGa2,59.9
BeFe4Si,121.4
MnNbSi,126.4
HfBeTc,95.4
Sm3Sc,33.1
TiBeW,172.9
Th(FeSi)2,127.0
LiCoO2,107.5
KNaNdNbO5,40.3
Sm2TlHg,55.5
P2Ir,80.9
Ca(AgGe)2,35.4
Ca(FeN)2,54.8
SnH8(NF3)2,40.0
N2O,9.8
NaCuTe,12.7
KNaO3,6.3
ThTe,45.5
K2NiAs2,16.5
ThH2,110.8
BaAg2GeS4,57.7
MnP2,111.1
Co3B,203.9
LiNdSn,24.7
Lu3AlN,46.8
Ca(VN)2,26.5
CS2,3.9
SnIr,130.2
ErBi,15.7
ZrCl3,24.7
PrAl3Ni2,60.6
Sm2O3,124.8
SnBrF,43.0
USi2,142.6
HoHSe,51.1
Li2PbAu,46.6
HoBi2BrO4,90.4
TiCl2,26.6
Ca2BeFe,11.3
Lu2AlZn,56.9
CaHfO3,72.3
Nd2SeO2,79.0
AgPbBrO,43.6
CaNiF6,13.3
GeI2,18.3
ZnSnF4,33.3
MnB2,197.3
NaSnN,34.8
NdO2,155.1
Mg2BeCl,55.4
Ba4YSn,12.2
MnInNi2,148.5
Zr2Be2Ga,115.0
Pb(CO2)2,28.6
Sr(CuO)2,38.0
YPPt,151.4
TiZnIr2,191.6
SrSn(BO3)2,86.2
NaBeH3,42.2
Pr3InC,5.7
UPb3,51.3
KNaThF6,39.2
Ca2CrSbO6,101.3
ThAs,60.8
Te2Mo3W(Se2S)2,32.0
ErCoC,55.9
Ba(CdSb)2,24.6
NaAcTe2,12.0
ScAlAu2,112.8
Al2Au,86.7
AlAuO2,97.2
Rb2NaErF6,19.5
BaDy2PdO5,120.0
PrTlSe2,21.7
AcF3,128.8
Co2Sn,148.0
U(CuSi)2,64.5
MnBePd2,182.4
CaSnF4,64.0
ThCN,115.2
Mn2CoSi,239.6
CeTe,8.4
BaAl2,21.2
Ta2N,153.2
NbFe3,236.1
Y2Cr2C3,119.8
YAgO2,59.8
Eu(HO)3,58.9
HoC2,91.4
Be2PW,164.1
YbBiPd,41.0
GaCo2Ni,197.5
Al4CN3O,76.8
MnAl,147.1
PdO2,140.9
Sm2AlNO3,98.4
BeCoPb2,72.1
Sc2AgRu,98.0
RbNdS2,24.1
Na2HgO2,19.2
Ba(BiO2)4,48.0
K2LiAlP2,8.5
NaHF2,20.7
Ca(MnGe)2,58.1
BaHfBr,18.3
K2NaInAs2,10.7
SmFeSi,62.2
MgBe2Os,67.3
Ag3AuS2,62.8
KClO2,23.5
GaTeI7,5.5
HgF2,73.6
Na3SbO4,50.4
MnBeFe2,158.2
Hg2Pt,40.2
Mg3B(HO2)3,71.1
Na2SO3,22.5
Ba4PdW,18.5
Li2FeBr4,15.3
Hg2Rh,33.0
RbBiF3,38.8
Be2TeRh2,72.2
TbScGe,53.8
Yb(HO)3,51.7
BaNa2Ge,16.3
CuO,136.2
Mn3Pt,178.3
BeCrPd,103.1
U3Te4,32.8
BeTl2Ga,47.9
Ba(MgBi)2,19.4
BaZrF6,52.9
K3Al2As3,11.2
CaBeNb2,60.5
AlAu,109.9
CuBiSCl2,33.4
SmTe,36.4
USbRh,91.4
NaVCdO4,17.9
BaYSc2,2.6
ZnWO4,28.0
ScSnPd2,121.3
YPd3,107.2
Ta2BeOs,160.9
Li4Mn(PO4)2,32.3
BaNd2PdO5,102.4
Rb4NO,26.9
Nd2Cd2O5,170.8
CeO2,100.1
SiSnO3,171.3
Sc2MnAs,113.9
PrFe2,103.9
Ba2YZn,19.1
Be2CdOs,189.6
Na2BePt,73.8
Li4CO4,59.2
ThSnPt,75.6
CrCl2,14.0
Ta2CdBi,136.0
Ti3N,176.5
Pb2SO5,38.3
MnPSe3,31.5
Sr(MnGe)2,38.3
AlTlI4,7.4
TiGaFeCo,137.1
MgZnRh2,120.6
Rb2NaCoF6,30.2
NiS2,11.8
Cu2SnTe3,42.2
DySI,18.8
BeMoSe2,9.8
TbNbO4,77.9
H3BrO,10.9
TaNO,188.8
Li4PbO4,39.9
ScAsW,126.1
Be2CoTc,246.1
CaAsAu,87.1
Tm(SiRh)2,120.7
TaInO4,146.9
RbMgF3,45.5
Tm2AgHg,65.1
BePRh,140.5
Yb2SeO2,96.8
NbS2,26.3
MnSbRu2,153.6
Ba4ScCd,9.3
Sb2Ru,72.1
Ti2Co,113.2
Ho3Pd2,93.1
NaGaH4,8.0
Np3Al,71.5
NaAuC2,15.3
CrPbO3,155.7
Mg2SnN2,79.7
MoO2,63.2
ScAlNi2,102.6
NdSi2,73.6
Ti2BeCo,169.9
RbScO2,63.7
AlFeF5,56.0
Ce2ZnHg,61.8
Ba2YZr,28.1
Cd2Bi6O,36.5
MgMnGe,72.7
TlGaSe2,20.5
NbO,172.8
MnAlNi2,172.8
TmAg(PSe3)2,30.6
Tb2In,61.9
BaTa2Se,134.8
Yb(SiAg)2,43.6
HoCu,54.9
Ti2In,79.6
KF,11.9
Ca2BeCu,18.1
TaC,132.0
PSe,8.0
LiCo(CO)4,31.9
ErNi4B,106.4
BaSnHgS4,22.9
Rb2CoF6,18.4
LiDySe2,28.4
SrGe(HO2)2,52.2
Mg2Sb3O8,51.0
MnF2,98.7
BaIr2Pd,133.7
NdHo3,32.7
Sc3Al,44.2
CdS,25.1
Sc2BeTe,52.3
Sc2MnSi,102.8
NiAuO2,132.6
Cd(RhO2)2,155.0
NbPSe,68.5
HoH3,56.5
Tl(FeS)2,66.8
Fe4C,177.8
MgSiN2,96.9
Na2BeF4,30.9
InPF3,48.7
Ba2SnCl,19.6
TiBeCl2,179.8
TeWSe,18.0
UTe2,52.4
BaHf2Br,97.8
CaW,78.2
KTiBe2,34.4
NdTlS2,26.0
Na3N,5.3
Ca(NiGe)2,41.3
Be2NiPb,84.7
LiPrSn,23.9
Li6WO6,71.6
VGaNi,116.6
K2Sr2O3,32.6
Sc3InC,43.0
CaTlCl3,8.8
Tm(MnGe)2,103.7
RbTe,7.4
Rb2As2Pt,16.7
BaGa2Cl,51.3
NaTcAs,63.7
Mg3ReH7,26.1
Na2BeCo,45.6
Mg(InS2)2,58.2
Fe3RhN,114.8
YTlCd,42.6
InCuO2,71.8
VI2,16.6
FeH,108.9
CaBe3O4,106.2
TiSnO3,120.5
Nd2HgO4,86.8
Li3LaP2,23.8
Ba2DySbO6,69.7
ErClO,37.1
CeFeSi,89.4
Tl2Au,39.2
V3As,112.9
Rb3Zn,8.1
PrCl3,23.3
LiHoSe2,28.3
NaLuO2,84.4
CrRh3,185.5
Fe(HO)2,85.9
TePdI2,19.9
TcIrOs,231.9
HgI,14.8
NaFeAs,37.3
U2Ni2Sn,106.9
VCuO4,118.1
Rb3BAs2,11.7
Ho3TlC,5.3
KZrBe2,52.5
ZrVSi,172.8
Y3InC,34.5
Li2AgSb,45.6
Tl(CoSe)2,41.2
CrCuS2,62.3
ZrBe2Pd,125.1
KTi2F7,58.4
Sc2Be2Pd,80.0
HfPtPb,48.1
ScNiSb,61.1
MgVO2,21.8
UB4,96.5
CeFeGe3,50.4
HoPt3,143.5
Sr2MnSO3,95.5
NaLiICl,14.9
LiScF4,62.3
SiNi,158.1
HfSiTe,37.4
ErInAg2,78.4
NdTiGe,64.1
NbGaNi2,178.9
PmHo3,24.0
BaIrF6,26.0
CaBeIn,7.7
NaN3,15.2
Li2BeMo,115.3
Ti2Ge,107.5
HfBeSi,112.3
CaBHO3,55.7
Li2CaGeO4,52.4
RbSnF3,8.6
Pr(CuSi)2,49.0
LiBe2Ni,65.7
TaBeGa,185.0
H2CO,5.2
ScBeIn,47.9
Ba4TiBr,11.7
Sr(PRu)2,94.9
BeGaIr,177.1
KLiS,14.2
Yb3SiO,30.7
Be2NbBr,165.2
Sr2BeGa,30.4
TcNiW,178.5
BeNiBr,74.3
H6PbCNCl3,13.9
PmYMg2,34.4
Na2H6Ir,23.4
NdSe,17.0
KLi3PbO4,43.6
Hf(CoSi)2,126.6
BaCaO2,61.3
Th3P4,67.8
TiF2,107.1
CaTa4O,186.2
Al2SiO5,156.6
UAlNi4,143.0
MgBe2Mo,134.6
HoCuO2,67.5
CeS,44.6
V2ZnO4,138.8
RbMnSe2,15.6
CrGeRh,129.9
NaLu3,42.1
TiMnO3,129.6
NaSrP,19.9
UNiSn,87.9
ZrBe2Ga,79.2
H3NO,16.8
MgZrIr2,155.4
CaAg,27.1
NaTbSe2,24.5
TiSi2,26.5
URh3,171.7
BaNa2P,25.6
CaCdSi,38.2
BaMnCO3F2,76.3
CaSn2O5,40.9
Ho(NiGe)2,72.1
VCoSn,108.7
HfBe2Ru,190.6
FeSiW,158.7
ThC,89.6
BaMgO2,62.4
BeCu2Pt,196.0
KPrSiSe4,14.6
Lu3Ga,44.7
ZrCoBi,65.3
TbPb3,49.8
LiYO2,76.3
LiBe2Cr,57.4
Sn(HgSe2)2,30.5
Sc2GaIr,101.9
RbO3,13.3
Al3GaN4,149.0
RbYTe2,19.7
CaHN,29.1
BaCa2Ir,31.3
BeInFe2,143.0
Na2CuF4,38.6
Tb2O3,128.4
LiHO,5.6
Na2TlSb,15.7
Np(MnSi)2,218.7
LiErSe2,28.2
