pretty_comp,et_c11
Sc2AlOs,162.1
NaPmHg2,64.3
LuBr3,4.1
TiBeTe,180.5
ZnNi3Sb2,164.0
Ca(GeIr)2,219.8
Dy2SeO2,204.2
KBeTc2,146.6
ClF,32.0
NpAs2,159.0
Mn2Co3Ge,344.0
YSi2,124.4
BaBeCo2,72.0
Mn5O3F5,126.7
TiAgHg2,102.9
PrCuO2,162.8
DySCl,117.8
H3BrO,22.1
TbIn5Rh,121.2
BaTlRu2,28.7
NpIr2,342.1
ZrPt,178.6
Sm3AlN,92.5
YAsRu,160.1
Li4GeO4,143.2
NbCoSn,89.1
NbH2,267.6
TbSe,44.3
Zn(RhO2)2,257.8
HfMnRh2,124.1
PbBr2,32.8
BeRu2Pb,198.5
HfSiPd,253.2
Hf2BeTc,216.5
KBeGe2,36.1
Cu2GeSe4,45.6
NpO2,367.7
Cd2SiO4,233.0
KBe2Tc,119.1
K3TaO8,92.4
YbOF,195.3
SbF4,50.3
SrThBr6,56.0
BeGa2Bi,19.9
TiFeTe,265.9
GaPt3,297.0
BaAgSb,8.7
TiGa3,182.6
Ni2SnAs,39.1
CaBe2Si,92.8
LiYBe,90.5
GeTe,147.3
Rb3Re,13.1
MoAs,220.7
CdCuAs,45.2
BaNaMg,4.8
LiBeSi,159.7
Dy(CrGe)2,133.2
Th2Pd,133.5
CuAs,136.8
TiZnF6,57.8
MnNbAs,111.2
NaLi2Pb,36.0
BaCo2Sb,39.6
Ca3N2,137.5
Ca(GeRh)2,178.2
TaGaOs2,419.0
Ca3AsCl3,100.3
Rb2Zr2O5,168.7
PdAuO2,122.8
Ti6Si2B,283.0
ScPt3,297.5
BeFeTe2,148.6
NbCo2Sn,170.4
Yb(SiPd)2,157.9
ZrNiGe,64.6
Ca2BeBi,22.9
TmSe,224.2
Zn(InS2)2,90.3
NbTlBr4O,69.6
Be2PW,313.3
SrBeBr2,42.2
NaCrSe2,83.8
CaZrGeO5,190.4
BaMnCl2,47.1
HfO2,360.8
KInP2S7,45.6
Ba4CaRh,7.1
Li2BeNb,59.7
Mg2H2O3,207.8
ErAgSe2,142.8
Mo2C,448.0
CaC2,104.1
GaRh,243.1
LiBeCo2,137.7
As3H5,95.0
Dy2Cr2C3,235.2
CeC2,160.7
V2CrSe4,168.9
ZrAg,150.8
PuZn2,131.8
AlWF5,140.4
Pr(HO)3,99.9
MgPS3,108.1
Pr(SiAg)2,158.5
TmCuSe2,117.6
Ba4LiBe,9.6
MnN,403.5
Sm(CuSi)2,201.8
Ca(FeN)2,307.5
P2Rh3,250.5
TiBeFe2,273.5
RbCuO,51.4
AuClO,80.0
BaSi2Pd,85.6
Ce(NiAs)2,190.3
KAgO,103.6
CrN,450.1
MgInNi2,126.9
Ca(AsO3)2,296.7
VAuS2,158.7
ZnSiO3,331.9
Ba2ScBi,19.0
LiHfPd2,113.7
Mg(SbO3)2,227.5
Zr2Cu,172.7
TiAsRu2,125.2
TbScGe,118.3
Ni3GeC,291.7
PbSe,94.0
Ce(FeSi)2,234.9
SmZnAu2,105.0
NaBiSe2,88.3
MgCN2,581.9
Be2NbRu,100.6
HoMg,54.8
RbNdS2,85.2
MnF3,34.5
HfSiPt,196.5
SnF3,130.4
Nd2(Zn2Ge)3,142.4
Ba2HfO4,239.9
Ca(MgBi)2,71.1
PuB2,262.5
HoScRu2,233.6
ErNi2,174.7
Y2BeBr,64.1
Zn(CoS2)2,166.4
TbN,345.5
PbBrF,79.2
Li2CoO2,176.5
BeCuBr,98.7
SnPbF4,94.3
HfIr3,419.8
TaW3,470.5
Ba4NbCu,16.1
VAu4,177.0
NdHg,75.6
SrSi2,83.2
Th(TeI)2,35.3
KCuO,105.1
UTeS,110.1
MnH2SeO5,68.2
ErSnAu,132.3
NaBeCl2,34.8
RbH3O2,54.5
Ba4CdHg,10.4
Ba2NaCu,23.7
BaSn2(HO2)2,83.7
Pr(FeSi)2,236.9
LiNd2Ru,111.0
MnBePb,49.6
Li2NdAs2,74.7
Si3NiP4,157.7
AlO,110.8
KAgC2,31.1
TbS,252.8
TaGaCo2,198.0
Er(MnGe)2,161.8
Sr2MgUO6,178.0
UAl4,132.0
LiPrO2,252.6
AgF,86.7
Nb(Te2I3)2,24.1
ZrSnPd,182.6
Ti4ZnO9,89.6
K2NaScF6,98.8
Ba4YSc,21.7
BaGaBr2,38.2
Ca3N2,178.1
NdMnSi2,176.6
Ta2Co,340.2
Mg(CrS2)2,95.5
Lu2IrRh,181.6
USnRu,168.5
DyPPt,231.7
Na4SrBe,11.2
Sr2FeBrO3,115.7
CaPd3C,189.1
MnAlPt,234.8
Ba4Na(BN2)3,116.1
K2Mg2Si2O7,220.1
NaY2Be,11.9
Cr3Pt,407.1
CrHO2,81.4
NbAu2,297.2
LiMnPH2O5,101.7
Rb3TaO8,81.4
KB6,355.2
BeNiRu2,236.1
TbHg,90.0
DyMgRh2,184.5
Eu2H3Cl,116.9
RbTeAu,25.0
Ba4NbSe,16.3
ZnPd2Au,137.6
ScNi,176.2
Sc3TlB,162.3
KNiIO6,171.4
Rb2PbO3,58.9
Li2GaRh,104.4
NpGa5Co,201.8
TiInCo2,214.5
Yb2AsAu,134.0
VAsPt2,198.6
Ba2TiBr,19.4
RuSe2,307.6
UTe2,65.4
TlAgI2,31.4
Lu6FeSb2,122.5
LiCaAlF6,120.7
YGa2,180.2
SmPPd,208.2
Nd(SiPd)2,194.6
ThSbRh,194.7
Be2TlMo,201.8
NaSr2Tl,31.2
TiS3,160.3
CeTiGe,113.4
BaCd,37.6
Li2HfO3,376.9
BaGaBO3F2,167.7
BaZnO2,132.1
BaCuCl2,33.8
Na2H6PtO6,71.1
Na5InO4,85.1
SrHClO,70.2
LiCoS2,165.2
Ca5B3O9F,159.6
ZrIr,187.0
MnBe2Tl,176.5
Rb2NaTiF6,90.2
CdS,129.5
Pr2SeO2,167.5
Ba2YZn,17.6
BaNaZr,13.0
AcTlTe2,80.4
Pr3In,66.7
TaN,715.5
TiF4,65.8
ScBeV,123.2
Mn2OF2,139.9
Te2I,54.0
BaPt,76.0
Rb2TlInF6,81.3
Li3PO4,145.1
TiCrO4,327.5
Li5MnO5,94.3
BeTlBi,76.7
TiBe2Ni,167.5
KH2I3O,20.4
CdGeAs2,79.7
Sm2MgGe2,114.4
Na2CdHg,21.5
LiP(HO)2,31.2
Mg2Cr3O8,209.0
FeCuO2,192.0
TlF,69.3
Tl(CuS)2,80.7
CdI2,40.9
V2ZnO6,246.5
Cd(InS2)2,80.5
CaPdF4,104.6
TiAsOs2,162.5
TiAlCo2,221.1
YHO2,235.5
MgBePb,73.5
TaBeNb,258.3
Ca2SiO4,136.3
Ga2Te5,45.7
CaGaSnH,107.8
MnBe2Cd,38.5
LiAuF6,49.0
Sb2Te,76.0
HfGa3,175.1
Na2SO3,111.4
Co3B,338.0
V2ZnO6,173.1
SmCdAu2,104.8
Cd2As2O7,116.6
Sm3V,34.0
PrTmMg2,54.3
NaAlAsO4F,238.9
MgTi3,108.6
BaHg2(ClO)2,56.9
Ce(PRu2)2,302.5
Sr2TiBe2,77.4
TeWSe,91.7
PrSi2,110.9
FeSnRh2,225.7
SiH4,8.5
MoAsPd2,222.3
Ta(TeBr3)2,18.3
K2TeOF4,56.6
LiCrO2,199.3
Zn(CrSe2)2,93.8
CdInGaS4,50.7
BeFeRu2,210.5
SnI4,11.3
RbNdSe2,71.8
InNi,143.6
CaGa2,127.1
Ca(CuN)2,251.7
MgCoF6,81.4
CaSnF6,157.2
Li2MgCu2(Si2O)2,199.1
Sr3Ge2(BO)6,173.4
K2BaMn,14.1
SrTiO3,314.0
NaPaO3,287.4
SmHoRh2,143.0
LiClO2,34.6
B2Au,204.1
KCO2,58.7
In2Au,77.3
HoSbPd,85.0
Te2Mo2W(SeS)2,123.4
Sc2AgRu,159.3
CeCoGe,125.8
YbOs3,261.8
Na2CaBe,32.3
YMn2,160.4
CrOF,116.0
RuN,288.2
Hf(B2H3)2,20.0
YbPrCd2,64.7
Ba(PRu)2,199.8
U3C,199.7
Sc2FeSi2,212.2
AuCN,26.9
CaSiO3,139.8
UAlNi4,227.9
SrClF,94.4
ZrNi2Sn,187.2
HfSn,172.2
Li3PrSb2,94.8
Er2Si2O7,200.2
SmOF,223.3
YbSi2,47.3
Sc2ZnAu,128.3
ScBeSn,86.8
TiTe2,80.1
MnNi3,256.0
CaSn2O5,153.5
TbF3,158.0
IrPbBr,1.7
Yb(AlSi)2,136.6
Zr3Tl,133.0
NbTe,164.5
BeRh,380.8
Tb2AgIr,147.0
SmMgGa,104.9
Dy(CuSi)2,201.8
ZrPtPb,88.8
Tm2CdS4,89.8
PrBS3,93.3
Li2VO3,250.3
SmTmMg2,54.5
Sm(GeRu)2,206.1
Li7SbO6,182.7
PrNbO4,185.3
PbF2,103.7
Pm2MgGa,67.5
BeCrSi,275.6
ScBeIn,160.4
Th3P4,194.2
RbFeSe2,29.9
Yb2HgGe,87.7
PrIn,65.2
CoB,474.8
Tb2S3,161.4
K3AlF6,105.3
CrAsRh,194.1
Tl3BSe3,29.5
TaTl3S4,53.0
Pm2S3,104.7
TaTc,487.8
ErAg,107.9
U(OF)2,429.5
AgAuF4,62.5
TePb2O5,116.9
VZnSF5,55.8
NaDySe2,94.7
TbNbO4,226.2
Ni3Sb,153.5
AcH3,79.1
Na2CO5,41.1
ZrPdF6,28.7
SmCoO3,348.4
CdPd,166.0
HgF2,42.8
NbV3,194.2
BaLiCd,2.9
BaCaO2,150.8
Zn2CoN2,163.4
Ba(FeS2)2,73.0
HoPt3,257.8
Te3SeO8,68.7
HoN,363.0
YMnSi,119.7
Ti3Nb,126.2
Ti3Hg,238.3
MnSiIr,406.8
Sm(HO)3,111.5
K3Nb3(BO)2,282.8
BaNd2ZnS5,106.2
MgV2O6,214.9
CoTe2,156.2
LiZrPt2,123.2
TlGaO2,132.4
BCl3,19.9
Ba(PRh)2,162.6
Sr(AsRu)2,179.0
CaPtF6,42.7
RbBaTaS4,47.1
ScGaRh2,261.1
Mg2Bi2O5,162.4
TmAg,111.0
Ca(CdAs)2,101.5
MnAuO2,136.4
TlPd3,155.1
ZrBeCr2,168.6
KBeNi2,60.2
Al2Au,143.0
AlCuO2,299.0
NbInS2,142.5
HfZr,158.5
SmTe,166.0
Ca2AgSbO6,252.2
HoAu,138.8
Sr3Ti2O7,284.1
Tl2TeCl6,30.0
CaBeCr2,143.5
KTlO2,129.3
SrMgSi,98.8
CuPtO2,221.5
HfSiRh,275.5
NaAsOs2,176.8
YSi,160.5
RbNaS,47.2
KMgH3,72.3
GeF2,20.0
KSc(MoO4)2,92.4
KGeBr3,33.9
BaTeCl,9.6
Ba4SiBr,15.1
LiYF4,173.5
Lu2MgSe4,77.5
Rb2TeO3,46.4
HF,40.8
BaNaIn,2.0
LiBeGe,54.7
Nb3In,255.9
AgAsO2,68.3
Na4GeO4,103.6
Ce3Sn,86.6
ErFe4B,218.1
Mn2CoGe,162.7
InN,162.6
CaCO3,160.5
KAlF4,111.2
HgOs,297.6
Rb3BS3,39.7
BeCrGe,187.9
Li2VFeO4,361.9
ThTeO,183.8
TiF3,165.4
PrSn3,71.8
HoCd,79.6
Lu3O2F5,198.8
HgO,146.2
PdF2,99.5
TiAl3,186.7
HfGePt,99.9
Sr(GeRu)2,166.2
GeRu,206.1
PrSb,144.8
HgSO4,80.3
K3LuSi2O7,179.8
KYBe2,73.3
KBa4W,13.0
Ba2YBiO6,246.1
PrCl3,55.0
TmSi2,95.5
GaCo2Ni,183.3
Mn3ZnC,377.9
BeVSe2,178.6
YHfBe2,172.7
Ti2B,282.4
Pr3IrO7,164.9
RbAs,35.0
AlCo3C,448.9
YbC2,120.4
Y(MnBe)2,160.2
LiBeNi,176.5
Pm2IrPd,148.6
Na2SnF6,48.9
BaCeN2,194.1
HoH2ClO2,156.1
Sc2AlTc,145.1
Ag2O,128.5
HfPd,166.0
PaO,388.7
Er(Al2Mo)2,227.5
Na2CN2,86.7
Sc2Be2Pd,59.3
LiAlSe2,75.4
DyRh5,280.8
TeAuI,29.7
NaErCl4,35.0
NdRh,117.2
ErZn,94.9
Cd2As3I,65.3
Li2MgBr4,41.3
AgSbSe2,77.2
Ta2OsW,488.9
TiSbRu,201.7
Ba3BiSb,60.5
RePbClO4,32.8
Er2Fe2Si2C,253.8
LaCO3F,163.6
Pa2SbTe,177.1
CaCrF5,126.6
Tb(SiRu)2,255.4
Sr4P2O,120.8
TiFeSn,61.0
Mn3Zn,193.4
SiF4,14.7
NaMnO2,201.1
KRuO4,40.5
FeS,274.9
PuSi2,140.4
Ba3SiO,86.6
KInO2,181.3
LiMoIO6,77.5
Rb2CoI4,14.1
UCuPO,246.0
Co3TeO8,360.0
RbLiS,53.9
HfCuP,98.2
K2SiAs2,70.7
Br3N,47.5
Nb(SCl)2,103.1
Be2NbRh,238.6
ErGa,113.7
Be2CrSb,193.7
Cd(HO)2,95.3
SrTa2Be,138.6
Nd3TlC,99.1
BeInFe2,170.3
AlCrNi2,168.9
MgTe2,71.0
Rb2TbF6,57.9
BeCr4In,211.9
Rb3Os,15.0
Sm2AlNO3,335.9
MnCdO3,148.4
CeDy3,59.6
Zr2Fe,172.0
HfBeSi2,106.3
Ca3Hg,28.1
P2W,287.9
Na2BeNb,71.1
SrH3,86.6
FePbO3,153.2
Na2CuP,76.2
Yb2ZnPb,69.9
Y(Al2Fe)4,252.0
Li2InAu,63.0
RbYS2,88.1
TlS,47.3
TmB2,399.9
CrI2,45.8
RuO2,605.6
SmTmRu2,211.1
Ti2GeC,285.6
InPbCl3,41.1
BaNi2Cl,33.4
BePd,196.0
P3Ir,321.6
VOF3,30.9
Zn(GaS2)2,78.2
BaDy2PdO5,216.6
YTlO2,189.6
V3Rh,395.9
BaCaIn,23.7
Tm3SnC,129.2
CaBeBi2,46.4
CaVO2,188.6
As(CN)3,21.4
Ho(SiPd)2,189.8
PrTl,65.4
AgCSN,17.1
Tm2AgPt,146.6
Cu3PSe4,128.5
PaAs2,189.1
YbGa2,126.6
Mo2W(SeS2)2,131.1
Ca2SiO4,276.8
AlBiO3,226.5
Na4CO4,87.8
Na8PO3,71.8
BaBr2,39.9
Cd(CO2)2,51.7
SiPdO3,258.1
Ca2Cr2O5,176.7
ZrSnRh2,124.0
PdF3,65.0
K2SbF5,60.0
LaTe,147.5
Al2CdSe4,82.8
TiBeIr2,399.5
BeInBi2,4.8
Zn(NF2)2,102.8
TiCoSn,90.9
BeTlSe,159.4
ZrNi4Sn,219.0
BaN3Cl,60.2
HfBePd,139.4
MgScCd2,80.2
SrHCl,81.1
Ca(BH4)2,45.3
NaSm2IrO6,228.6
KTmO2,217.5
CaPtO3,347.6
Rb2TiCl6,26.7
WSe2,83.3
ZrAlNi,214.7
Al(CoSi)2,293.8
Te4Mo2WS2,141.4
LiBeFe2,218.5
Al3GaN4,282.4
CeOF,180.2
Pm3Si,85.0
Rb2NaSbCl6,50.0
Ti3Cu,154.2
ScAsPt,159.8
Pr3PbC,100.5
LiCuO,130.8
Rh3Br,167.4
Be2RhBr,204.4
CeCrO3,266.4
Fe3RhN,326.6
RbGaO2,94.7
BaEr2F8,179.9
BaBiBr,16.6
ThAs,177.3
HgHOF,66.3
NbInNi,243.4
ErAgTe2,66.7
Ti2Sn,195.9
Na2H6Ir,27.6
CdInS2,94.0
DyBi,141.8
ScCuSn,167.6
Be2B,271.9
InBO3,313.2
BePCl,153.9
NaBF4,53.6
K3MnO4,81.3
Li3Bi,39.5
ZrGeTe,164.4
Zr2CoP,236.6
PaInPt2,206.4
LiHg,48.4
Li2CdGeO4,136.9
W2NCl8,29.0
Ag2HgI4,23.2
Ca4ScBe,24.7
BaCeO3,217.7
RbNO2,38.5
BaDyFe2O5,246.6
Ba2BiCl,74.8
Na3Co,17.9
ScSi2,97.4
BaAgTeF,86.2
TaNi2,269.8
Mg(Co3P2)2,341.8
PrZn,78.0
Li3Al2CrO6,371.9
TaGaPt,149.6
TaFeSb,116.5
Be2PbCl,46.5
KYbS2,52.9
Tl2Au,47.0
LiUAsO6,67.9
NbAgO3,393.7
KRbO,36.7
ZrAlCo2,204.8
ErSi,165.5
BaGaCl2,40.0
Co(NiSe2)2,164.1
Ba2YTi,18.1
CaTlCl3,56.2
ZnSeO3,146.3
HgPRh,43.9
SrZnF4,96.5
PrCrO3,249.0
ThNi2,150.2
UB2,434.6
KBaMo,3.6
InCoSi2,53.0
Nd2Ta2Cl2O7,328.1
NpTe,159.6
CaW,147.2
LiYF4,123.7
VFe,263.1
Pm2InAg,71.9
UCoSn,135.7
ZrS3,147.3
MgTi2O5,316.1
Li4VGa3O8,133.4
LiFeRh2,202.3
TmCo3B2,390.6
Sr(AsO3)2,268.9
PrTe,117.5
BeNbSi,109.7
SmSiRu,189.0
KBa4Sb3O,54.2
YOF,204.5
SrMnSn,68.7
Rb2TeCl6,26.1
NaCuO,157.3
Pr(SiPd)2,193.0
KMnP,44.0
As2Pb4S6ICl,54.2
TaBePb4,48.0
Ho(NiGe)2,189.2
Fe3SnC,447.4
V3Se4,152.1
YErZn2,93.1
Pm3Tl,70.6
UBi,171.1
Co3Mo,408.0
TiBe2,224.8
LiBeIn,48.5
LiInSe2,98.3
LiBeCd,79.3
Pr(CuSi)2,196.9
Ga2HgSe4,52.2
Hf(VH2)2,241.4
Ga2BiS4,55.0
MnSnAs,62.0
UNi5,264.4
Pr3Pb,68.0
K(CoS)2,112.5
ScBeTl,160.2
BeGaCu,112.9
YbSn,77.5
Ti3Ga,117.0
BaSn2Te,23.8
Ag3PS4,56.9
AlCuO2,299.1
ErS,262.7
YHSe,174.8
NdAu,108.8
NaPd3,133.8
Mg2BeBr,44.7
Ba2ZrS4,125.0
ZrZnO3,296.6
K2AgAs,47.0
CaMoF6,29.0
Yb(CdSb)2,79.4
Mg(AlS2)2,111.6
Ca2AlSnO5,160.7
AlTlSe2,48.8
ThBr4,94.7
HfC,369.5
Dy2Fe2Si2C,252.1
GaAg2,122.7
YNiBi,163.5
MgAg,85.9
TiP2O7,215.9
Cr3Si,470.8
NaVCdO4,84.6
NbSbO4,123.9
HoSe,218.7
PrHg,74.1
MnNbGe,279.9
PH6(NO)2,58.3
PaRh3,321.4
Ba4MgSc,19.4
Ag2PbO2,48.7
NdCuSn,139.5
YbSbPd,18.5
YV(WO4)2,194.5
PdN,201.8
KCuO,61.8
Yb(PRu)2,289.2
Nb2C,397.3
NaNbSe2,130.7
ZnSnF4,79.9
Yb(MnAs)2,125.1
Li2MgSi,68.1
Ag2H3IO6,112.5
LiTiV2O6,262.4
RbLuSe2,80.7
Ba2Zn,35.8
LiTlO2,135.1
Rb2MgF4,93.0
NaNdSe2,85.9
ZrFeTe,268.7
LiAlPHO5,230.6
SmAu,116.3
MnBeCr2,194.2
Al2HgS4,59.9
PuS,189.2
SrS,123.4
BaBeV2,96.4
Li4Mn2O9,134.1
MnB,342.9
ThTe,166.2
Tb3Al,87.3
ThGa2,187.3
CrCo2Si,92.9
CrGaCo2,235.2
MgBeGe,80.8
RbFeF3,98.5
FeRh,18.6
Ba5Sb3,63.5
Li5NCl2,87.7
PrAs2,110.8
PaAgO3,275.0
BiTeCl,50.2
ZnAgAs,74.6
Li4CO4,142.7
LiMn2F6,59.1
NdO2,218.1
Nd2CdS4,116.3
Ba4BiP,24.6
PmBiPd2,98.9
Pr(CdP)3,126.9
LiBe2Ni,117.8
Ba2TlSn2O7,138.3
NbGeAs,51.7
KPrS2,89.3
Pu3Pb,48.9
K2MgF4,109.1
MgSnO2,104.1
B4C,501.8
HfVGe,202.4
ZrMoAs,113.5
CrInCo2,133.6
YbAu,98.1
LiTi2As,48.7
NaLi2N,121.2
Zr2SbP,173.7
FeAg3,100.4
Ag3O,136.2
TiBe2Se,189.9
DyTlTe2,62.0
NbTlO3,352.0
CaCoSi,146.8
Rb2PdCl4,27.8
NbCo3,381.7
HoGa3,118.3
Sc2GaOs,165.9
IrF3,109.0
AlVFe2,403.5
NiSnRh2,189.7
SrBeHg2,16.1
Ti2AsP,113.7
Dy3SnC,190.6
K3Ho,8.0
KTbGeS4,70.5
ErHg,98.6
NaClO2,99.5
Ag2PdO2,167.8
CdNi3N,289.0
K4Sn3Se8,31.7
Sm3PbC,110.2
Y(FeB)2,248.1
Sm2MgAl,69.0
NaBeO3,157.9
CrPS4,56.1
Pr(CoB)2,293.2
Tb(GeRh)2,200.3
TbZn2,138.5
V3Ni,371.0
Co(CO)4,6.0
ErZnAsO,191.9
RbNa2Sb,36.7
Sr(GaTe2)2,40.2
ErIn5Co,117.5
NaAuO2,39.0
BeOs2Ru,371.0
AlVRu2,411.8
Rb2ZrF6,52.1
LiMnSbO4,119.2
Li2PrAl,78.3
CaHCl,97.7
NbTe2,100.6
V(WO4)2,119.3
GaAsO4,53.6
MnBe2Te,98.6
BaNaBi,11.2
BeCu2Mo,186.2
SrCa3O4,214.4
Zr2Be2Tl,99.3
ThTaN3,503.0
Tl(CoSe)2,77.5
Tb3PbC,118.0
TlCrTe2,48.1
BeNbNi,207.5
Tc2AsPt,41.2
Ba2TlV,32.4
HCN,9.2
TmMg,55.3
BaY2F8,140.3
Th2SN2,223.6
CaTiPO5,181.9
SnH8(NF3)2,28.9
CeInPd,125.4
TiPO4,323.9
Mn3NiN,416.1
YbSe,142.8
GeClO2F5,46.0
NaSr2Be,32.7
Li2MnSi3O8,115.8
Ba4LiSe,3.6
Ba(BIr)2,277.4
CaGaSiH,151.4
Pm2AgGe,93.4
Na2NiO2,236.0
LiHo3,35.6
V2C,428.1
ScSiNi,243.0
NaZr2MnF,126.7
InAsF6,38.5
CaClF,108.3
Zr3Ag,125.1
AsRhW2,202.3
NdIr3,274.3
Sc2MnSn,95.6
Li4MoO5,151.5
TiSCl6O,12.5
CrSe,65.6
UHg2,131.6
TiMn2V,400.5
BeGaOs2,299.0
Be2GeIr,31.8
YZn,92.7
NaNdTiO4,215.0
NbBr2O,175.1
Tl4Te3Pb,51.5
GaFeNi2,212.7
RbGeI3,46.4
AcYbMg2,39.9
ZrNiSn,100.8
MnCo2Ge,61.0
CeZn,69.7
Ti(NbSe2)2,161.9
KBeTc,85.0
ScGa3,123.1
BaNiO3,169.2
NiCO3,221.0
Na2GeS3,43.0
TaF3,247.0
Li2TiFeO4,346.3
PmInNi2,148.8
NaMg2Be,53.0
Sr(NiGe)2,154.1
ScAu4,170.1
BeCdCo2,185.4
CrNi2,397.4
GaBr3,13.7
HfZrZn2,141.3
CdSO4,97.0
KLiS,61.9
MnBeFe2,193.2
Rb2Cu(BrCl)2,32.1
ZrZnN2,343.1
RbPbBr3,39.3
SrCaO3,159.3
RbInO3,147.4
BeCo4Tc,327.8
K2NaRhF6,113.8
InP,140.9
CIN,14.1
RbLiO,114.8
LiBeV,122.5
BaVBr2,41.7
ZnAsAu,92.2
BeVSe,271.9
LuNi2,180.0
TaBeTe,116.6
AlCuSe2,89.0
TaBeSn,58.4
Sr(CdP)2,112.1
Ga2CoAs,64.8
Ga2CoRu,284.8
TbGa2,179.4
Ru3Cl,231.0
TiAlFe2,310.3
TaBe2Tl,160.0
TlN3,47.5
CaBeNb2,131.6
Mn2BeCo,207.3
SrCuP,152.1
BeNb2P,235.6
Ac2O3,186.8
DyCrO4,246.9
TbCu,116.2
BeNiBr,110.1
TiOF,225.1
SbOF3,33.4
OsSe2,339.7
TaMn2Be,182.2
Tm2SO2,227.0
Cr2As,169.0
RbGeIO6,169.8
K8NO3,61.4
B6O,591.9
AsIrBr,12.7
W3O,274.9
Ca2Sb,66.8
Ba(CuO)2,104.1
YbZn,83.6
V3Te4,55.1
Rb8NO3,56.9
BaCd2Te,42.8
TiAl2,193.5
LiBeBO3,263.8
ZrCd3,102.6
ScBeTc2,212.8
Zn(GaO2)2,248.7
TcPt3,402.9
Rb2NaVF6,89.5
YbSb,92.6
Sr2IrO4,249.5
Np3In,97.7
Ca4BeNb,33.7
Sr3P2,95.7
MnCo2Sn,84.0
Be(VSn)2,79.7
PrSnPt,158.0
InF3,53.4
Pr3TlC,95.4
Tl3SbSe3,40.1
PIr2,562.0
RbYO3,148.5
Ca(MgAs)2,108.0
MnSbRu2,292.0
CdPd(CN)6,87.8
BeNbRu,252.4
CrFe3,355.9
Dy(CoSi)2,245.8
NaPb3,43.3
Sm3Sc,56.9
SrCrO3,275.9
La2ZrBe,64.6
Ca3SbAs,88.7
SbOF,176.5
CeBi,78.8
NiSe,67.5
Be2SiPt,113.1
LiTaO3,237.7
SrHBr,72.9
PtI3,37.9
BaLiCa2,21.5
Rb2CuH4(Cl2O)2,28.6
Ag(TeMo)6,193.0
Np(GeRh)2,167.8
Rb2MnBr4,24.3
SmMgTl,94.3
Th(MnSi)2,221.9
TbFeC2,198.5
Ba4ZrCd,18.5
NaLiAs,41.4
TlAsS2,57.7
NbFeF6,38.6
Ba2SmSbO6,270.8
CeSb,103.5
Sr(CoAs)2,142.2
BePbCl2,23.0
BaAg2GeS4,85.2
Er2NiRu,168.7
NdCoP,168.4
UTl3,87.3
NaYSe2,93.4
CdCuF4,130.9
ZrCl3,57.0
UTeO,153.9
Cu3N,243.6
Al2SiO5,336.0
GaNi3,229.1
MnAlRu2,338.1
SmCu,99.4
Ba3BiP,60.2
AlI3,12.7
USe,233.5
DyCoSi,211.0
PCl3,16.6
Mg2H6Os,155.5
BeBiPb,67.4
TiS,205.6
Ca(AuO2)2,166.9
BeCo4Hg,155.9
UBrO2,361.4
BeCrPd,367.8
Li2PmAl,79.3
Sc2CuAu,136.1
BeCrSn2,107.8
HfVF6,241.0
MnPO4,271.1
Li2NiO2,84.8
LiH3O2,77.6
Al3Ni5,204.2
SrSnP,71.6
HoGeAu,122.1
ZnSe,78.4
Yb2SeO2,84.1
LaCN2Cl,137.8
Mn2V2O7,113.1
Nd(CoSi)2,231.0
Ba2MgZr,15.2
Na2CuAs,67.8
U(FeGe)2,182.9
K5As2Au,34.6
UBN,353.0
BaCdBr,13.2
VPd2,319.9
Rb2RhF6,58.5
K4P2PdS8,38.3
BeCuNi2,196.4
Nd3Ho,53.6
K2PtCl6,31.6
Ca(MnSb)2,52.8
Na3Mg,15.4
NaSc2Be,19.2
LiTl2InF6,63.0
CoSi2,229.3
Ba2Pd2O5,192.9
Sr2TiBe,37.4
TbVO4,253.6
Tb6FeSb2,103.4
Be2CrGe,305.2
KBeTe2,58.5
Tm2AlZn,95.0
Si(O2F3)2,33.6
Ca2BiAu,95.4
NaAgF4,62.0
TmClO,137.2
TaBeFe4,290.5
BaBiCl,13.6
NiSb,168.1
K4V2O7,65.2
NaBeBr,40.3
TePd,129.1
ZnNiSb,130.1
LiCu2PO4,124.1
Li2GePd,70.9
Er3TlC,124.3
Zn(CoN)2,452.9
HoTiGe,139.9
InPb2I5,34.2
LiPd,104.1
HoHg2,130.2
TiSnPd,168.6
USb,108.0
HfMgIr2,258.4
YFe5,37.3
HgSeO4,70.3
BiF3,119.7
Na2LiBe2F7,68.0
Sr3SbAs,75.1
Sr3(AlSi)2,112.7
HfS2,143.8
Sn2IF3,73.7
PrEr3,61.1
LaUO4,305.7
SmCd,66.8
TmAl2Ni,168.6
CaPb3,60.4
PrAl3Ni2,171.9
Sc2TlAg,102.1
MnTe,78.6
Sc2TeO6,252.5
YBe2Mo,145.6
MnN,423.6
U2PN2,269.2
BaFePd2,89.4
BI3,19.3
Sr2SnO4,152.4
BeTlSi,2.3
K2BeSb,22.4
TbAl2,167.1
Hf2BeCu,184.7
RbCl,46.3
PrCd3,75.9
NdBi2IO4,152.5
CaFeO2,166.8
K2ZnTe2,39.3
AsRh2,339.7
MgTiF6,56.9
Li8PtO6,188.5
Ba2HoRuO6,285.0
BaSc2Be,79.4
SbClF8,23.9
CaTiSiO5,311.8
Al2Os,319.1
