pretty_comp,et_c66
Tl2CdGeTe4,11.5
LiCoO2,59.8
NbAlPt,0.7
RbSb2,7.1
Ca2MgIn,36.0
Yb3SiO,36.1
LiAlH4,11.6
PaAs2,57.1
Sr2Co(ClO)2,32.2
BeFeCl,23.1
Tm2AgPt,39.1
Ti3TlC,65.4
Ca2AgSbO6,66.0
PrCuSO,34.1
Sr3GaN3,37.3
LuNi2B2C,58.2
CaBHO3,55.4
SmAl,54.2
CuPtO2,35.1
Ti3Hg,58.5
Li4P2O7,23.9
Sm4S3N2,44.0
Li2CaGe,32.6
RuO2,179.3
MgNiBi,32.7
Si3Os,53.2
Rb2NaTlF6,17.3
LiSm2Ru,21.5
HoCoSi,87.1
Be2FeSi,146.8
HoAl2,54.1
ZnSbF5,21.8
BeZnCo,21.9
ScSe,24.4
YRh3C,74.8
Na3AlP2,13.2
Li2BeCd,45.3
BeNi2Ir,106.9
MgSiN2,171.7
Bi2SeO2,15.7
Na2GeF6,16.2
AlCuTe2,32.1
RbNiCl3,4.9
Sc2AlCd,67.7
Ti2BeBi,8.3
Li4Mn(BO3)2,16.7
HoBrO,13.4
Y2Si2O7,76.6
PrPO4,54.0
ZrCuSi,106.4
Ba3BiAs,3.3
NbTlBr4O,15.0
Mg(HO)2,0.2
CuAs,23.6
ScGa5Ni,27.0
MgMnF4,40.5
K2BaTi,3.4
MgSc,51.8
Er2In,33.7
Ca2NCl,37.6
LaMnSbO,42.9
PrAlO3,166.4
TeAsOs,41.2
NdCuSe2,36.3
Np(SiPd)2,60.9
ScBe2Cu,17.0
BeAlH5,35.0
HfFe2,68.8
BiClO,25.7
PmHo3,22.5
InN,46.8
YBr3,6.2
HoAgSn,48.9
TiAl,106.4
LiZnP,53.6
Ca(BeN)2,43.4
CaSe,9.5
YbBRh3,64.5
Ni2Ge,32.8
VCoTe,12.8
Sr2BeZn,24.2
CoHO2,24.4
U3Se4,28.3
U3Si,121.9
AgHgAsS3,16.2
Zn4P6N2O,100.7
NiMoP,104.3
SeS2(NO)2,2.4
Zr2Ni,25.4
Rb2NaInF6,21.6
TaTiBe2,103.7
YSF,18.7
TlPd3O4,43.1
RbCl,4.3
MgFePO5,65.0
AsRh2,49.7
Pb2O3,26.9
K2HgO2,10.5
Cr2O5,47.9
YbTlS2,25.7
Y2Ti2S2O5,45.7
BiB,70.0
BaGeF6,17.7
Sc2Si2O7,96.1
TiF2,18.6
TaMn2Be,77.4
MgSc2Al,72.6
KTeAu,11.9
Li3Bi,41.1
H3S,12.4
Be2HgRu,32.2
Li3AuS2,36.9
MnInRh2,89.0
MoS2,5.7
Ce(Fe2P)2,123.1
RbMnP,1.1
BaGeCl2,12.3
SmRh3C,70.9
Ho(FeB)2,72.3
YbSnPd2,41.8
BaSbPt,24.5
BaPbO3,56.5
HgI2,3.3
Be2NbRh,53.3
HoInPt,52.9
SeOF2,6.4
Ti3Pd5,58.0
UTl3,37.5
BeGaP,10.5
Rb2NaErF6,19.4
LiGaRh2,75.7
Yb(ZnAs)2,28.3
K2UO4,16.3
Lu2Cr2C3,60.5
Dy(SiRu)2,70.3
K2SnCl6,12.6
Be2CuRh,104.0
ZnMoF6,37.9
Pa2SbTe,52.8
RuF3,58.3
Ta3B4,190.6
Lu2ZnTc,53.0
ScAu,46.8
Hf(CoSi)2,104.6
TiO,16.7
BaPPt,39.2
SmAl4,2.7
Mg3B(HO2)3,44.3
H(WO3)2,58.7
Sc3InC,78.4
UCoSn,59.7
TmB2,172.1
Ca3MnN3,38.1
BeGa4W,48.4
Sr3Ge2(BO)6,69.0
SmDyMg2,40.6
BaMnS2,41.2
Mg3BN3,28.3
RbAgO2,8.7
LiYMo3O8,74.1
AuI,8.4
Tm2SO2,87.0
YLuZn2,46.2
NaVS2,25.8
AlCrCo2,90.0
HoScO3,78.4
Cu3Se2,21.6
USO,62.4
Ti4ZnO9,3.0
TbNbO4,57.6
Na4GeO4,28.3
NaPmTe2,2.7
CrCo2Bi,29.4
AlFe,136.4
NaNiO2,54.2
MnCu2SiS4,19.2
Mg2FeH6,57.9
CaMoF6,26.7
SiIr,101.3
Li2PbAu,26.9
Na4Br2O,12.4
Co3Bi,41.2
Ag3SI,7.1
ZrSbRu,39.8
K2SiAs2,3.2
RbTmS2,31.1
NaScBe,13.2
MnBe2Se,8.6
Tb2Mg,37.1
CuSe,6.2
CrFe2Sb,55.7
LiAl,52.3
K4CO4,8.9
NaHoSe2,25.4
KTeF5,13.3
Ba3SbAs,4.1
TiBe2Pt,68.1
Na2LiBe,7.2
SbAsO4,21.0
KRb2VF6,24.2
Nb2CrSe4,65.7
HgBr,7.5
NdTeCl,29.6
Mn2P,68.6
Be2NbSb,93.4
SbRhO4,130.1
Ti2MnBe,50.9
Mg(AlS2)2,13.0
Li2O,18.7
OsSe2,86.6
Nd3InC,42.1
ScSbRh2,56.7
Li5CuF6,9.4
NdFeSi,30.5
Rb2Li2GeO4,25.5
DyCrO4,46.4
CeAl3Ni2,78.2
Ba(MnSn)2,32.3
TaTiOs2,117.0
PuO,43.2
Sr2FeO4,68.5
U2Cl5O2,8.8
Y(HO)3,19.5
Rb2Pd,4.1
K3AlH6,18.2
ScBeV2,35.8
K3P,5.6
HNO,8.4
NaPN2,120.3
Fe3C,72.5
GaH3NF3,28.9
PmY,18.6
PrNi2,37.2
UB4,187.1
TaO2F,46.1
KHS,13.1
HfBe2Zn,89.7
LiScF4,36.8
SmAgPb,41.8
Ho2InAg,37.5
LuTlSe2,29.6
Li8NO3,46.8
ThSb,11.3
HfSbRu,40.3
MnCuAs,31.3
Ca2PI,21.7
TbCuS2,45.9
K3NbO8,11.9
BeCrRh2,75.1
K2Sn2O3,14.3
LiNO3,22.7
NdBPt3,54.4
TmAgTe2,16.4
NaH2Pd3,9.5
ThCl4,17.8
VNi3,128.2
Na3VO4,25.9
LiAlSi,58.9
ErTiSi,51.2
Ca3SnN,3.0
TmP,49.6
NaAuC2,2.5
RbNO2,5.6
Sr2CuTeO6,41.2
GaAs,32.7
DyB2,163.9
YOF,35.6
BePbCl2,4.6
DyNi2,53.6
Li4CoO4,34.4
KClO3,16.5
Ce2SeF4,35.1
FePb2(CN)6,26.0
MgCuAs,41.3
BaTiPd2,11.2
LaSb,19.1
Sn7Ir5,40.6
Li4GeO4,55.6
TaTiBe2,74.6
Mn5O3F5,22.3
SnMo3,81.1
BaRuPt2,34.6
BaScNi2,8.1
Li2PrTl,28.3
Rb3Sb2Br9,1.3
VOF,11.7
Dy(Al2Fe)4,68.5
NaSnN,14.9
LiH2IO,7.0
TmAs,43.1
Ba2SbAu,15.7
Np(MnGe)2,9.7
Rb2NaCrF6,28.1
Zr2Al,54.4
SrCrO3,120.3
CaBiClO2,42.6
DyAlAg2,22.7
Rb2MgCl4,5.7
TmAgPb,38.6
ZrSi2,114.8
USbTe,34.9
ScReTc2,91.2
Li8HfO6,83.7
SmBr,34.9
NaNi3,63.6
LiCaSb,38.2
Ba4MgCd,0.9
ScBeHg2,21.0
LiMnSbO4,45.7
Th2Fe2Si2C,109.3
ScAg,43.7
Tm2CdHg,41.8
TeOF2,19.0
BeCdPt2,37.8
TaMnRu2,84.2
BaLiBi,15.6
Tl3BSe3,5.8
Al2Mo,54.8
KAgO2,12.3
Si2NiP3,34.0
MnBe2Ge,120.6
BeCu2Tc,53.3
Nb4CrS8,61.4
KAcTe2,12.3
TmInRh2,64.2
NbPO5,40.7
KMgH3,41.4
DyFe2,29.9
TiBeV,54.8
Ca2SiO4,39.7
NaFeO2,78.4
PtRh3,156.0
IrOsW,19.0
ScAlAg2,50.9
SbCl5,0.5
Np2InRh2,35.4
SiS2,12.0
AsBr3,6.2
Li2Ni(P2O)2,28.8
Sr3Sb2,7.1
Nd3Sm,25.3
NaAuO2,41.8
Pr(CuSi)2,84.3
Sr(CoP)2,43.6
Rb2Se,5.9
Ag3PS4,12.2
PrY3,30.7
AsCl2F3,8.2
NaBeMo,26.2
Sr(NO3)2,19.8
Ti2BeMo,61.8
CdPdF6,30.2
Na2UO4,20.2
CeScSi,4.9
CeHg2,26.8
TiBe2Os,70.0
KTm,1.7
Y2ZnRu,34.5
HoPd,34.1
Hf2BeMo,66.0
HgHOF,13.8
Pa3Si,92.4
Nd(SiOs)2,87.4
K2ZnO2,4.9
Sr2Co(ClO)2,30.9
MgSbF6,42.9
BaSi2P,7.2
Tm2ZnRu,42.3
KCu4S3,18.3
LiAlAg2,53.7
TmI3,5.2
Mn3RhN,134.8
UC,37.0
MnBeGa,76.0
Be2ZnFe,90.0
LiBe2Cr,91.3
LuB2,175.9
Dy(HO)3,18.5
K3VSO3,18.7
PrO2,49.3
YAl2Co,88.7
Li2V(OF)2,27.7
Cr3CdTe4,12.3
ErSF,61.3
PrInCu2,24.9
MoIr,150.5
LiPm2Rh,18.6
Mn2BeFe,129.2
NbRu3,168.0
NbCo3,57.2
Sm3Mg,29.0
NpIn3,45.9
Cu3(PO4)2,41.4
ErZnAsO,22.7
Er(SiPd)2,59.0
Mn2AlB2,186.5
LiInSe2,25.9
NdPt2,81.2
P3Rh,97.6
Zn2AsW,21.7
BeCu4Pt,36.8
CaCuAs,36.0
Li2PrAs2,20.3
Sm3Ti,30.3
MgSc2Os,25.1
Ca4BeIr,13.8
MgCr2S5,15.1
CaHfO3,71.6
DyNiC2,92.8
Zn(GaO2)2,109.1
SrAgSb,3.7
CaZrBe,31.9
FeCo,126.7
CrCoGe,26.1
Ba3Te,9.9
LiBeFe,22.1
YbBr2,12.5
PrFeSi,28.9
KBr,7.4
SmInRh2,50.2
BeCr2Cu,122.1
Cd(GaSe2)2,29.5
Li2Te,22.1
Mg(BeP)2,40.0
HoIn5Co,27.0
Ba(PPd)2,27.0
U2PN2,106.1
DyAl3,57.9
BaSO4,27.1
SbOF3,19.8
SrTe,5.0
K2PdCl4,9.5
PrAs,32.3
Ni3Pb,69.0
Pr(SbOs2)2,43.0
Na2BeFe,6.0
BaZnSn,25.5
NaBiSe2,50.2
SrTeO4,38.0
GaTe,7.9
KH2I3O,9.9
CoCO3,33.6
Mn2BeCd,80.5
Ca(BeAs)2,40.1
ErVO4,61.0
RbHF2,10.6
ZrZnN2,50.9
Ag3N,16.4
Al2SiO5,167.6
Li2BeNi,37.8
MgSbPd,32.8
KNaSO4,5.0
CaSn(BO3)2,52.9
TiAgHg2,41.8
DyP,46.2
Rb2NaRhF6,23.1
FeCuO2,38.4
ZrBe2Os,11.0
MgBeRu2,95.5
TbY3,32.8
Na2CrO4,25.2
PmGaAg2,10.1
UAs,15.7
KBeCd,5.8
RbI,7.1
FePSe3,6.4
Sn(HgSe2)2,18.3
Ti2AlFe,27.4
MgTa2Be,54.1
CrWO4,132.5
BePBr,18.3
Li6Fe(SiO4)2,46.7
KTa2Be,14.3
Pr2AlNO3,120.5
Na2PdF4,16.6
Pr2AlCo2,26.8
KAuC2,1.5
ScGaCu2,55.2
BaCa2Y,17.2
TiInAu2,55.1
NaVSe2,31.3
CIN,3.0
Dy2ZnOs,47.1
LiMgBi,25.3
K2LiAlP2,14.6
Ca3SbN,51.5
RbN,2.9
USn,55.2
HfBeP2,42.1
Na2CoS2,12.1
SrSi,31.5
XeIF7,3.9
H2CO,1.8
SnPbO3,79.9
NaMg2Be,23.0
UTeN,32.6
Ca2CoO3,63.0
VCl3O,8.6
FeSi2,117.1
Te2I,7.3
InP,24.5
Nb2MoO8,17.1
TbHO2,44.1
Zr2CuOs,61.4
ErTlTe2,28.3
BaSr2Ca,11.8
Ga2NiS4,10.3
SmTmMg2,41.5
Hf5Te4,50.6
SnBO3,195.9
NbBiO4,28.4
Na6MgO4,38.3
LiCu2PO4,55.9
Rb2MnBr4,3.3
Rb(SbSe2)2,10.8
ZnPd2Au,45.0
TmCd,45.7
IrF6,5.4
YSbPt,47.2
Rb2PtSe2,7.5
VNi2Sn,55.7
FeSiW,122.9
Ag2HgS2,16.5
CaTiBe2,34.3
Sb2Te2Se,19.4
ErN,133.0
BeInFe2,80.3
KCdF3,13.9
Y(FeO2)2,13.0
TmAlO3,136.6
Ho2Fe2Si2C,107.8
Na2ZnS2,18.6
K3Na(FeO4)2,15.5
H4NF,3.9
CeZn,44.1
TmIr,64.3
PSe,4.9
TiMn2Si,113.4
NiBr2,4.4
Ba(FeS2)2,20.0
ZrInAu,55.9
Be2SiMo,102.0
LiPrGe,50.5
Re3Sb,51.3
V2ZnO5,43.1
SnP,34.5
Be2VRu,47.0
RbCaBr3,7.9
Yb3GaC,17.6
TiN,165.0
Pr3Cd,21.9
Tm6CoBi2,43.0
Al(IO3)3,29.6
KVP2S7,6.5
Er2InAg,38.3
EuTlS2,28.6
Ca2Sb2O5,18.0
K3Y,5.8
CeCoGe,7.9
BeInOs2,97.6
Cr2NiSe4,44.8
PtO,39.5
DyMn2,17.4
InAg(PS3)2,8.2
Mg(BeN)2,160.1
BaCdP2,24.5
CePPd,42.0
TlClO3,12.4
FeSnRh2,89.0
Ca(ZnSb)2,7.3
GaNiRh2,116.7
CrPO5,33.9
Rb2HBrO,17.6
YBrO,8.5
YbNi2,55.4
Li2PrAl,31.1
CuBiSeO,27.4
BaSc2Be,17.9
NdS2,43.7
TmBrO,13.4
ZnNiSb,37.7
ErSiRh,83.8
HoTaO4,37.7
HfCoAs,87.1
Li4PbO4,40.4
Nb3Ru,69.8
Ca(FeN)2,16.3
LuSnAu,45.1
TmRh,43.5
Sm2CdS4,27.4
InClO,15.5
K2NaGaP2,12.0
UBi,29.4
Li2MoO3,54.2
ScPd,44.5
TlInCl3,7.2
LiAuO2,47.9
CaGe2O5,2.6
PBr3,4.8
TbAlCu2,22.2
NaAuF4,21.6
Ba(NdSe2)2,26.7
BeSiIr2,84.1
MnNi3,110.7
Ba(MnP)2,50.4
PuPt2,38.7
LiCeSn,25.9
Sr3PN,35.2
Sr4S3O,29.5
CrS,55.1
Er3AlN,65.2
MnBeCo4,57.8
TiOF,17.6
BeCr2Cd,60.4
Mn2SnRu,7.2
CaFeO3,94.2
LiYS2,32.6
TiFeCoAs,47.0
TlGeF3,7.5
RbAgO,7.0
NaLiTe,26.2
InPb2I5,8.5
BeAgW,96.8
NbInSe2,5.3
HfMnBe2,20.5
PrAgSn,47.3
HoHg2,22.7
Sr3SbP,5.3
KUO3,48.5
As4S5,12.2
SmIn,40.9
MgHg2,8.0
PrMg2,21.0
NaTaN2,55.9
CoH2SO5,29.9
SmAsPd,41.2
LiAuF6,24.4
Er3Pd2,29.9
NaYb3,15.2
SbTe,27.8
DyRh5,70.2
CaGe,47.9
CePt,32.7
LiBePt,63.6
Ba2ZrS4,21.6
Tm2CuOs,56.5
TbYTl2,31.4
CaBe2Ru,37.2
AlSnO3,41.0
NbCo2Sn,62.0
Li2NdAl,32.7
TlNO2,6.1
LiBePb2,0.9
GeClF,23.9
Hf2Hg,88.4
KNO3,6.1
BaSi2Br,0.5
Tb2Tl,30.1
LiTlPHO3,13.1
KHSeO3,18.6
SnPt3,63.0
Pr3SiAgS7,34.6
CuBi(PSe3)2,8.7
Sr(BeN)2,46.8
MoW3(Se3S)2,0.7
TiZn,92.0
HfIr3,204.6
CrTe2,17.2
Ca4BeP,8.2
UPb3,28.3
BaCa2Ir,16.3
ScIr,81.6
Zn(InS2)2,7.0
RbDyO2,34.7
Tb(FeGe)2,66.5
ScBe2Te,58.0
Zr2Fe3Ge,47.7
ScSi,111.0
Hg2Rh,49.9
SbO2F,123.5
RbFe(MoO4)2,26.1
PrOF,50.8
U3Te4,20.7
CdAsOs,38.4
NbBi3O7,32.5
ZnCrF6,46.8
LiMn2O2F3,28.9
HfInCo2,87.4
GaBr3,9.7
TiCoSb,64.1
CdPS3,6.4
InTeCl,12.9
ZrCo2Sn,66.4
BeFe4Si,57.7
TbSnRh2,48.5
Ce2O3,31.8
NaZr2Be,20.1
PrTe,7.6
YCd3,37.5
Ho(SiIr)2,94.0
MnPtF6,46.3
KLi3PbO4,32.2
KAg2AsO4,22.0
AlGaO3,132.2
TaRu3C,134.6
Al2CuO4,86.9
NbPS,99.8
NaIO4,16.8
TiIr3,225.8
AgClO2,2.2
AlNi,109.8
Mo2Se3S,1.5
V3Se4,61.6
CrI2,6.7
Dy2Tl,31.2
Li4CO4,30.1
K6HgS4,10.3
YAgO2,9.7
Sm(GeRu)2,56.4
K4BeNb,3.3
MnV,81.2
Co2P2O7,72.0
TaBe2Hg,0.1
BeCuNi2,92.9
UTeP,54.0
Ba2CePtO6,53.6
VO2F,6.4
SbRu,50.5
ZrSiTe,34.1
ZnAsAu,4.7
Sm(HO)3,8.6
CoSO4,8.5
NaB(H4N)2,9.2
MgMoH2O5,20.9
NiAs,53.7
Ba2TiTe,17.9
MgNi2Sb,58.8
Ba2YHf,24.9
UH3,61.6
V3Ga,17.6
HoSnPt,61.8
CaN6,16.4
VCo3,188.2
Ba2YTi,19.3
Zn4(B2O)3,96.3
ScRh,54.3
FeCu2GeS4,27.1
PrOs2,34.7
TiFe2Sn,101.4
BaGaGeH,37.7
NaHg2IO2,4.5
CdGeAs2,35.6
AgCNO,5.5
SrS,26.2
Rb2CrCl4,2.0
FeP4,103.6
LiUN2,57.4
BeFe2Mo,123.2
AsS2NF6,10.2
KCuS,3.7
ZnCo2Ge,80.3
NaBeBr,5.1
Eu2PI,35.7
Te2O5,28.6
Y3TlC,60.9
Zr(CoSi)2,109.1
CaCuF4,28.8
Cr3Ge,113.7
Ba2Si,11.3
Ba2NCl,25.6
TlHg,4.9
VSb2O5,26.0
ScInAg2,57.7
TaMn2Al,113.9
RbCaSb,6.5
KHg,4.8
CrOF,14.8
TmF3,93.0
LiSnRh2,77.8
Ba(PRu)2,33.6
ScSnRu2,86.5
KSO2F,5.9
Na3AlF6,27.4
Mg(IO3)2,24.4
Sr2ZnCu2(SO)2,41.4
HfZr,34.1
YbS,35.2
NaHF2,11.5
HgIBr,4.3
OsO4,7.4
HfAlCu2,66.6
BeAl2O4,146.9
BeVGa4,3.6
Ba3Nb2CoO9,60.9
ErAu4,46.3
SF6,1.8
CeHg,20.9
TiZnF4,10.1
YbNi5,67.6
LiFe3(OF3)2,25.9
TiPd3,108.3
BaMoPt2,29.8
Th(SiPd)2,78.1
Li2TiF6,30.5
Ca4TiN4,46.7
As2Pb4S6ICl,5.9
KMnO2,45.7
LaHO2,33.2
GeSb4Te7,25.9
YCuSn,63.0
HoIn,44.1
TaBeNb,54.4
Tl(CoSe)2,15.5
VN,124.3
ErBi2BrO4,27.6
HfGeSe,76.2
NaBiF6,17.6
BeCrNi,59.3
U(GePt)2,28.5
TaBe2Ni,16.2
Li2SbAu,38.9
TaF5,10.6
LiBe2Co,105.7
BiTeCl,9.8
Be2Zn,136.2
HgOs,48.1
CoSbS,60.1
FeSnRu2,99.0
K2PdBr4,7.7
Ca2SnO4,77.8
CoW,47.5
LiCrBO3,20.6
InPF3,8.0
Ca3MnO4,56.9
Li6CrO4,44.0
MgSiO3,178.3
K4ZnP2,5.1
ZnSnAs2,39.3
Tm2In,34.3
Rb3Ir,12.7
CuHOF,34.3
Li2InAg,35.9
LiCuF4,13.3
ZnH4(ClO3)2,30.8
Cr2Se3,44.3
LiVIr2,115.1
MnCo2Sb,53.6
YbNiSb,25.1
KZnSb,9.7
TbSi,92.3
Be2FeW,108.6
YbAgS2,16.9
KCl,9.3
SiSe2,8.1
K3Sb,16.5
CePRuO,52.2
KNaSmTaO5,31.0
AlAgTe2,21.7
Rb2LiAsO4,8.7
BeCrCo2,104.0
LiNbO2,59.4
Mn(Sb2O)2,52.7
Li2MgCu2(Si2O)2,68.6
Cr2B,201.0
HfSnRh2,64.7
Mn2OF2,30.4
ScVO4,20.3
BeNbSi2,42.5
TiBr3,6.6
NdRh,36.0
USiAu,53.0
SrHgO2,3.7
MgC2,14.3
SrLi2Pb,18.6
PrHo3,32.3
Sr(CoGe)2,61.9
YScBe,20.6
Cu2HgGeSe4,29.4
DyTlO2,23.5
K2LiAlH6,37.6
NbCuTe2,51.9
LiSnPO4,15.2
VSe2,13.7
GeSe,30.3
LiPd2Pb,30.8
Ca4BeRh,9.4
LiFeRh2,90.9
Sr2YSbO6,52.4
Sc2CoRu,51.8
BaBi2O5,7.0
BaSr2Te,10.4
B2Ru,172.3
MgMoF6,44.1
Ni3Ge,96.4
SmAl2,48.7
LiY(CuP)2,44.7
HoTiGe,48.6
Nd(HO)3,4.2
Ba2ErRuO6,68.8
CaNiWO6,80.2
Li(Co3P2)2,89.3
KTbS2,30.7
BeCoCu2,81.8
CuBiS2,25.1
ScSnO3,30.4
ZrPd2,54.6
Li5CuSO2,17.7
LiTiBe2,82.4
Mg3BeAl8O6,97.3
MnCo2Ge,68.9
TmCuSi,65.0
Dy4Sb3,26.7
Ti2MnSn,19.5
Zr2CoOs,57.2
Ti2CoSe4,39.3
NpS,6.5
AlH3,36.5
BeTc2Hg,40.8
BaZrF6,21.5
Li2MnO3,54.9
CoCu2SnS4,24.3
Na3Co,12.6
LiNbS2,49.1
IClO3,12.9
Be2CuMo,13.0
Nb3Sn,16.7
MnGaFe2,97.5
Sm2GeRh3,23.0
Pr(SiNi)2,78.3
Rb2O2,5.0
BaAlSiH,40.9
CrN,27.2
Pb2ClO2,6.8
YbPO4,38.9
CeSb,18.2
YBe2Ni,52.4
UCr3,25.2
Cu2O,8.3
CrHO2,20.4
Al2FeNi,126.0
Hf2FeTc,63.4
KAlF4,2.6
Ba2YTi2TlO7,24.6
SmCuSeO,26.5
BeNiPd2,40.8
MnSiNi2,78.1
LuTaOs2,90.6
LiCo(CO)4,3.5
LiFe2F6,55.8
Er2NiRu,44.1
SmFeC2,79.2
WS2,3.1
AsF3,9.7
KTbGeS4,9.2
MnSi,135.0
Ca4BeW,15.1
KScBe2,11.6
BaNa2Tc,7.4
SnHgO3,44.9
Ti3Tl,64.2
Hf3Te2,20.0
RbMnSe2,20.9
NaSO4,23.7
CaSiO3,210.0
KEuS2,29.7
Sr2H5Rh,26.0
NbAlOs2,125.6
Ba4HfBr,4.3
USn3,42.8
H6CNF,7.6
Rb2NaGaF6,28.9
SrHg,20.1
BeTlRe4,83.2
HgSO4,13.3
Mg(InTe2)2,17.5
K4CO4,10.2
Li2CoCl4,13.0
YbNdCd2,32.0
MgAuO2,19.8
Y2NCl3,14.6
MgSiRh2,67.9
Ba2YbSbO6,51.3
KTeHOF4,4.6
SrH2,34.9
Sc3BPb,58.0
VZnF4,21.4
LiLu2Rh,33.6
CrF6,2.5
MgBeNi,60.1
MgB2,72.4
RbBS3,13.8
LiC,28.5
Tl(CoS)2,15.9
KFe2S3,29.7
Pd4S,31.7
SrFeMoO5,6.7
BaCaIn,0.2
CdPd(CN)6,3.5
Pr(BO2)3,91.7
Zn(CoO2)2,88.4
Cu(HO)2,20.9
Pm5Mg,21.5
HoNbRu2,50.1
AgBiTe2,20.7
TmAlAg2,28.7
BPbO3,172.5
KH3F4,8.0
LaUO4,16.3
Pm2MgGa,40.1
Te7Mo4S,14.6
Na2CN2,14.2
As2Pt,67.0
Fe3N,96.7
BeCo2W,57.5
NdSnAu,49.4
YbBiPd,20.0
Rb2PdCl4,10.3
YHg,35.0
LaN,72.9
BaCr2Te,6.0
ZrAl3,76.5
KHfBe,10.5
NiN,49.4
Sb2TeSe2,24.6
BaMnCr2,28.1
Mn3GeC,52.0
Li2GeAu,55.2
DyCo5,65.6
U(NiGe)2,78.1
CeCuGe,46.7
HfRu,76.6
Ba4BiP,9.2
Rb3BS3,9.8
TiSi2,101.3
YbAgSb,31.3
HoTl,30.7
DyIn,43.5
TiBeTe,47.6
ErNbRu2,53.0
BaThO3,41.4
CoTe(PbO3)2,73.1
BiCl3,11.0
MgMoN2,172.7
ZnNiF6,51.1
CaBeSi2,43.7
BeV2Fe,67.4
HoPO4,77.8
Na2H6Pt,17.9
Be2CdIr,39.1
Tl3V,12.3
TiNbO4,20.8
Nd5CuSe8,26.7
MnAsRh,65.0
SmScSi,29.2
BaCeO3,59.2
Cr2CdS4,23.1
YFe5,35.6
Al2Cu,46.8
RbNdTe2,20.9
BaZnCl2,15.0
KSb2,4.7
HoTlS2,29.7
MgFeRh2,90.9
Be2CrIn,79.2
MnIr,225.2
CrP2O7,92.2
RbMnAs,2.2
BeVOs2,115.5
Zr(PS3)2,14.6
CuCl2,6.8
ScBeV2,46.3
NaAlH4,13.3
LiHo2Ga,45.1
MgNiH2,41.3
PrSe,12.1
AuClO,24.3
K2ZnBr4,6.4
LuCo2,63.9
SrCuP,42.4
BP,135.0
LiAsO3,16.7
Sb2TeSe2,20.9
Sr(MnGe)2,55.3
Tl2MoCl6,12.4
CaPuRh2,35.6
YTaBe2,41.0
Ce(CuSi)2,86.0
SrMgH4,48.6
SiS,0.0
Ti2N,133.4
Ti2MnAl,25.2
ScBeW2,64.2
BaCaO2,46.1
ErH3,99.9
SrSeO3,15.1
K2B2Se7,9.2
TmB2Ru3,113.1
TbVO4,45.3
LiBeZn,76.6
PbCClO2,18.6
Tm(MnGe)2,59.0
Li3Be,31.5
TePd,18.3
Yb3U,21.3
NaBePd2,17.4
SbF3,16.3
Mn2CoSi,76.1
SrHfO3,93.4
YbO,72.9
BaHg,17.6
ZrC,153.2
MnGeRh2,48.3
SrBeRh,16.3
Ca2CuO3,45.7
AlPt,71.5
TiAlPd2,42.1
ZrAsP,32.7
Nd(SbOs2)2,42.4
TaTlO3,93.3
Mg2TaBiO6,63.4
Sr(GeRu)2,50.3
CrSi2,145.5
YbPrCd2,30.7
Sm2MgAl,47.6
CuNi2Sn,80.7
Pr3Tl,22.2
PuC,14.8
CaUO4,87.3
BaSi2Rh,32.1
Al3Os2,109.6
Nd4Sb3,25.0
BeInW2,15.4
LiPrO2,44.2
CdBiClO2,39.0
FeH,126.1
PrTlAg2,28.9
KO3,2.7
KSO4,15.8
BeZn2Co,61.6
Tb2Fe2Si2C,104.2
FeCu2SnS4,31.9
Hg2GeSe4,19.5
Eu2O3,81.9
TiSiRu2,110.6
CrPt3,115.4
CaSnF4,24.4
MgBeRh,49.6
BaTe,11.2
K3Si,8.8
Cd(PtO2)3,53.2
VSi2,129.8
ZrRu,61.3
YTiO3,39.2
YPb3,19.5
BeInGe,7.7
Ga2PdBr8,3.8
AlNi3,128.0
TlF,4.9
UAlNi4,67.9
MnGa,75.5
Li6V(OF)3,22.2
MnTlCl3,16.8
CdIrRu,14.7
FeCo3,160.5
SrCrF4,21.7
BaOsPd2,27.6
MgBi2O5,68.0
Na3UO4,26.2
Li3Co,28.0
NbH2,81.2
Tm(CrSi)2,91.9
TmC2,5.2
KO3,9.7
YBe2Ir,26.5
VZn3,81.6
TiCdF6,32.2
Li5MnO5,45.0
Rb2NaMnF6,27.2
NaEuS2,26.9
Li2VGeO5,56.4
Be2CuNi,123.4
NaVO2,43.8
PrSnPt,52.6
NpSbTe,35.0
Sb2S2O,38.1
UGa2,83.1
Ba2PCl,21.6
Ba(TeO3)2,51.8
RbNdS2,27.0
TiGa3,66.1
U(GeRh)2,60.5
K6Ge2O7,23.0
CoS2,16.9
KCrS2,37.5
AsCl3O,9.8
CaBe2Tc,27.6
CdF2,21.2
Nb3Ni,74.1
KVF3,20.0
Ta2OsW,114.4
Nd2(Zn2Ge)3,49.1
TmTe,20.7
SnCl,0.4
CaTl2O4,29.0
BeCoBr,22.9
Fe2Si,65.4
TmBRh3,71.6
YCuS2,22.9
Li2SiO3,71.5
MnInCu2,50.5
ErAgSe2,11.6
ErTlS2,29.6
Li2Se,29.7
Th(MnSi)2,27.8
Te8Mo3W,1.5
PmTlRh2,48.6
Li2Mn4O5F3,27.5
Hg3(SF)2,5.1
MoCl3O,8.5
BaSe,11.5
SiP2O7,108.1
Sm(SiPd)2,66.3
CrAsRh,48.7
BaLiP,19.8
MgBeNi2,79.7
ScTlTe2,28.9
