TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
04/05/2011 22:00:00,  0.2000006E+02, -0.1339070E+02,  0.1945844E+03,  0.9613044E+02,  0.3740739E+04,  0.2039631E+04
04/05/2011 22:15:00,  0.2000014E+02, -0.1368394E+02,  0.1944822E+03,  0.8291305E+02,  0.3298316E+04,  0.1782143E+04
04/05/2011 22:30:00,  0.2000012E+02, -0.1397868E+02,  0.1943774E+03,  0.7736658E+02,  0.3107064E+04,  0.1672818E+04
04/05/2011 22:45:00,  0.2000005E+02, -0.1454663E+02,  0.1941582E+03,  0.7318447E+02,  0.2958775E+04,  0.1589325E+04
04/05/2011 23:00:00,  0.2000016E+02, -0.1529465E+02,  0.1938646E+03,  0.6963300E+02,  0.2830007E+04,  0.1517681E+04
04/05/2011 23:15:00,  0.2000017E+02, -0.1594570E+02,  0.1936038E+03,  0.5497806E+02,  0.2336136E+04,  0.1231400E+04
04/05/2011 23:30:00,  0.2000010E+02, -0.1652820E+02,  0.1933597E+03,  0.4456587E+02,  0.1985200E+04,  0.1028260E+04
04/05/2011 23:45:00,  0.2000011E+02, -0.1732169E+02,  0.1930242E+03,  0.3949674E+02,  0.1812680E+04,  0.9293111E+03
05/05/2011 00:00:00,  0.2000006E+02, -0.1817965E+02,  0.1926645E+03,  0.3676222E+02,  0.1717067E+04,  0.8755554E+03
05/05/2011 00:15:00,  0.2000016E+02, -0.1848554E+02,  0.1925272E+03,  0.4997016E+01,  0.6719230E+03,  0.2625800E+03
05/05/2011 00:30:00,  0.2000017E+02, -0.1840882E+02,  0.1925433E+03, -0.2640715E+02, -0.3503399E+03, -0.3398290E+03
05/05/2011 00:45:00,  0.2000010E+02, -0.1864593E+02,  0.1924358E+03, -0.4180535E+02, -0.8423960E+03, -0.6317130E+03
05/05/2011 01:00:00,  0.2000008E+02, -0.1910085E+02,  0.1922559E+03, -0.4331972E+02, -0.8837564E+03, -0.6573486E+03
05/05/2011 01:15:00,  0.1999989E+02, -0.1894377E+02,  0.1923361E+03, -0.7613054E+02, -0.1951472E+04, -0.1286732E+04
05/05/2011 01:30:00,  0.2000032E+02, -0.1861387E+02,  0.1924949E+03, -0.1057447E+03, -0.2903434E+04, -0.1850924E+04
05/05/2011 01:45:00,  0.2000012E+02, -0.1879624E+02,  0.1924388E+03, -0.1140868E+03, -0.3151060E+04, -0.2002469E+04
05/05/2011 02:00:00,  0.2000014E+02, -0.1936997E+02,  0.1922363E+03, -0.1074811E+03, -0.2911171E+04, -0.1866726E+04
05/05/2011 02:15:00,  0.2000024E+02, -0.1941625E+02,  0.1922571E+03, -0.1265457E+03, -0.3506289E+04, -0.2224186E+04
05/05/2011 02:30:00,  0.2000005E+02, -0.1909184E+02,  0.1924135E+03, -0.1458969E+03, -0.4098277E+04, -0.2583752E+04
05/05/2011 02:45:00,  0.2000007E+02, -0.1910218E+02,  0.1924303E+03, -0.1490929E+03, -0.4156553E+04, -0.2631336E+04
05/05/2011 03:00:00,  0.2000008E+02, -0.1956446E+02,  0.1922767E+03, -0.1423735E+03, -0.3900743E+04, -0.2491758E+04
05/05/2011 03:15:00,  0.2000011E+02, -0.1942994E+02,  0.1923717E+03, -0.1506303E+03, -0.4133539E+04, -0.2640271E+04
05/05/2011 03:30:00,  0.2000010E+02, -0.1879390E+02,  0.1926674E+03, -0.1635572E+03, -0.4507906E+04, -0.2874948E+04
05/05/2011 03:45:00,  0.2000012E+02, -0.1835130E+02,  0.1928918E+03, -0.1659683E+03, -0.4538909E+04, -0.2906677E+04
05/05/2011 04:00:00,  0.2000005E+02, -0.1817181E+02,  0.1930239E+03, -0.1575680E+03, -0.4230404E+04, -0.2733917E+04
05/05/2011 04:15:00,  0.2000010E+02, -0.1769444E+02,  0.1932788E+03, -0.1489027E+03, -0.3922529E+04, -0.2558359E+04
05/05/2011 04:30:00,  0.2000014E+02, -0.1715013E+02,  0.1935643E+03, -0.1453577E+03, -0.3780377E+04, -0.2480546E+04
05/05/2011 04:45:00,  0.2000019E+02, -0.1695707E+02,  0.1937128E+03, -0.1362535E+03, -0.3462339E+04, -0.2297385E+04
05/05/2011 05:00:00,  0.2000000E+02, -0.1703487E+02,  0.1937538E+03, -0.1282144E+03, -0.3185945E+04, -0.2136921E+04
05/05/2011 05:15:00,  0.2000001E+02, -0.1693008E+02,  0.1938624E+03, -0.1145407E+03, -0.2739425E+04, -0.1872477E+04
05/05/2011 05:30:00,  0.2000001E+02, -0.1664087E+02,  0.1940300E+03, -0.1070688E+03, -0.2498100E+04, -0.1728012E+04
05/05/2011 05:45:00,  0.1999993E+02, -0.1652349E+02,  0.1941250E+03, -0.1038535E+03, -0.2392823E+04, -0.1664271E+04
05/05/2011 06:00:00,  0.2000001E+02, -0.1649922E+02,  0.1941792E+03, -0.1030696E+03, -0.2364636E+04, -0.1646364E+04
05/05/2011 06:15:00,  0.2000000E+02, -0.1634326E+02,  0.1942725E+03, -0.7418685E+02, -0.1452918E+04, -0.1099341E+04
05/05/2011 06:30:00,  0.2000003E+02, -0.1604461E+02,  0.1944118E+03, -0.4497940E+02, -0.5448591E+03, -0.5510652E+03
05/05/2011 06:45:00,  0.2000005E+02, -0.1584460E+02,  0.1945105E+03, -0.2724474E+02, -0.3533718E+01, -0.2209830E+03
05/05/2011 07:00:00,  0.2000002E+02, -0.1566434E+02,  0.1945959E+03, -0.2053888E+02,  0.1930517E+03, -0.9776200E+02
05/05/2011 07:15:00,  0.1999999E+02, -0.1527279E+02,  0.1947491E+03,  0.1030041E+02,  0.1158293E+04,  0.4821584E+03
05/05/2011 07:30:00,  0.2000010E+02, -0.1475627E+02,  0.1949442E+03,  0.3826487E+02,  0.2024031E+04,  0.1004406E+04
05/05/2011 07:45:00,  0.2000007E+02, -0.1433307E+02,  0.1951045E+03,  0.4434772E+02,  0.2195211E+04,  0.1113024E+04
05/05/2011 08:00:00,  0.2000014E+02, -0.1399761E+02,  0.1952331E+03,  0.3869329E+02,  0.1998637E+04,  0.1001713E+04
05/05/2011 08:15:00,  0.2000010E+02, -0.1359835E+02,  0.1953812E+03,  0.5688234E+02,  0.2571454E+04,  0.1344530E+04
05/05/2011 08:30:00,  0.2000020E+02, -0.1313676E+02,  0.1955518E+03,  0.8244637E+02,  0.3372517E+04,  0.1824100E+04
05/05/2011 08:45:00,  0.2000005E+02, -0.1280600E+02,  0.1956756E+03,  0.8901942E+02,  0.3559657E+04,  0.1941344E+04
05/05/2011 09:00:00,  0.2000019E+02, -0.1262114E+02,  0.1957505E+03,  0.8504467E+02,  0.3410122E+04,  0.1859073E+04
05/05/2011 09:15:00,  0.2000003E+02, -0.1237740E+02,  0.1958412E+03,  0.1066783E+03,  0.4095710E+04,  0.2266874E+04
05/05/2011 09:30:00,  0.2000014E+02, -0.1207239E+02,  0.1959557E+03,  0.1332219E+03,  0.4942447E+04,  0.2768556E+04
05/05/2011 09:45:00,  0.2000013E+02, -0.1190534E+02,  0.1960251E+03,  0.1434195E+03,  0.5258441E+04,  0.2958138E+04
05/05/2011 10:00:00,  0.2000013E+02, -0.1192016E+02,  0.1960331E+03,  0.1384700E+03,  0.5084046E+04,  0.2859348E+04
05/05/2011 10:15:00,  0.2000015E+02, -0.1195581E+02,  0.1960349E+03,  0.1363909E+03,  0.5009183E+04,  0.2817583E+04
05/05/2011 10:30:00,  0.2000014E+02, -0.1196151E+02,  0.1960473E+03,  0.1381771E+03,  0.5064295E+04,  0.2850843E+04
05/05/2011 10:45:00,  0.2000011E+02, -0.1210926E+02,  0.1960106E+03,  0.1296729E+03,  0.4780518E+04,  0.2686213E+04
05/05/2011 11:00:00,  0.2000015E+02, -0.1260725E+02,  0.1958563E+03,  0.1182316E+03,  0.4401202E+04,  0.2465329E+04
05/05/2011 11:15:00,  0.2000015E+02, -0.1318175E+02,  0.1956742E+03,  0.9946597E+02,  0.3779336E+04,  0.2102734E+04
05/05/2011 11:30:00,  0.2000015E+02, -0.1360874E+02,  0.1955362E+03,  0.8964735E+02,  0.3450840E+04,  0.1911382E+04
05/05/2011 11:45:00,  0.2000018E+02, -0.1407318E+02,  0.1953736E+03,  0.8405494E+02,  0.3258248E+04,  0.1799899E+04
05/05/2011 12:00:00,  0.2000012E+02, -0.1493142E+02,  0.1950709E+03,  0.8370158E+02,  0.3236062E+04,  0.1788354E+04
05/05/2011 12:15:00,  0.2000010E+02, -0.1565857E+02,  0.1948064E+03,  0.6086415E+02,  0.2469628E+04,  0.1342501E+04
05/05/2011 12:30:00,  0.2000017E+02, -0.1609836E+02,  0.1946295E+03,  0.3918103E+02,  0.1744958E+04,  0.9198884E+03
05/05/2011 12:45:00,  0.2000011E+02, -0.1649231E+02,  0.1944545E+03,  0.2891987E+02,  0.1401385E+04,  0.7188101E+03
05/05/2011 13:00:00,  0.2000009E+02, -0.1714328E+02,  0.1941846E+03,  0.2722634E+02,  0.1341990E+04,  0.6835894E+03
05/05/2011 13:15:00,  0.2000012E+02, -0.1740858E+02,  0.1940406E+03, -0.8668733E+01,  0.1564910E+03, -0.1152859E+02
05/05/2011 13:30:00,  0.2000009E+02, -0.1725519E+02,  0.1940381E+03, -0.4516982E+02, -0.1039508E+04, -0.7158704E+03
05/05/2011 13:45:00,  0.2000012E+02, -0.1732264E+02,  0.1939577E+03, -0.5912268E+02, -0.1486656E+04, -0.9832630E+03
05/05/2011 14:00:00,  0.2000004E+02, -0.1785396E+02,  0.1937093E+03, -0.5698813E+02, -0.1406494E+04, -0.9408502E+03
05/05/2011 14:15:00,  0.2000022E+02, -0.1821600E+02,  0.1935186E+03, -0.8923847E+02, -0.2458475E+04, -0.1563866E+04
05/05/2011 14:30:00,  0.2000009E+02, -0.1811809E+02,  0.1934908E+03, -0.1223701E+03, -0.3528258E+04, -0.2200926E+04
05/05/2011 14:45:00,  0.2000012E+02, -0.1812201E+02,  0.1934169E+03, -0.1338792E+03, -0.3874052E+04, -0.2415862E+04
05/05/2011 15:00:00,  0.2000017E+02, -0.1864563E+02,  0.1931525E+03, -0.1274319E+03, -0.3630202E+04, -0.2283586E+04
05/05/2011 15:15:00,  0.2000015E+02, -0.1898731E+02,  0.1929562E+03, -0.1384082E+03, -0.3957149E+04, -0.2488953E+04
05/05/2011 15:30:00,  0.2000016E+02, -0.1871577E+02,  0.1929868E+03, -0.1513224E+03, -0.4338254E+04, -0.2729636E+04
05/05/2011 15:45:00,  0.2000006E+02, -0.1845105E+02,  0.1930102E+03, -0.1468271E+03, -0.4143135E+04, -0.2632027E+04
05/05/2011 16:00:00,  0.2000013E+02, -0.1880312E+02,  0.1928107E+03, -0.1368720E+03, -0.3777464E+04, -0.2431155E+04
05/05/2011 16:15:00,  0.2000009E+02, -0.1885998E+02,  0.1927313E+03, -0.1359382E+03, -0.3710120E+04, -0.2405527E+04
05/05/2011 16:30:00,  0.2000016E+02, -0.1823830E+02,  0.1929276E+03, -0.1427070E+03, -0.3892223E+04, -0.2526564E+04
05/05/2011 16:45:00,  0.2000007E+02, -0.1757705E+02,  0.1931466E+03, -0.1437532E+03, -0.3887327E+04, -0.2535259E+04
05/05/2011 17:00:00,  0.2000007E+02, -0.1728678E+02,  0.1932342E+03, -0.1391206E+03, -0.3705869E+04, -0.2435349E+04
05/05/2011 17:15:00,  0.2000014E+02, -0.1703702E+02,  0.1933168E+03, -0.1247752E+03, -0.3219560E+04, -0.2150161E+04
05/05/2011 17:30:00,  0.2000011E+02, -0.1663901E+02,  0.1934600E+03, -0.1137256E+03, -0.2846081E+04, -0.1930558E+04
05/05/2011 17:45:00,  0.2000010E+02, -0.1637578E+02,  0.1935504E+03, -0.1046648E+03, -0.2538183E+04, -0.1749827E+04
05/05/2011 18:00:00,  0.2000012E+02, -0.1631317E+02,  0.1935611E+03, -0.9952042E+02, -0.2357287E+04, -0.1644668E+04
05/05/2011 18:15:00,  0.2000004E+02, -0.1635911E+02,  0.1935278E+03, -0.7584750E+02, -0.1591373E+04, -0.1188171E+04
05/05/2011 18:30:00,  0.2000017E+02, -0.1614835E+02,  0.1935967E+03, -0.5826796E+02, -0.1033040E+04, -0.8524948E+03
05/05/2011 18:45:00,  0.2000014E+02, -0.1594222E+02,  0.1936609E+03, -0.5167913E+02, -0.8290399E+03, -0.7278418E+03
05/05/2011 19:00:00,  0.2000009E+02, -0.1586979E+02,  0.1936718E+03, -0.5206472E+02, -0.8447815E+03, -0.7352572E+03
05/05/2011 19:15:00,  0.2000010E+02, -0.1571301E+02,  0.1937170E+03, -0.3036008E+02, -0.1564496E+03, -0.3217332E+03
05/05/2011 19:30:00,  0.2000015E+02, -0.1536754E+02,  0.1938384E+03, -0.8112471E+01,  0.5394965E+03,  0.9877448E+02
05/05/2011 19:45:00,  0.2000019E+02, -0.1497956E+02,  0.1939784E+03,  0.3545387E+00,  0.7924959E+03,  0.2556660E+03
05/05/2011 20:00:00,  0.2000006E+02, -0.1475852E+02,  0.1940519E+03,  0.4044986E-01,  0.7714763E+03,  0.2473246E+03
05/05/2011 20:15:00,  0.2000017E+02, -0.1452917E+02,  0.1941328E+03,  0.2967283E+02,  0.1714509E+04,  0.8115425E+03
05/05/2011 20:30:00,  0.2000001E+02, -0.1416963E+02,  0.1942655E+03,  0.6432240E+02,  0.2812283E+04,  0.1469067E+04
05/05/2011 20:45:00,  0.2000017E+02, -0.1379383E+02,  0.1944109E+03,  0.7807767E+02,  0.3234768E+04,  0.1726231E+04
05/05/2011 21:00:00,  0.2000015E+02, -0.1355562E+02,  0.1945008E+03,  0.7723977E+02,  0.3190345E+04,  0.1705542E+04
05/05/2011 21:15:00,  0.2000017E+02, -0.1334454E+02,  0.1945828E+03,  0.9388505E+02,  0.3718085E+04,  0.2021634E+04
05/05/2011 21:30:00,  0.2000012E+02, -0.1302240E+02,  0.1947111E+03,  0.1145770E+03,  0.4375571E+04,  0.2414520E+04
05/05/2011 21:45:00,  0.2000011E+02, -0.1274564E+02,  0.1948235E+03,  0.1158791E+03,  0.4402708E+04,  0.2435304E+04
05/05/2011 22:00:00,  0.2000013E+02, -0.1270055E+02,  0.1948443E+03,  0.1063235E+03,  0.4079500E+04,  0.2248903E+04
05/05/2011 22:15:00,  0.2000010E+02, -0.1280241E+02,  0.1948073E+03,  0.1048775E+03,  0.4025153E+04,  0.2219720E+04
05/05/2011 22:30:00,  0.2000013E+02, -0.1295159E+02,  0.1947539E+03,  0.1112956E+03,  0.4225700E+04,  0.2340923E+04
05/05/2011 22:45:00,  0.2000012E+02, -0.1316196E+02,  0.1946772E+03,  0.1097312E+03,  0.4162482E+04,  0.2307707E+04
05/05/2011 23:00:00,  0.2000010E+02, -0.1365903E+02,  0.1944869E+03,  0.1030696E+03,  0.3933797E+04,  0.2177068E+04
05/05/2011 23:15:00,  0.2000004E+02, -0.1427012E+02,  0.1942522E+03,  0.9277676E+02,  0.3587688E+04,  0.1977265E+04
05/05/2011 23:30:00,  0.2000012E+02, -0.1474123E+02,  0.1940765E+03,  0.8655283E+02,  0.3376412E+04,  0.1856249E+04
05/05/2011 23:45:00,  0.2000013E+02, -0.1525643E+02,  0.1938835E+03,  0.8272279E+02,  0.3243830E+04,  0.1781370E+04
06/05/2011 00:00:00,  0.2000014E+02, -0.1611884E+02,  0.1935538E+03,  0.7802077E+02,  0.3082924E+04,  0.1689820E+04
06/05/2011 00:15:00,  0.2000016E+02, -0.1708825E+02,  0.1931892E+03,  0.5125663E+02,  0.2194491E+04,  0.1173285E+04
06/05/2011 00:30:00,  0.2000016E+02, -0.1758930E+02,  0.1930176E+03,  0.2864350E+02,  0.1447716E+04,  0.7386127E+03
06/05/2011 00:45:00,  0.2000010E+02, -0.1791869E+02,  0.1929162E+03,  0.1767553E+02,  0.1087391E+04,  0.5292246E+03
06/05/2011 01:00:00,  0.2000009E+02, -0.1850376E+02,  0.1927186E+03,  0.1614387E+02,  0.1035688E+04,  0.5006183E+03
06/05/2011 01:15:00,  0.2000010E+02, -0.1899347E+02,  0.1925658E+03, -0.1780233E+02, -0.8150661E+02, -0.1507116E+03
06/05/2011 01:30:00,  0.2000011E+02, -0.1901277E+02,  0.1925997E+03, -0.5095857E+02, -0.1164360E+04, -0.7836680E+03
06/05/2011 01:45:00,  0.2000017E+02, -0.1903948E+02,  0.1926286E+03, -0.6426111E+02, -0.1587303E+04, -0.1032351E+04
06/05/2011 02:00:00,  0.2000012E+02, -0.1947019E+02,  0.1924962E+03, -0.6289226E+02, -0.1529612E+04, -0.9999144E+03
06/05/2011 02:15:00,  0.2000015E+02, -0.2001996E+02,  0.1923212E+03, -0.9802744E+02, -0.2669552E+04, -0.1667745E+04
06/05/2011 02:30:00,  0.2000024E+02, -0.2002583E+02,  0.1923475E+03, -0.1324055E+03, -0.3771854E+04, -0.2316495E+04
06/05/2011 02:45:00,  0.2000012E+02, -0.1989256E+02,  0.1924091E+03, -0.1431958E+03, -0.4089666E+04, -0.2509381E+04
06/05/2011 03:00:00,  0.2000007E+02, -0.2025716E+02,  0.1922693E+03, -0.1367728E+03, -0.3845297E+04, -0.2374109E+04
06/05/2011 03:15:00,  0.2000016E+02, -0.2070827E+02,  0.1920970E+03, -0.1554542E+03, -0.4420296E+04, -0.2720029E+04
06/05/2011 03:30:00,  0.2000010E+02, -0.2046103E+02,  0.1921862E+03, -0.1755720E+03, -0.5026582E+04, -0.3089054E+04
06/05/2011 03:45:00,  0.2000010E+02, -0.2021437E+02,  0.1922752E+03, -0.1763973E+03, -0.4996726E+04, -0.3087502E+04
06/05/2011 04:00:00,  0.2000015E+02, -0.2049574E+02,  0.1921796E+03, -0.1682143E+03, -0.4678852E+04, -0.2915952E+04
06/05/2011 04:15:00,  0.2000005E+02, -0.2078372E+02,  0.1921037E+03, -0.1683397E+03, -0.4639217E+04, -0.2905163E+04
06/05/2011 04:30:00,  0.2000014E+02, -0.2035464E+02,  0.1923159E+03, -0.1754487E+03, -0.4821219E+04, -0.3025129E+04
06/05/2011 04:45:00,  0.2000014E+02, -0.1967349E+02,  0.1926283E+03, -0.1709935E+03, -0.4631447E+04, -0.2924894E+04
06/05/2011 05:00:00,  0.2000007E+02, -0.1936694E+02,  0.1928063E+03, -0.1634962E+03, -0.4353265E+04, -0.2769510E+04
06/05/2011 05:15:00,  0.2000001E+02, -0.1927847E+02,  0.1929105E+03, -0.1553260E+03, -0.4062830E+04, -0.2604034E+04
06/05/2011 05:30:00,  0.2000014E+02, -0.1885876E+02,  0.1931347E+03, -0.1499301E+03, -0.3866335E+04, -0.2492361E+04
06/05/2011 05:45:00,  0.2000005E+02, -0.1844715E+02,  0.1933488E+03, -0.1427096E+03, -0.3613537E+04, -0.2346544E+04
06/05/2011 06:00:00,  0.2000005E+02, -0.1825356E+02,  0.1934837E+03, -0.1380321E+03, -0.3445834E+04, -0.2249797E+04
06/05/2011 06:15:00,  0.2000005E+02, -0.1822417E+02,  0.1935544E+03, -0.1173253E+03, -0.2777265E+04, -0.1854234E+04
06/05/2011 06:30:00,  0.2000009E+02, -0.1800997E+02,  0.1936885E+03, -0.9978825E+02, -0.2221314E+04, -0.1522577E+04
06/05/2011 06:45:00,  0.2000005E+02, -0.1775965E+02,  0.1938312E+03, -0.8909148E+02, -0.1885514E+04, -0.1320658E+04
06/05/2011 07:00:00,  0.1999999E+02, -0.1758927E+02,  0.1939404E+03, -0.8675166E+02, -0.1811888E+04, -0.1274734E+04
06/05/2011 07:15:00,  0.2000009E+02, -0.1743941E+02,  0.1940385E+03, -0.5572324E+02, -0.8326415E+03, -0.6917202E+03
06/05/2011 07:30:00,  0.2000010E+02, -0.1710830E+02,  0.1941943E+03, -0.2344252E+02,  0.1692047E+03, -0.9194881E+02
06/05/2011 07:45:00,  0.2000012E+02, -0.1667960E+02,  0.1943766E+03, -0.8499207E+01,  0.6161376E+03,  0.1801040E+03
06/05/2011 08:00:00,  0.2000003E+02, -0.1628189E+02,  0.1945430E+03, -0.6143494E+01,  0.6711423E+03,  0.2185676E+03
06/05/2011 08:15:00,  0.2000002E+02, -0.1589163E+02,  0.1947038E+03,  0.2718917E+02,  0.1719788E+04,  0.8418997E+03
06/05/2011 08:30:00,  0.2000007E+02, -0.1540276E+02,  0.1948943E+03,  0.6218707E+02,  0.2815289E+04,  0.1493522E+04
06/05/2011 08:45:00,  0.2000010E+02, -0.1484657E+02,  0.1951035E+03,  0.7389386E+02,  0.3161954E+04,  0.1704428E+04
06/05/2011 09:00:00,  0.2000012E+02, -0.1434557E+02,  0.1952911E+03,  0.7001899E+02,  0.3015722E+04,  0.1623813E+04
06/05/2011 09:15:00,  0.2000013E+02, -0.1393172E+02,  0.1954474E+03,  0.9152113E+02,  0.3693654E+04,  0.2025654E+04
06/05/2011 09:30:00,  0.2000008E+02, -0.1349164E+02,  0.1956084E+03,  0.1185040E+03,  0.4543461E+04,  0.2528885E+04
06/05/2011 09:45:00,  0.2000017E+02, -0.1301725E+02,  0.1957809E+03,  0.1252003E+03,  0.4736122E+04,  0.2646900E+04
06/05/2011 10:00:00,  0.2000013E+02, -0.1269979E+02,  0.1959000E+03,  0.1187813E+03,  0.4507522E+04,  0.2517597E+04
06/05/2011 10:15:00,  0.2000011E+02, -0.1261698E+02,  0.1959404E+03,  0.1303234E+03,  0.4871310E+04,  0.2732928E+04
06/05/2011 10:30:00,  0.2000011E+02, -0.1253868E+02,  0.1959777E+03,  0.1512247E+03,  0.5540420E+04,  0.3125975E+04
06/05/2011 10:45:00,  0.2000008E+02, -0.1241577E+02,  0.1960271E+03,  0.1560424E+03,  0.5684992E+04,  0.3212475E+04
06/05/2011 11:00:00,  0.2000010E+02, -0.1245634E+02,  0.1960222E+03,  0.1494555E+03,  0.5456725E+04,  0.3081490E+04
06/05/2011 11:15:00,  0.2000003E+02, -0.1285649E+02,  0.1958984E+03,  0.1420471E+03,  0.5203180E+04,  0.2935346E+04
06/05/2011 11:30:00,  0.2000019E+02, -0.1327390E+02,  0.1957716E+03,  0.1400097E+03,  0.5127751E+04,  0.2892574E+04
06/05/2011 11:45:00,  0.2000014E+02, -0.1354505E+02,  0.1956884E+03,  0.1336832E+03,  0.4909421E+04,  0.2766933E+04
06/05/2011 12:00:00,  0.2000013E+02, -0.1396857E+02,  0.1955531E+03,  0.1241938E+03,  0.4586713E+04,  0.2580528E+04
06/05/2011 12:15:00,  0.2000002E+02, -0.1468734E+02,  0.1953171E+03,  0.1033571E+03,  0.3885696E+04,  0.2174610E+04
06/05/2011 12:30:00,  0.2000009E+02, -0.1534833E+02,  0.1950962E+03,  0.9007633E+02,  0.3436237E+04,  0.1914398E+04
06/05/2011 12:45:00,  0.2000002E+02, -0.1585287E+02,  0.1949182E+03,  0.8331662E+02,  0.3201312E+04,  0.1779102E+04
06/05/2011 13:00:00,  0.2000005E+02, -0.1644144E+02,  0.1947075E+03,  0.8152068E+02,  0.3129639E+04,  0.1738981E+04
06/05/2011 13:15:00,  0.2000013E+02, -0.1724525E+02,  0.1944211E+03,  0.5024130E+02,  0.2079131E+04,  0.1129280E+04
06/05/2011 13:30:00,  0.2000012E+02, -0.1760436E+02,  0.1942715E+03,  0.1932685E+02,  0.1046684E+04,  0.5284749E+03
06/05/2011 13:45:00,  0.2000002E+02, -0.1761349E+02,  0.1942287E+03,  0.3840690E+01,  0.5329961E+03,  0.2278614E+03
06/05/2011 14:00:00,  0.2000007E+02, -0.1777139E+02,  0.1941361E+03,  0.2731595E+01,  0.4952776E+03,  0.2046950E+03
06/05/2011 14:15:00,  0.2000003E+02, -0.1827687E+02,  0.1939235E+03, -0.3369817E+02, -0.7109282E+03, -0.5007763E+03
06/05/2011 14:30:00,  0.2000014E+02, -0.1854435E+02,  0.1937867E+03, -0.7030555E+02, -0.1914483E+04, -0.1207336E+04
06/05/2011 14:45:00,  0.2000011E+02, -0.1858879E+02,  0.1937191E+03, -0.8298945E+02, -0.2319518E+04, -0.1449279E+04
06/05/2011 15:00:00,  0.2000010E+02, -0.1879075E+02,  0.1935993E+03, -0.7836704E+02, -0.2152961E+04, -0.1356725E+04
06/05/2011 15:15:00,  0.2000012E+02, -0.1937635E+02,  0.1933467E+03, -0.1070576E+03, -0.3084335E+04, -0.1907933E+04
06/05/2011 15:30:00,  0.2000008E+02, -0.1965547E+02,  0.1931964E+03, -0.1402657E+03, -0.4150919E+04, -0.2542396E+04
06/05/2011 15:45:00,  0.2000003E+02, -0.1947882E+02,  0.1932066E+03, -0.1483798E+03, -0.4379293E+04, -0.2688208E+04
06/05/2011 16:00:00,  0.2000018E+02, -0.1949264E+02,  0.1931582E+03, -0.1419095E+03, -0.4128239E+04, -0.2553007E+04
06/05/2011 16:15:00,  0.2000008E+02, -0.1993506E+02,  0.1929584E+03, -0.1466594E+03, -0.4247184E+04, -0.2636215E+04
06/05/2011 16:30:00,  0.2000004E+02, -0.1986131E+02,  0.1929466E+03, -0.1569401E+03, -0.4538934E+04, -0.2823315E+04
06/05/2011 16:45:00,  0.2000011E+02, -0.1933146E+02,  0.1931067E+03, -0.1519675E+03, -0.4328267E+04, -0.2714023E+04
06/05/2011 17:00:00,  0.2000009E+02, -0.1915832E+02,  0.1931434E+03, -0.1420572E+03, -0.3961040E+04, -0.2509930E+04
06/05/2011 17:15:00,  0.2000016E+02, -0.1932692E+02,  0.1930588E+03, -0.1395872E+03, -0.3843980E+04, -0.2450173E+04
06/05/2011 17:30:00,  0.2000018E+02, -0.1898897E+02,  0.1931520E+03, -0.1462023E+03, -0.4020365E+04, -0.2563817E+04
06/05/2011 17:45:00,  0.2000011E+02, -0.1818225E+02,  0.1934149E+03, -0.1480895E+03, -0.4044117E+04, -0.2586320E+04
06/05/2011 18:00:00,  0.2000012E+02, -0.1763180E+02,  0.1935859E+03, -0.1438977E+03, -0.3875463E+04, -0.2493416E+04
06/05/2011 18:15:00,  0.2000008E+02, -0.1756584E+02,  0.1935776E+03, -0.1325911E+03, -0.3485189E+04, -0.2267091E+04
06/05/2011 18:30:00,  0.2000007E+02, -0.1738406E+02,  0.1936089E+03, -0.1236713E+03, -0.3176951E+04, -0.2088384E+04
06/05/2011 18:45:00,  0.2000017E+02, -0.1698899E+02,  0.1937161E+03, -0.1177641E+03, -0.2966174E+04, -0.1967600E+04
06/05/2011 19:00:00,  0.2000011E+02, -0.1682344E+02,  0.1937370E+03, -0.1102903E+03, -0.2706306E+04, -0.1817522E+04
06/05/2011 19:15:00,  0.2000014E+02, -0.1690472E+02,  0.1936640E+03, -0.8625694E+02, -0.1924828E+04, -0.1355329E+04
06/05/2011 19:30:00,  0.2000017E+02, -0.1693371E+02,  0.1936108E+03, -0.6381046E+02, -0.1208942E+04, -0.9285081E+03
06/05/2011 19:45:00,  0.2000023E+02, -0.1677134E+02,  0.1936320E+03, -0.5376801E+02, -0.8942282E+03, -0.7389278E+03
06/05/2011 20:00:00,  0.2000011E+02, -0.1657854E+02,  0.1936670E+03, -0.5132825E+02, -0.8178831E+03, -0.6920573E+03
06/05/2011 20:15:00,  0.2000011E+02, -0.1644453E+02,  0.1936849E+03, -0.1616140E+02,  0.3029248E+03, -0.2432359E+02
06/05/2011 20:30:00,  0.2000004E+02, -0.1618119E+02,  0.1937581E+03,  0.1825435E+02,  0.1385215E+04,  0.6238617E+03
06/05/2011 20:45:00,  0.2000012E+02, -0.1576289E+02,  0.1938981E+03,  0.3418242E+02,  0.1874402E+04,  0.9203251E+03
06/05/2011 21:00:00,  0.2000018E+02, -0.1533953E+02,  0.1940443E+03,  0.3653809E+02,  0.1939332E+04,  0.9626733E+03
