TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
04/05/2011 22:00:00,  0.2000006E+02, -0.6569618E-09,  0.2000019E+03,  0.9407622E+02,  0.3293098E+04,  0.1881573E+04
04/05/2011 22:15:00,  0.2000006E+02, -0.6362840E-09,  0.2000019E+03,  0.7986830E+02,  0.2795702E+04,  0.1597406E+04
04/05/2011 22:30:00,  0.1999999E+02, -0.6141920E-09,  0.2000012E+03,  0.7740199E+02,  0.2709306E+04,  0.1548075E+04
04/05/2011 22:45:00,  0.2000002E+02, -0.5933424E-09,  0.2000016E+03,  0.7386170E+02,  0.2585340E+04,  0.1477266E+04
04/05/2011 23:00:00,  0.2000008E+02, -0.5758512E-09,  0.2000023E+03,  0.6971539E+02,  0.2440180E+04,  0.1394339E+04
04/05/2011 23:15:00,  0.2000009E+02, -0.5627984E-09,  0.2000025E+03,  0.5439412E+02,  0.1903909E+04,  0.1087914E+04
04/05/2011 23:30:00,  0.2000004E+02, -0.5488935E-09,  0.2000020E+03,  0.4388949E+02,  0.1536232E+04,  0.8778227E+03
04/05/2011 23:45:00,  0.2000004E+02, -0.5351178E-09,  0.2000020E+03,  0.3863604E+02,  0.1352350E+04,  0.7727562E+03
05/05/2011 00:00:00,  0.2000000E+02, -0.5233729E-09,  0.2000017E+03,  0.3527441E+02,  0.1234685E+04,  0.7055266E+03
05/05/2011 00:15:00,  0.2000012E+02, -0.5134939E-09,  0.2000029E+03,  0.3049594E+01,  0.1073588E+03,  0.6122146E+02
05/05/2011 00:30:00,  0.2000010E+02, -0.5016887E-09,  0.2000028E+03, -0.2957579E+02, -0.1031399E+04, -0.5897353E+03
05/05/2011 00:45:00,  0.2000003E+02, -0.4888922E-09,  0.2000022E+03, -0.4348019E+02, -0.1513667E+04, -0.8661969E+03
05/05/2011 01:00:00,  0.2000002E+02, -0.4794598E-09,  0.2000020E+03, -0.4285705E+02, -0.1488088E+04, -0.8528488E+03
05/05/2011 01:15:00,  0.2000008E+02, -0.4742863E-09,  0.2000027E+03, -0.7433633E+02, -0.2570286E+04, -0.1477465E+04
05/05/2011 01:30:00,  0.2000012E+02, -0.4681576E-09,  0.2000031E+03, -0.1059064E+03, -0.3628606E+04, -0.2100447E+04
05/05/2011 01:45:00,  0.2000002E+02, -0.4604524E-09,  0.2000021E+03, -0.1134712E+03, -0.3829174E+04, -0.2243597E+04
05/05/2011 02:00:00,  0.2000003E+02, -0.4546536E-09,  0.2000023E+03, -0.1087610E+03, -0.3596035E+04, -0.2142495E+04
05/05/2011 02:15:00,  0.1999999E+02, -0.4525529E-09,  0.2000019E+03, -0.1280453E+03, -0.4119130E+04, -0.2511172E+04
05/05/2011 02:30:00,  0.2000009E+02, -0.4475709E-09,  0.2000029E+03, -0.1490870E+03, -0.4614431E+04, -0.2906967E+04
05/05/2011 02:45:00,  0.1999998E+02, -0.4398621E-09,  0.2000018E+03, -0.1493629E+03, -0.4388017E+04, -0.2890998E+04
05/05/2011 03:00:00,  0.2000006E+02, -0.4329186E-09,  0.2000026E+03, -0.1408443E+03, -0.3909018E+04, -0.2705701E+04
05/05/2011 03:15:00,  0.1999999E+02, -0.4291808E-09,  0.2000019E+03, -0.1483838E+03, -0.3872861E+04, -0.2829042E+04
05/05/2011 03:30:00,  0.2000001E+02, -0.4260760E-09,  0.2000022E+03, -0.1613340E+03, -0.3943116E+04, -0.3052839E+04
05/05/2011 03:45:00,  0.2000004E+02, -0.4221842E-09,  0.2000024E+03, -0.1617329E+03, -0.3666635E+04, -0.3035432E+04
05/05/2011 04:00:00,  0.2000003E+02, -0.4184998E-09,  0.2000023E+03, -0.1561528E+03, -0.3288579E+04, -0.2908442E+04
05/05/2011 04:15:00,  0.2000002E+02, -0.4164742E-09,  0.2000023E+03, -0.1487309E+03, -0.2912304E+04, -0.2750386E+04
05/05/2011 04:30:00,  0.2000000E+02, -0.4146189E-09,  0.2000020E+03, -0.1441687E+03, -0.2647049E+04, -0.2650038E+04
05/05/2011 04:45:00,  0.2000001E+02, -0.4122810E-09,  0.2000021E+03, -0.1356340E+03, -0.2346717E+04, -0.2479738E+04
05/05/2011 05:00:00,  0.1999997E+02, -0.4088911E-09,  0.2000016E+03, -0.1271967E+03, -0.2087265E+04, -0.2314453E+04
05/05/2011 05:15:00,  0.1999995E+02, -0.4046710E-09,  0.2000014E+03, -0.1142727E+03, -0.1783710E+04, -0.2070158E+04
05/05/2011 05:30:00,  0.2000003E+02, -0.3995578E-09,  0.2000022E+03, -0.1057829E+03, -0.1585748E+04, -0.1909552E+04
05/05/2011 05:45:00,  0.2000008E+02, -0.3942708E-09,  0.2000026E+03, -0.1028732E+03, -0.1489631E+04, -0.1851110E+04
05/05/2011 06:00:00,  0.2000006E+02, -0.3882641E-09,  0.2000025E+03, -0.1034412E+03, -0.1454275E+04, -0.1856019E+04
05/05/2011 06:15:00,  0.2000008E+02, -0.3810180E-09,  0.2000027E+03, -0.7580509E+02, -0.1014972E+04, -0.1354683E+04
05/05/2011 06:30:00,  0.2000012E+02, -0.3734662E-09,  0.2000030E+03, -0.4372529E+02, -0.5160160E+03, -0.7743739E+03
05/05/2011 06:45:00,  0.2000003E+02, -0.3663276E-09,  0.2000022E+03, -0.2496672E+02, -0.2247278E+03, -0.4351904E+03
05/05/2011 07:00:00,  0.2000002E+02, -0.3572109E-09,  0.2000020E+03, -0.1900271E+02, -0.1439561E+03, -0.3285004E+03
05/05/2011 07:15:00,  0.2000005E+02, -0.3448694E-09,  0.2000024E+03,  0.1076371E+02,  0.5091362E+03,  0.2284030E+03
05/05/2011 07:30:00,  0.2000007E+02, -0.3330222E-09,  0.2000026E+03,  0.4064188E+02,  0.1438713E+04,  0.8144902E+03
05/05/2011 07:45:00,  0.2000006E+02, -0.3278424E-09,  0.2000024E+03,  0.4596197E+02,  0.1622223E+04,  0.9206230E+03
05/05/2011 08:00:00,  0.2000006E+02, -0.3136663E-09,  0.2000025E+03,  0.3710786E+02,  0.1310185E+04,  0.7433269E+03
05/05/2011 08:15:00,  0.2000006E+02, -0.3014600E-09,  0.2000024E+03,  0.5459236E+02,  0.1920376E+04,  0.1092841E+04
05/05/2011 08:30:00,  0.2000003E+02, -0.2901426E-09,  0.2000021E+03,  0.8135354E+02,  0.2854716E+04,  0.1627833E+04
05/05/2011 08:45:00,  0.2000001E+02, -0.2818757E-09,  0.2000017E+03,  0.8846645E+02,  0.3101516E+04,  0.1769873E+04
05/05/2011 09:00:00,  0.1999998E+02, -0.2734471E-09,  0.2000013E+03,  0.8382932E+02,  0.2937687E+04,  0.1676975E+04
05/05/2011 09:15:00,  0.2000017E+02, -0.2624099E-09,  0.2000031E+03,  0.1060043E+03,  0.3712670E+04,  0.2120359E+04
05/05/2011 09:30:00,  0.2000002E+02, -0.2514577E-09,  0.2000014E+03,  0.1355643E+03,  0.4746324E+04,  0.2711460E+04
05/05/2011 09:45:00,  0.2000002E+02, -0.2431718E-09,  0.2000013E+03,  0.1444393E+03,  0.5056317E+04,  0.2888893E+04
05/05/2011 10:00:00,  0.2000009E+02, -0.2351392E-09,  0.2000019E+03,  0.1362183E+03,  0.4768223E+04,  0.2724438E+04
05/05/2011 10:15:00,  0.2000006E+02, -0.2253346E-09,  0.2000009E+03,  0.1336623E+03,  0.4678546E+04,  0.2673294E+04
05/05/2011 10:30:00,  0.1999998E+02, -0.2153684E-09,  0.1999992E+03,  0.1369261E+03,  0.4792643E+04,  0.2738553E+04
05/05/2011 10:45:00,  0.2000008E+02, -0.2077434E-09,  0.1999992E+03,  0.1290119E+03,  0.4515566E+04,  0.2580257E+04
05/05/2011 11:00:00,  0.2000006E+02, -0.2011818E-09,  0.1999979E+03,  0.1165700E+03,  0.4080047E+04,  0.2331406E+04
05/05/2011 11:15:00,  0.2000010E+02, -0.1947373E-09,  0.1999972E+03,  0.9942655E+02,  0.3480000E+04,  0.1988528E+04
05/05/2011 11:30:00,  0.2000009E+02, -0.1877082E-09,  0.1999963E+03,  0.9187889E+02,  0.3215813E+04,  0.1837568E+04
05/05/2011 11:45:00,  0.2000008E+02, -0.1821949E-09,  0.1999957E+03,  0.8616190E+02,  0.3015707E+04,  0.1723222E+04
05/05/2011 12:00:00,  0.2000002E+02, -0.1777970E-09,  0.1999946E+03,  0.8202180E+02,  0.2870795E+04,  0.1640416E+04
05/05/2011 12:15:00,  0.2000007E+02, -0.1741066E-09,  0.1999948E+03,  0.5823360E+02,  0.2038202E+04,  0.1164648E+04
05/05/2011 12:30:00,  0.2000004E+02, -0.1701616E-09,  0.1999943E+03,  0.3682291E+02,  0.1288828E+04,  0.7364260E+03
05/05/2011 12:45:00,  0.2000008E+02, -0.1655721E-09,  0.1999944E+03,  0.2744284E+02,  0.9605524E+03,  0.5487939E+03
05/05/2011 13:00:00,  0.2000002E+02, -0.1615681E-09,  0.1999937E+03,  0.2560588E+02,  0.8962475E+03,  0.5120558E+03
05/05/2011 13:15:00,  0.2000013E+02, -0.1588923E-09,  0.1999947E+03, -0.9622012E+01, -0.3361744E+03, -0.1931428E+03
05/05/2011 13:30:00,  0.2000009E+02, -0.1563519E-09,  0.1999942E+03, -0.4675594E+02, -0.1634101E+04, -0.9381940E+03
05/05/2011 13:45:00,  0.2000000E+02, -0.1529789E-09,  0.1999933E+03, -0.6033769E+02, -0.2106695E+04, -0.1211302E+04
05/05/2011 14:00:00,  0.2000005E+02, -0.1502020E-09,  0.1999938E+03, -0.5756650E+02, -0.2007048E+04, -0.1156192E+04
05/05/2011 14:15:00,  0.2000007E+02, -0.1495070E-09,  0.1999939E+03, -0.9010139E+02, -0.3134184E+04, -0.1810027E+04
05/05/2011 14:30:00,  0.1999993E+02, -0.1492460E-09,  0.1999925E+03, -0.1243030E+03, -0.4302646E+04, -0.2496669E+04
05/05/2011 14:45:00,  0.1999997E+02, -0.1477477E-09,  0.1999929E+03, -0.1325022E+03, -0.4546849E+04, -0.2659074E+04
05/05/2011 15:00:00,  0.2000001E+02, -0.1464245E-09,  0.1999935E+03, -0.1255279E+03, -0.4253192E+04, -0.2514981E+04
05/05/2011 15:15:00,  0.2000006E+02, -0.1470438E-09,  0.1999940E+03, -0.1375434E+03, -0.4578773E+04, -0.2748612E+04
05/05/2011 15:30:00,  0.2000004E+02, -0.1471775E-09,  0.1999939E+03, -0.1530589E+03, -0.4966062E+04, -0.3046581E+04
05/05/2011 15:45:00,  0.2000007E+02, -0.1457205E-09,  0.1999943E+03, -0.1472044E+03, -0.4621492E+04, -0.2914993E+04
05/05/2011 16:00:00,  0.2000002E+02, -0.1439632E-09,  0.1999939E+03, -0.1354495E+03, -0.4090298E+04, -0.2666128E+04
05/05/2011 16:15:00,  0.2000006E+02, -0.1433441E-09,  0.1999944E+03, -0.1353313E+03, -0.3924892E+04, -0.2647612E+04
05/05/2011 16:30:00,  0.1999999E+02, -0.1430156E-09,  0.1999947E+03, -0.1429163E+03, -0.3953492E+04, -0.2776300E+04
05/05/2011 16:45:00,  0.2000001E+02, -0.1421986E-09,  0.1999959E+03, -0.1418101E+03, -0.3725394E+04, -0.2733888E+04
05/05/2011 17:00:00,  0.2000002E+02, -0.1413894E-09,  0.1999970E+03, -0.1366245E+03, -0.3401961E+04, -0.2613566E+04
05/05/2011 17:15:00,  0.2000005E+02, -0.1411664E-09,  0.1999985E+03, -0.1239636E+03, -0.2918866E+04, -0.2352608E+04
05/05/2011 17:30:00,  0.2000011E+02, -0.1411388E-09,  0.1999998E+03, -0.1141476E+03, -0.2556255E+04, -0.2151548E+04
05/05/2011 17:45:00,  0.2000009E+02, -0.1407755E-09,  0.2000002E+03, -0.1044518E+03, -0.2228175E+04, -0.1956254E+04
05/05/2011 18:00:00,  0.2000001E+02, -0.1400050E-09,  0.1999997E+03, -0.9669194E+02, -0.1975006E+04, -0.1800896E+04
05/05/2011 18:15:00,  0.1999990E+02, -0.1388362E-09,  0.1999991E+03, -0.7522019E+02, -0.1465184E+04, -0.1392731E+04
05/05/2011 18:30:00,  0.2000003E+02, -0.1374952E-09,  0.2000005E+03, -0.5773977E+02, -0.1077869E+04, -0.1063663E+04
05/05/2011 18:45:00,  0.1999998E+02, -0.1361587E-09,  0.2000002E+03, -0.5143115E+02, -0.9309819E+03, -0.9440408E+03
05/05/2011 19:00:00,  0.2000000E+02, -0.1345638E-09,  0.2000006E+03, -0.5208978E+02, -0.9293052E+03, -0.9542828E+03
05/05/2011 19:15:00,  0.2000000E+02, -0.1322721E-09,  0.2000007E+03, -0.3125858E+02, -0.4959821E+03, -0.5661387E+03
05/05/2011 19:30:00,  0.2000008E+02, -0.1299775E-09,  0.2000016E+03, -0.7545240E+01,  0.1547158E+01, -0.1245257E+03
05/05/2011 19:45:00,  0.2000010E+02, -0.1282520E-09,  0.2000019E+03,  0.9713348E+00,  0.1979387E+03,  0.3575768E+02
05/05/2011 20:00:00,  0.2000009E+02, -0.1262571E-09,  0.2000019E+03,  0.6734579E+00,  0.1785934E+03,  0.2896291E+02
05/05/2011 20:15:00,  0.2000001E+02, -0.1231703E-09,  0.2000012E+03,  0.3111185E+02,  0.1101871E+04,  0.6235275E+03
05/05/2011 20:30:00,  0.2000014E+02, -0.1199700E-09,  0.2000026E+03,  0.6670166E+02,  0.2345243E+04,  0.1335103E+04
05/05/2011 20:45:00,  0.2000014E+02, -0.1175956E-09,  0.2000026E+03,  0.7920188E+02,  0.2780064E+04,  0.1584844E+04
05/05/2011 21:00:00,  0.2000006E+02, -0.1150891E-09,  0.2000018E+03,  0.7628210E+02,  0.2675670E+04,  0.1526231E+04
05/05/2011 21:15:00,  0.2000008E+02, -0.1112445E-09,  0.2000021E+03,  0.9252810E+02,  0.3242648E+04,  0.1850990E+04
05/05/2011 21:30:00,  0.2000000E+02, -0.1071937E-09,  0.2000014E+03,  0.1147234E+03,  0.4018038E+04,  0.2294753E+04
05/05/2011 21:45:00,  0.2000011E+02, -0.1043869E-09,  0.2000024E+03,  0.1139470E+03,  0.3989881E+04,  0.2279127E+04
05/05/2011 22:00:00,  0.1999998E+02, -0.1019751E-09,  0.2000012E+03,  0.1031068E+03,  0.3609868E+04,  0.2062262E+04
05/05/2011 22:15:00,  0.2000009E+02, -0.9878247E-10,  0.2000023E+03,  0.1038312E+03,  0.3634865E+04,  0.2076716E+04
05/05/2011 22:30:00,  0.2000008E+02, -0.9521316E-10,  0.2000023E+03,  0.1142568E+03,  0.3999510E+04,  0.2285204E+04
05/05/2011 22:45:00,  0.2000010E+02, -0.9232441E-10,  0.2000026E+03,  0.1117620E+03,  0.3912023E+04,  0.2235292E+04
05/05/2011 23:00:00,  0.2000006E+02, -0.8987443E-10,  0.2000022E+03,  0.1016978E+03,  0.3559664E+04,  0.2033997E+04
05/05/2011 23:15:00,  0.2000013E+02, -0.8718642E-10,  0.2000030E+03,  0.9200954E+02,  0.3220508E+04,  0.1840228E+04
05/05/2011 23:30:00,  0.2000006E+02, -0.8451814E-10,  0.2000024E+03,  0.8703996E+02,  0.3046529E+04,  0.1740833E+04
05/05/2011 23:45:00,  0.2000009E+02, -0.8225289E-10,  0.2000028E+03,  0.8100444E+02,  0.2835254E+04,  0.1620122E+04
06/05/2011 00:00:00,  0.2000005E+02, -0.8060921E-10,  0.2000023E+03,  0.7404962E+02,  0.2591814E+04,  0.1481026E+04
06/05/2011 00:15:00,  0.2000005E+02, -0.7921409E-10,  0.2000024E+03,  0.5017601E+02,  0.1756223E+04,  0.1003555E+04
06/05/2011 00:30:00,  0.2000006E+02, -0.7760236E-10,  0.2000026E+03,  0.2950702E+02,  0.1032816E+04,  0.5901843E+03
06/05/2011 00:45:00,  0.2000010E+02, -0.7557531E-10,  0.2000030E+03,  0.1842667E+02,  0.6451304E+03,  0.3686734E+03
06/05/2011 01:00:00,  0.2000003E+02, -0.7392665E-10,  0.2000023E+03,  0.1581332E+02,  0.5536721E+03,  0.3164343E+03
06/05/2011 01:15:00,  0.2000012E+02, -0.7297363E-10,  0.2000033E+03, -0.1820997E+02, -0.6354974E+03, -0.3626494E+03
06/05/2011 01:30:00,  0.2000006E+02, -0.7208139E-10,  0.2000027E+03, -0.5331935E+02, -0.1859500E+04, -0.1061310E+04
06/05/2011 01:45:00,  0.2000005E+02, -0.7057475E-10,  0.2000025E+03, -0.6710402E+02, -0.2334185E+04, -0.1333797E+04
06/05/2011 02:00:00,  0.1999996E+02, -0.6936351E-10,  0.2000017E+03, -0.6539507E+02, -0.2266081E+04, -0.1297546E+04
06/05/2011 02:15:00,  0.1999997E+02, -0.6921991E-10,  0.2000018E+03, -0.9778537E+02, -0.3368720E+04, -0.1936671E+04
06/05/2011 02:30:00,  0.2000005E+02, -0.6933423E-10,  0.2000026E+03, -0.1319003E+03, -0.4490609E+04, -0.2604124E+04
06/05/2011 02:45:00,  0.2000007E+02, -0.6869523E-10,  0.2000028E+03, -0.1403655E+03, -0.4686421E+04, -0.2758486E+04
06/05/2011 03:00:00,  0.2000009E+02, -0.6814660E-10,  0.2000030E+03, -0.1339937E+03, -0.4352877E+04, -0.2617729E+04
06/05/2011 03:15:00,  0.2000006E+02, -0.6854408E-10,  0.2000026E+03, -0.1534967E+03, -0.4819309E+04, -0.2979038E+04
06/05/2011 03:30:00,  0.2000001E+02, -0.6881761E-10,  0.2000023E+03, -0.1760289E+03, -0.5265585E+04, -0.3386435E+04
06/05/2011 03:45:00,  0.2000007E+02, -0.6823138E-10,  0.2000028E+03, -0.1774277E+03, -0.4995407E+04, -0.3378220E+04
06/05/2011 04:00:00,  0.2000002E+02, -0.6752902E-10,  0.2000023E+03, -0.1678685E+03, -0.4412776E+04, -0.3161048E+04
06/05/2011 04:15:00,  0.2000002E+02, -0.6758240E-10,  0.2000024E+03, -0.1682582E+03, -0.4137055E+04, -0.3136594E+04
06/05/2011 04:30:00,  0.2000007E+02, -0.6805163E-10,  0.2000027E+03, -0.1742512E+03, -0.3986149E+04, -0.3214750E+04
06/05/2011 04:45:00,  0.2000003E+02, -0.6806324E-10,  0.2000024E+03, -0.1693644E+03, -0.3593270E+04, -0.3092542E+04
06/05/2011 05:00:00,  0.2000003E+02, -0.6786421E-10,  0.2000024E+03, -0.1621439E+03, -0.3208407E+04, -0.2933576E+04
06/05/2011 05:15:00,  0.1999999E+02, -0.6794963E-10,  0.2000019E+03, -0.1506893E+03, -0.2792067E+04, -0.2703610E+04
06/05/2011 05:30:00,  0.2000002E+02, -0.6822088E-10,  0.2000022E+03, -0.1467625E+03, -0.2559594E+04, -0.2613169E+04
06/05/2011 05:45:00,  0.1999999E+02, -0.6815191E-10,  0.2000020E+03, -0.1429009E+03, -0.2356395E+04, -0.2526700E+04
06/05/2011 06:00:00,  0.1999998E+02, -0.6782475E-10,  0.2000018E+03, -0.1371330E+03, -0.2144394E+04, -0.2408668E+04
06/05/2011 06:15:00,  0.2000001E+02, -0.6739644E-10,  0.2000022E+03, -0.1171780E+03, -0.1742919E+04, -0.2045488E+04
06/05/2011 06:30:00,  0.2000002E+02, -0.6700274E-10,  0.2000023E+03, -0.9880121E+02, -0.1408118E+04, -0.1715456E+04
06/05/2011 06:45:00,  0.2000008E+02, -0.6647195E-10,  0.2000028E+03, -0.9004709E+02, -0.1243204E+04, -0.1556811E+04
06/05/2011 07:00:00,  0.2000008E+02, -0.6557335E-10,  0.2000029E+03, -0.8673257E+02, -0.1167549E+04, -0.1493982E+04
06/05/2011 07:15:00,  0.2000009E+02, -0.6421593E-10,  0.2000030E+03, -0.5414505E+02, -0.6784666E+03, -0.9252841E+03
06/05/2011 07:30:00,  0.2000012E+02, -0.6291052E-10,  0.2000033E+03, -0.2127404E+02, -0.1581765E+03, -0.3491816E+03
06/05/2011 07:45:00,  0.2000005E+02, -0.6180873E-10,  0.2000026E+03, -0.7005098E+01,  0.9379470E+02, -0.9593829E+02
06/05/2011 08:00:00,  0.2000011E+02, -0.6236007E-10,  0.2000031E+03, -0.5482658E+01,  0.9918042E+02, -0.7160045E+02
06/05/2011 08:15:00,  0.2000014E+02, -0.5941306E-10,  0.2000034E+03,  0.2716778E+02,  0.9693229E+03,  0.5458029E+03
06/05/2011 08:30:00,  0.2000005E+02, -0.5615910E-10,  0.2000024E+03,  0.6369619E+02,  0.2243407E+04,  0.1275792E+04
06/05/2011 08:45:00,  0.2000005E+02, -0.5466255E-10,  0.2000023E+03,  0.7380038E+02,  0.2593576E+04,  0.1477419E+04
06/05/2011 09:00:00,  0.2000010E+02, -0.5355573E-10,  0.2000027E+03,  0.6783003E+02,  0.2381899E+04,  0.1357655E+04
06/05/2011 09:15:00,  0.2000005E+02, -0.5086250E-10,  0.2000020E+03,  0.8984567E+02,  0.3150273E+04,  0.1797681E+04
06/05/2011 09:30:00,  0.2000016E+02, -0.4861378E-10,  0.2000030E+03,  0.1195002E+03,  0.4186188E+04,  0.2390507E+04
06/05/2011 09:45:00,  0.2000010E+02, -0.4703063E-10,  0.2000022E+03,  0.1266948E+03,  0.4436567E+04,  0.2534208E+04
06/05/2011 10:00:00,  0.2000001E+02, -0.4567773E-10,  0.2000010E+03,  0.1158205E+03,  0.4055111E+04,  0.2316607E+04
06/05/2011 10:15:00,  0.2000006E+02, -0.4385802E-10,  0.2000009E+03,  0.1278947E+03,  0.4477215E+04,  0.2558024E+04
06/05/2011 10:30:00,  0.2000005E+02, -0.4177486E-10,  0.1999998E+03,  0.1517464E+03,  0.5311690E+04,  0.3035011E+04
06/05/2011 10:45:00,  0.2000005E+02, -0.4023065E-10,  0.1999987E+03,  0.1558570E+03,  0.5455341E+04,  0.3117188E+04
06/05/2011 11:00:00,  0.2000003E+02, -0.3899752E-10,  0.1999975E+03,  0.1460430E+03,  0.5111712E+04,  0.2920882E+04
06/05/2011 11:15:00,  0.2000006E+02, -0.3748536E-10,  0.1999967E+03,  0.1387956E+03,  0.4857976E+04,  0.2775919E+04
06/05/2011 11:30:00,  0.2000005E+02, -0.3582746E-10,  0.1999958E+03,  0.1411743E+03,  0.4941185E+04,  0.2823482E+04
06/05/2011 11:45:00,  0.1999997E+02, -0.3439255E-10,  0.1999945E+03,  0.1351894E+03,  0.4731684E+04,  0.2703777E+04
06/05/2011 12:00:00,  0.2000004E+02, -0.3333884E-10,  0.1999947E+03,  0.1246795E+03,  0.4363821E+04,  0.2493575E+04
06/05/2011 12:15:00,  0.2000007E+02, -0.3241464E-10,  0.1999946E+03,  0.1017769E+03,  0.3562219E+04,  0.2035519E+04
06/05/2011 12:30:00,  0.2000005E+02, -0.3149881E-10,  0.1999942E+03,  0.8988605E+02,  0.3146033E+04,  0.1797698E+04
06/05/2011 12:45:00,  0.2000004E+02, -0.3061034E-10,  0.1999939E+03,  0.8429041E+02,  0.2950181E+04,  0.1685782E+04
06/05/2011 13:00:00,  0.2000011E+02, -0.2990335E-10,  0.1999944E+03,  0.8108294E+02,  0.2837916E+04,  0.1621630E+04
06/05/2011 13:15:00,  0.2000002E+02, -0.2934315E-10,  0.1999934E+03,  0.4722388E+02,  0.1652849E+04,  0.9444446E+03
06/05/2011 13:30:00,  0.2000010E+02, -0.2877900E-10,  0.1999941E+03,  0.1651823E+02,  0.5782852E+03,  0.3301540E+03
06/05/2011 13:45:00,  0.1999999E+02, -0.2806637E-10,  0.1999929E+03,  0.3473288E+01,  0.1218546E+03,  0.6907452E+02
06/05/2011 14:00:00,  0.2000006E+02, -0.2745150E-10,  0.1999936E+03,  0.2172927E+01,  0.7637919E+02,  0.4303673E+02
06/05/2011 14:15:00,  0.2000005E+02, -0.2716503E-10,  0.1999935E+03, -0.3626440E+02, -0.1267941E+04, -0.7279029E+03
06/05/2011 14:30:00,  0.2000007E+02, -0.2702277E-10,  0.1999937E+03, -0.7383966E+02, -0.2580496E+04, -0.1482687E+04
06/05/2011 14:45:00,  0.1999998E+02, -0.2669157E-10,  0.1999928E+03, -0.8374265E+02, -0.2923377E+04, -0.1682362E+04
06/05/2011 15:00:00,  0.1999995E+02, -0.2633400E-10,  0.1999926E+03, -0.7684257E+02, -0.2678364E+04, -0.1544365E+04
06/05/2011 15:15:00,  0.2000005E+02, -0.2637616E-10,  0.1999936E+03, -0.1082987E+03, -0.3765461E+04, -0.2176787E+04
06/05/2011 15:30:00,  0.2000013E+02, -0.2665734E-10,  0.1999945E+03, -0.1399382E+03, -0.4841798E+04, -0.2811639E+04
06/05/2011 15:45:00,  0.2000003E+02, -0.2673635E-10,  0.1999937E+03, -0.1460235E+03, -0.5009330E+04, -0.2930265E+04
06/05/2011 16:00:00,  0.1999994E+02, -0.2671517E-10,  0.1999929E+03, -0.1373832E+03, -0.4654641E+04, -0.2750752E+04
06/05/2011 16:15:00,  0.2000006E+02, -0.2706884E-10,  0.1999942E+03, -0.1470746E+03, -0.4895708E+04, -0.2934639E+04
06/05/2011 16:30:00,  0.1999996E+02, -0.2748015E-10,  0.1999938E+03, -0.1580197E+03, -0.5131118E+04, -0.3136523E+04
06/05/2011 16:45:00,  0.2000007E+02, -0.2755757E-10,  0.1999962E+03, -0.1521995E+03, -0.4788789E+04, -0.3000258E+04
06/05/2011 17:00:00,  0.1999995E+02, -0.2744290E-10,  0.1999962E+03, -0.1415634E+03, -0.4297098E+04, -0.2768581E+04
06/05/2011 17:15:00,  0.2000001E+02, -0.2753427E-10,  0.1999980E+03, -0.1394264E+03, -0.4067044E+04, -0.2703080E+04
06/05/2011 17:30:00,  0.2000003E+02, -0.2784810E-10,  0.1999990E+03, -0.1456490E+03, -0.4067892E+04, -0.2797784E+04
06/05/2011 17:45:00,  0.2000002E+02, -0.2808081E-10,  0.1999995E+03, -0.1462021E+03, -0.3881893E+04, -0.2779337E+04
06/05/2011 18:00:00,  0.2000005E+02, -0.2819350E-10,  0.2000002E+03, -0.1423036E+03, -0.3584340E+04, -0.2676992E+04
06/05/2011 18:15:00,  0.2000007E+02, -0.2842000E-10,  0.2000009E+03, -0.1308253E+03, -0.3117373E+04, -0.2434933E+04
06/05/2011 18:30:00,  0.1999996E+02, -0.2880105E-10,  0.2000000E+03, -0.1223908E+03, -0.2768440E+04, -0.2256013E+04
06/05/2011 18:45:00,  0.1999998E+02, -0.2909729E-10,  0.2000004E+03, -0.1157379E+03, -0.2489986E+04, -0.2114132E+04
06/05/2011 19:00:00,  0.2000006E+02, -0.2918379E-10,  0.2000013E+03, -0.1100499E+03, -0.2257825E+04, -0.1993417E+04
06/05/2011 19:15:00,  0.1999997E+02, -0.2917679E-10,  0.2000005E+03, -0.8413310E+02, -0.1638727E+04, -0.1510332E+04
06/05/2011 19:30:00,  0.2000004E+02, -0.2922247E-10,  0.2000014E+03, -0.6197898E+02, -0.1153361E+04, -0.1104135E+04
06/05/2011 19:45:00,  0.2000006E+02, -0.2925919E-10,  0.2000017E+03, -0.5303336E+02, -0.9526621E+03, -0.9392768E+03
06/05/2011 20:00:00,  0.2000007E+02, -0.2908847E-10,  0.2000019E+03, -0.5167497E+02, -0.9114225E+03, -0.9121021E+03
06/05/2011 20:15:00,  0.1999990E+02, -0.2869397E-10,  0.2000003E+03, -0.1683644E+02, -0.1915564E+03, -0.2823615E+03
06/05/2011 20:30:00,  0.2000005E+02, -0.2835272E-10,  0.2000018E+03,  0.2007958E+02,  0.7396420E+03,  0.4066626E+03
06/05/2011 20:45:00,  0.2000005E+02, -0.2813581E-10,  0.2000018E+03,  0.3606537E+02,  0.1274874E+04,  0.7230251E+03
06/05/2011 21:00:00,  0.2000009E+02, -0.2775175E-10,  0.2000023E+03,  0.3724603E+02,  0.1314477E+04,  0.7464120E+03
